* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 30-Mar-2022 22:24:58
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic B to A at 1,000 Hz A = LCD-X L VSG to Crin B = LCD-X L VSG B was scaled by 111.3 dB
* Measurement: LCD-X L VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	79.174
20.299999	79.309
20.600000	79.461
20.900000	79.629
21.200001	79.811
21.400000	79.939
21.799999	80.206
22.000000	80.343
22.400000	80.614
22.700001	80.812
23.000000	81.002
23.299999	81.181
23.600000	81.350
24.000000	81.562
24.299999	81.711
24.700001	81.898
25.000000	82.028
25.400000	82.187
25.799999	82.322
26.200001	82.430
26.500000	82.493
26.900000	82.554
27.200001	82.584
27.600000	82.608
28.000000	82.617
28.500000	82.613
29.000000	82.595
29.500000	82.566
30.000000	82.530
30.400000	82.500
30.700001	82.479
31.100000	82.455
31.500000	82.438
32.000000	82.427
32.500000	82.427
33.000000	82.431
33.500000	82.434
34.000000	82.431
34.500000	82.420
35.000000	82.401
35.500000	82.376
36.000000	82.351
36.500000	82.329
37.000000	82.314
37.500000	82.311
38.200001	82.327
38.700001	82.355
39.500000	82.423
40.000000	82.477
40.599998	82.548
41.200001	82.621
41.799999	82.692
42.500000	82.766
43.099998	82.820
43.700001	82.860
44.400002	82.891
45.000000	82.902
45.500000	82.901
46.200001	82.886
46.799999	82.862
47.500000	82.825
48.200001	82.781
48.700001	82.746
49.400002	82.695
50.000000	82.651
50.799999	82.594
51.500000	82.548
52.200001	82.507
53.000000	82.469
53.799999	82.444
54.500000	82.434
55.200001	82.438
56.000000	82.459
57.000000	82.510
58.000000	82.584
59.000000	82.674
60.000000	82.768
60.799999	82.841
61.500000	82.897
62.200001	82.946
63.000000	82.992
64.000000	83.031
65.000000	83.053
66.000000	83.062
67.000000	83.059
68.000000	83.049
69.000000	83.035
70.000000	83.017
71.000000	82.998
72.000000	82.979
73.000000	82.960
74.000000	82.942
75.000000	82.924
76.199997	82.905
77.500000	82.887
78.800003	82.873
80.000000	82.862
81.199997	82.855
82.500000	82.851
83.800003	82.848
85.000000	82.847
86.199997	82.847
87.500000	82.847
88.500000	82.846
90.000000	82.844
91.199997	82.841
92.500000	82.837
93.800003	82.833
95.000000	82.828
96.199997	82.823
97.500000	82.818
98.800003	82.813
100.000000	82.808
101.500000	82.802
103.000000	82.796
104.400002	82.792
106.000000	82.787
107.500000	82.784
109.000000	82.782
