* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 30-Mar-2022 22:26:54
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic B to A at 1,000 Hz A = LCD-XC L VSG to Crin B = LCD-XC L VSG B was scaled by 111.3 dB
* Measurement: LCD-XC L VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	76.346
20.299999	76.454
20.600000	76.573
20.900000	76.699
21.200001	76.831
21.400000	76.921
21.799999	77.103
22.000000	77.192
22.400000	77.362
22.700001	77.477
23.000000	77.577
23.299999	77.662
23.600000	77.731
24.000000	77.801
24.299999	77.840
24.700001	77.878
25.000000	77.899
25.400000	77.918
25.799999	77.925
26.200001	77.922
26.500000	77.912
26.900000	77.894
27.200001	77.879
27.600000	77.862
28.000000	77.856
28.500000	77.869
29.000000	77.908
29.500000	77.966
30.000000	78.032
30.400000	78.080
30.700001	78.110
31.100000	78.136
31.500000	78.145
32.000000	78.131
32.500000	78.092
33.000000	78.035
33.500000	77.968
34.000000	77.901
34.500000	77.842
35.000000	77.796
35.500000	77.768
36.000000	77.758
36.500000	77.765
37.000000	77.787
37.500000	77.822
38.200001	77.886
38.700001	77.940
39.500000	78.038
40.000000	78.104
40.599998	78.188
41.200001	78.276
41.799999	78.366
42.500000	78.470
43.099998	78.556
43.700001	78.636
44.400002	78.717
45.000000	78.774
45.500000	78.810
46.200001	78.844
46.799999	78.856
47.500000	78.851
48.200001	78.827
48.700001	78.799
49.400002	78.747
50.000000	78.693
50.799999	78.607
51.500000	78.523
52.200001	78.435
53.000000	78.330
53.799999	78.228
54.500000	78.146
55.200001	78.073
56.000000	78.007
57.000000	77.957
58.000000	77.948
59.000000	77.978
60.000000	78.042
60.799999	78.111
61.500000	78.181
62.200001	78.256
63.000000	78.347
64.000000	78.463
65.000000	78.575
66.000000	78.678
67.000000	78.767
68.000000	78.838
69.000000	78.890
70.000000	78.924
71.000000	78.943
72.000000	78.949
73.000000	78.947
74.000000	78.939
75.000000	78.927
76.199997	78.911
77.500000	78.892
78.800003	78.876
80.000000	78.864
81.199997	78.856
82.500000	78.851
83.800003	78.849
85.000000	78.849
86.199997	78.847
87.500000	78.842
88.500000	78.835
90.000000	78.819
91.199997	78.801
92.500000	78.777
93.800003	78.749
95.000000	78.720
96.199997	78.689
97.500000	78.652
98.800003	78.614
100.000000	78.578
101.500000	78.531
103.000000	78.485
104.400002	78.443
106.000000	78.398
107.500000	78.361
109.000000	78.330
110.599998	78.304
112.000000	78.287
113.800003	78.272
115.000000	78.265
117.199997	78.254
118.000000	78.251
120.599998	78.239
122.000000	78.232
124.099998	78.221
125.000000	78.216
126.500000	78.207
128.000000	78.198
131.500000	78.175
132.000000	78.172
134.000000	78.159
136.000000	78.145
138.000000	78.132
140.000000	78.117
143.000000	78.095
145.000000	78.080
147.500000	78.059
150.000000	78.037
152.500000	78.015
155.000000	77.993
157.500000	77.971
160.000000	77.950
162.500000	77.929
165.000000	77.907
167.500000	77.884
170.000000	77.861
172.500000	77.836
175.000000	77.810
177.500000	77.784
180.000000	77.758
182.500000	77.732
185.000000	77.708
187.500000	77.684
190.000000	77.661
192.500000	77.639
195.000000	77.618
197.500000	77.599
200.000000	77.582
203.000000	77.564
206.000000	77.550
209.000000	77.542
212.000000	77.538
214.000000	77.539
218.000000	77.548
220.000000	77.555
224.000000	77.576
227.000000	77.595
230.000000	77.617
233.000000	77.640
236.000000	77.664
240.000000	77.697
243.000000	77.721
247.000000	77.752
250.000000	77.773
254.000000	77.800
258.000000	77.823
262.000000	77.844
265.000000	77.857
269.000000	77.872
272.000000	77.881
276.000000	77.890
280.000000	77.896
285.000000	77.898
290.000000	77.895
295.000000	77.889
300.000000	77.880
304.000000	77.872
307.000000	77.865
311.000000	77.855
315.000000	77.845
320.000000	77.833
325.000000	77.820
330.000000	77.809
335.000000	77.799
340.000000	77.791
345.000000	77.786
350.000000	77.784
355.000000	77.786
360.000000	77.791
365.000000	77.799
370.000000	77.810
375.000000	77.824
382.000000	77.845
387.000000	77.862
395.000000	77.892
400.000000	77.913
406.000000	77.940
412.000000	77.970
418.000000	78.003
425.000000	78.045
431.000000	78.084
437.000000	78.125
444.000000	78.175
450.000000	78.220
455.000000	78.258
462.000000	78.314
468.000000	78.363
475.000000	78.424
482.000000	78.487
487.000000	78.534
494.000000	78.600
500.000000	78.658
508.000000	78.734
515.000000	78.798
522.000000	78.860
530.000000	78.925
538.000000	78.982
545.000000	79.027
552.000000	79.065
560.000000	79.102
570.000000	79.140
580.000000	79.171
590.000000	79.197
600.000000	79.221
608.000000	79.241
615.000000	79.259
622.000000	79.279
630.000000	79.303
640.000000	79.335
650.000000	79.370
660.000000	79.408
670.000000	79.447
680.000000	79.488
690.000000	79.530
700.000000	79.574
710.000000	79.617
720.000000	79.660
730.000000	79.702
740.000000	79.742
750.000000	79.780
762.000000	79.820
775.000000	79.856
788.000000	79.882
800.000000	79.899
812.000000	79.906
825.000000	79.905
838.000000	79.894
850.000000	79.877
862.000000	79.853
875.000000	79.821
885.000000	79.793
900.000000	79.747
912.000000	79.709
925.000000	79.670
938.000000	79.634
950.000000	79.609
962.000000	79.593
975.000000	79.589
988.000000	79.602
1000.000000	79.633
1015.000000	79.706
1030.000000	79.830
1044.000000	79.998
1060.000000	80.242
1075.000000	80.501
1090.000000	80.764
1106.000000	81.018
1120.000000	81.199
1138.000000	81.356
1150.000000	81.418
1172.000000	81.472
1180.000000	81.483
1206.000000	81.540
1220.000000	81.620
1241.000000	81.834
1250.000000	81.949
1265.000000	82.149
1280.000000	82.336
1315.000000	82.670
1320.000000	82.705
1340.000000	82.811
1360.000000	82.866
1380.000000	82.885
1400.000000	82.897
1430.000000	82.957
1450.000000	83.041
1475.000000	83.186
1500.000000	83.376
1525.000000	83.657
1550.000000	84.071
1575.000000	84.565
1600.000000	84.999
1625.000000	85.260
1650.000000	85.340
1675.000000	85.343
1700.000000	85.385
1725.000000	85.488
1750.000000	85.584
1775.000000	85.607
1800.000000	85.561
1825.000000	85.523
1850.000000	85.593
1875.000000	85.809
1900.000000	86.120
1925.000000	86.450
1950.000000	86.762
1975.000000	87.059
2000.000000	87.355
2030.000000	87.716
2060.000000	88.073
2090.000000	88.395
2120.000000	88.650
2140.000000	88.770
2180.000000	88.887
2200.000000	88.893
2240.000000	88.842
2270.000000	88.790
2300.000000	88.772
2330.000000	88.814
2360.000000	88.914
2400.000000	89.074
2430.000000	89.173
2470.000000	89.270
2500.000000	89.327
2540.000000	89.384
2580.000000	89.394
2620.000000	89.333
2650.000000	89.244
2690.000000	89.078
2720.000000	88.924
2760.000000	88.681
2800.000000	88.427
2850.000000	88.232
2900.000000	88.369
2950.000000	88.837
3000.000000	89.392
3040.000000	89.737
3070.000000	89.901
3110.000000	89.997
3150.000000	89.996
3200.000000	89.935
3250.000000	89.863
3300.000000	89.777
3350.000000	89.634
3400.000000	89.398
3450.000000	89.058
3500.000000	88.626
3550.000000	88.136
3600.000000	87.633
3650.000000	87.161
3700.000000	86.746
3750.000000	86.383
3820.000000	85.890
3870.000000	85.507
3950.000000	84.858
4000.000000	84.471
4060.000000	84.065
4120.000000	83.745
4180.000000	83.535
4250.000000	83.455
4310.000000	83.530
4370.000000	83.713
4440.000000	84.020
4500.000000	84.313
4550.000000	84.544
4620.000000	84.799
4680.000000	84.918
4750.000000	84.914
4820.000000	84.748
4870.000000	84.539
4940.000000	84.145
5000.000000	83.753
5080.000000	83.235
5150.000000	82.876
5220.000000	82.702
5300.000000	82.827
5380.000000	83.336
5450.000000	84.029
5520.000000	84.837
5600.000000	85.767
5700.000000	86.799
5800.000000	87.605
5900.000000	88.155
6000.000000	88.461
6080.000000	88.554
6150.000000	88.541
6220.000000	88.456
6300.000000	88.285
6400.000000	87.978
6500.000000	87.556
6600.000000	86.993
6700.000000	86.277
6800.000000	85.433
6900.000000	84.522
7000.000000	83.622
7100.000000	82.809
7200.000000	82.158
7300.000000	81.742
7400.000000	81.619
7500.000000	81.805
7620.000000	82.343
7750.000000	83.073
7880.000000	83.700
8000.000000	84.049
8120.000000	84.112
8250.000000	83.811
8380.000000	83.099
8500.000000	82.084
8620.000000	80.761
8750.000000	79.032
8850.000000	77.534
9000.000000	75.159
9120.000000	73.377
9250.000000	71.862
9380.000000	70.927
9500.000000	70.513
9620.000000	70.408
9750.000000	70.551
9880.000000	70.918
10000.000000	71.441
10150.000000	72.308
10300.000000	73.317
10440.000000	74.265
10600.000000	75.213
10750.000000	75.863
10900.000000	76.222
11060.000000	76.287
11200.000000	76.128
11380.000000	75.763
11500.000000	75.518
11720.000000	75.331
11800.000000	75.409
12060.000000	76.272
12200.000000	76.970
12410.000000	77.924
12500.000000	78.207
12650.000000	78.440
12800.000000	78.344
13150.000000	77.019
13200.000000	76.747
13400.000000	75.618
13600.000000	74.625
13800.000000	73.971
14000.000000	73.770
14300.000000	74.242
14500.000000	74.811
14750.000000	75.464
15000.000000	75.916
15250.000000	76.304
15500.000000	77.026
15750.000000	78.324
16000.000000	79.809
16250.000000	80.914
