* Measurement data measured by REW V5.20.5
* Source: Mic [plughw:3,0], Mic (Mic), 0, volume: 0.200. Timing signal peak level -44.5 dBFS, measurement signal peak level -44.6 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: 2022/05/12 14:00:18
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay -0.0467 ms (-16 mm, -0.63 in) using estimated IR delay relative to Acoustic reference on  L with no timing offset
* Measurement: Raptgo Hook L
* Smoothing: 1/24 octave
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.366211 62.047 -25.1730
0.732422 59.746 -11.7778
1.098633 53.256 -4.7233
1.464844 50.206 -17.0834
1.831055 40.729 -60.4158
2.197266 -376.181 -100.0431
2.563477 40.879 -78.5412
2.929688 48.120 -63.6532
3.295898 52.875 -71.8483
3.662109 55.917 -73.4589
4.028320 58.113 -74.9149
4.394531 59.929 -73.5591
4.760742 61.687 -70.0297
5.126953 63.436 -66.9169
5.493164 65.025 -63.8620
5.859375 66.291 -61.5003
6.225586 67.162 -58.5862
6.591797 67.713 -54.6659
6.958008 68.156 -49.7782
7.324219 68.666 -45.2797
7.690430 69.236 -42.6933
8.056641 69.756 -42.4576
8.422852 70.145 -44.1310
8.789062 70.400 -46.8916
9.155273 70.578 -50.1282
9.521484 70.738 -53.6101
9.887695 70.884 -57.3242
10.253906 70.969 -61.1902
10.620117 70.993 -65.0301
10.986328 71.040 -68.7245
11.352539 71.129 -72.2025
11.718750 71.214 -75.3969
12.084961 71.314 -78.3312
12.451172 71.446 -81.1411
12.817383 71.564 -83.9019
13.183594 71.649 -86.5219
13.549805 71.717 -88.8330
13.916016 71.778 -90.7442
14.282227 71.843 -92.3046
14.648438 71.915 -93.6723
15.014648 72.010 -95.0425
15.380859 72.141 -96.5743
15.747070 72.269 -98.3386
16.113281 72.330 -100.2828
16.479492 72.322 -102.2419
16.845703 72.287 -104.0292
17.211914 72.255 -105.5686
17.578125 72.237 -106.9537
17.944336 72.237 -108.3736
18.310547 72.249 -109.9698
18.676758 72.263 -111.7495
19.042969 72.262 -113.6050
19.409180 72.237 -115.3902
19.775391 72.200 -116.9964
20.141602 72.171 -118.4086
20.507812 72.159 -119.7088
20.874023 72.164 -121.0111
21.240234 72.180 -122.3741
21.606445 72.198 -123.7720
21.972656 72.208 -125.1447
22.338867 72.215 -126.4636
22.705078 72.231 -127.7491
23.071289 72.259 -129.0398
23.437500 72.286 -130.3560
23.803711 72.301 -131.6812
24.169922 72.305 -132.9664
24.536133 72.300 -134.1626
24.902344 72.291 -135.2609
25.268555 72.286 -136.3024
25.634766 72.288 -137.3452
26.000977 72.293 -138.4202
26.367188 72.294 -139.5139
26.733398 72.286 -140.5869
27.099609 72.271 -141.6068
27.465820 72.256 -142.5736
27.832031 72.244 -143.5199
28.198242 72.236 -144.4881
28.564453 72.228 -145.5016
28.930664 72.216 -146.5492
29.296875 72.195 -147.5910
29.663086 72.166 -148.5818
30.029297 72.129 -149.4942
30.395508 72.093 -150.3284
30.761719 72.066 -151.1050
31.127930 72.047 -151.8479
31.494141 72.034 -152.5737
31.860352 72.023 -153.2906
32.226562 72.017 -154.0057
32.592773 72.013 -154.7254
32.958984 72.008 -155.4517
33.325195 72.000 -156.1775
33.691406 71.986 -156.8895
34.057617 71.969 -157.5768
34.423828 71.953 -158.2397
34.790039 71.939 -158.8920
35.156250 71.927 -159.5524
35.522461 71.913 -160.2273
35.888672 71.895 -160.9006
36.254883 71.872 -161.5430
36.621094 71.849 -162.1375
36.987305 71.832 -162.7012
37.353516 71.826 -163.2854
37.719727 71.830 -163.9491
38.085938 71.837 -164.7225
38.452148 71.835 -165.5830
38.818359 71.815 -166.4606
39.184570 71.773 -167.2695
39.550781 71.716 -167.9479
39.916992 71.655 -168.4821
40.283203 71.602 -168.9057
40.649414 71.561 -169.2787
41.015625 71.532 -169.6604
41.381836 71.511 -170.0915
41.748047 71.494 -170.5888
42.114258 71.480 -171.1495
42.480469 71.466 -171.7597
42.846680 71.451 -172.4009
43.212891 71.432 -173.0536
43.579102 71.409 -173.6985
43.945312 71.382 -174.3163
44.311523 71.351 -174.8882
44.677734 71.321 -175.4005
45.043945 71.295 -175.8531
45.410156 71.279 -176.2663
45.776367 71.274 -176.6790
46.142578 71.277 -177.1330
46.508789 71.282 -177.6522
46.875000 71.281 -178.2263
47.241211 71.269 -178.8147
47.607422 71.248 -179.3678
47.973633 71.223 -179.8541
48.339844 71.198 179.7237
48.706055 71.178 179.3330
49.072266 71.159 178.9320
49.438477 71.136 178.4931
49.804688 71.105 178.0152
50.170898 71.062 177.5218
50.537109 71.008 177.0470
50.903320 70.947 176.6191
51.269531 70.885 176.2468
51.635742 70.829 175.9132
52.001953 70.784 175.5819
52.368164 70.748 175.2134
52.734375 70.718 174.7883
53.100586 70.686 174.3224
53.466797 70.649 173.8623
53.833008 70.608 173.4593
54.199219 70.573 173.1362
54.565430 70.550 172.8690
54.931641 70.545 172.5986
55.297852 70.552 172.2676
55.664062 70.562 171.8558
56.030273 70.564 171.3907
56.396484 70.557 170.9261
56.762695 70.541 170.5048
57.128906 70.522 170.1356
57.495117 70.502 169.7985
57.861328 70.479 169.4700
58.227539 70.451 169.1474
58.593750 70.417 168.8478
58.959961 70.380 168.5873
59.326172 70.346 168.3562
59.692383 70.318 168.1159
60.058594 70.295 167.8217
60.424805 70.269 167.4549
60.791016 70.235 167.0400
61.157227 70.188 166.6324
61.523438 70.133 166.2849
61.889648 70.077 166.0156
62.255859 70.030 165.8001
62.622070 69.992 165.5911
62.988281 69.962 165.3495
63.354492 69.934 165.0670
63.720703 69.903 164.7655
64.086914 69.869 164.4782
64.453125 69.834 164.2292
64.819336 69.800 164.0238
65.185547 69.770 163.8539
65.551758 69.743 163.7094
65.917969 69.719 163.5854
66.284180 69.696 163.4800
66.650391 69.675 163.3888
67.016602 69.656 163.3013
67.382812 69.637 163.2065
67.749023 69.616 163.1009
68.115234 69.592 162.9920
68.481445 69.565 162.8934
68.847656 69.536 162.8130
69.213867 69.509 162.7444
69.580078 69.485 162.6675
69.946289 69.465 162.5613
70.312500 69.445 162.4188
70.678711 69.422 162.2542
71.044922 69.395 162.0975
71.411133 69.366 161.9788
71.777344 69.339 161.9123
72.143555 69.318 161.8912
72.509766 69.306 161.8961
72.875977 69.301 161.9095
73.242188 69.301 161.9282
73.608398 69.304 161.9633
73.974609 69.309 162.0297
74.340820 69.319 162.1331
74.707031 69.335 162.2638
75.073242 69.356 162.4006
75.439453 69.381 162.5228
75.805664 69.406 162.6198
76.171875 69.428 162.6909
76.538086 69.449 162.7367
76.904297 69.470 162.7477
77.270508 69.491 162.6995
77.636719 69.511 162.5609
78.002930 69.527 162.3097
78.369141 69.533 161.9484
78.735352 69.524 161.5084
79.101562 69.500 161.0405
79.467773 69.465 160.5958
79.833984 69.424 160.2074
80.200195 69.386 159.8814
80.566406 69.356 159.6030
80.932617 69.337 159.3489
81.298828 69.328 159.1019
81.665039 69.327 158.8563
82.031250 69.331 158.6170
82.397461 69.338 158.3938
82.763672 69.346 158.1975
83.129883 69.353 158.0392
83.496094 69.357 157.9293
83.862305 69.356 157.8751
84.228516 69.351 157.8757
84.594727 69.341 157.9193
84.960938 69.324 157.9866
85.327148 69.296 158.0587
85.693359 69.256 158.1233
86.059570 69.198 158.1761
86.425781 69.122 158.2166
86.791992 69.026 158.2466
87.158203 68.907 158.2787
87.524414 68.762 158.3532
87.890625 68.591 158.5469
88.256836 68.402 158.9568
88.623047 68.212 159.6548
88.989258 68.052 160.6283
89.355469 67.955 161.7459
89.721680 67.941 162.7750
90.087891 68.005 163.4556
90.454102 68.118 163.5960
90.820312 68.243 163.1428
91.186523 68.346 162.1899
91.552734 68.411 160.9303
91.918945 68.437 159.5778
92.285156 68.436 158.3014
92.651367 68.421 157.1942
93.017578 68.407 156.2812
93.383789 68.400 155.5469
93.750000 68.405 154.9644
94.116211 68.420 154.5107
94.482422 68.443 154.1686
94.848633 68.471 153.9228
95.214844 68.502 153.7569
95.581055 68.532 153.6547
95.947266 68.559 153.6027
96.313477 68.580 153.5922
96.679688 68.592 153.6172
97.045898 68.596 153.6718
97.412109 68.592 153.7479
97.778320 68.579 153.8343
98.144531 68.560 153.9191
98.510742 68.534 153.9914
98.876953 68.503 154.0435
99.243164 68.465 154.0721
99.609375 68.424 154.0781
99.975586 68.380 154.0652
100.341797 68.335 154.0381
100.708008 68.291 153.9999
101.074219 68.251 153.9514
101.440430 68.217 153.8902
101.806641 68.189 153.8130
102.172852 68.167 153.7174
102.539062 68.151 153.6032
102.905273 68.140 153.4736
103.271484 68.133 153.3344
103.637695 68.128 153.1926
104.003906 68.124 153.0553
104.370117 68.120 152.9284
104.736328 68.117 152.8168
105.102539 68.112 152.7236
105.468750 68.107 152.6508
105.834961 68.099 152.5985
106.201172 68.091 152.5647
106.567383 68.081 152.5452
106.933594 68.071 152.5341
107.299805 68.059 152.5244
107.666016 68.046 152.5094
108.032227 68.032 152.4841
108.398438 68.016 152.4457
108.764648 67.998 152.3944
109.130859 67.978 152.3321
109.497070 67.955 152.2620
109.863281 67.932 152.1879
110.229492 67.907 152.1128
110.595703 67.882 152.0392
110.961914 67.859 151.9690
111.328125 67.836 151.9028
111.694336 67.816 151.8409
112.060547 67.797 151.7827
112.426758 67.781 151.7278
112.792969 67.766 151.6760
113.159180 67.754 151.6273
113.525391 67.742 151.5825
113.891602 67.731 151.5423
114.257812 67.721 151.5076
114.624023 67.711 151.4785
114.990234 67.702 151.4541
115.356445 67.692 151.4329
115.722656 67.683 151.4124
116.088867 67.673 151.3903
116.455078 67.663 151.3638
116.821289 67.652 151.3307
117.187500 67.641 151.2893
117.553711 67.628 151.2383
117.919922 67.614 151.1777
118.286133 67.598 151.1082
118.652344 67.581 151.0315
119.018555 67.562 150.9498
119.384766 67.542 150.8653
119.750977 67.521 150.7801
120.117188 67.500 150.6959
120.483398 67.478 150.6140
120.849609 67.455 150.5358
121.215820 67.433 150.4626
121.582031 67.411 150.3960
121.948242 67.390 150.3370
122.314453 67.369 150.2859
122.680664 67.349 150.2426
123.046875 67.330 150.2058
123.413086 67.313 150.1738
123.779297 67.297 150.1445
124.145508 67.281 150.1161
124.511719 67.266 150.0869
124.877930 67.251 150.0556
125.244141 67.237 150.0215
125.610352 67.221 149.9842
125.976562 67.205 149.9438
126.342773 67.188 149.9010
126.708984 67.170 149.8563
127.075195 67.151 149.8106
127.441406 67.130 149.7647
127.807617 67.109 149.7191
128.173828 67.086 149.6743
128.540039 67.062 149.6303
128.906250 67.038 149.5875
129.272461 67.014 149.5457
129.638672 66.989 149.5050
130.004883 66.963 149.4655
130.371094 66.938 149.4272
130.737305 66.913 149.3902
131.103516 66.888 149.3546
131.469727 66.863 149.3204
131.835938 66.839 149.2877
132.202148 66.816 149.2565
132.568359 66.793 149.2267
132.934570 66.770 149.1984
133.300781 66.748 149.1718
133.666992 66.727 149.1470
134.033203 66.706 149.1246
134.399414 66.686 149.1051
134.765625 66.665 149.0889
135.131836 66.645 149.0764
135.498047 66.625 149.0681
135.864258 66.606 149.0641
136.230469 66.586 149.0646
136.596680 66.565 149.0694
136.962891 66.545 149.0787
137.329102 66.524 149.0923
137.695312 66.502 149.1104
138.061523 66.480 149.1331
138.427734 66.458 149.1604
138.793945 66.434 149.1926
139.160156 66.410 149.2297
139.526367 66.385 149.2720
139.892578 66.360 149.3197
140.258789 66.334 149.3729
140.625000 66.309 149.4320
140.991211 66.283 149.4973
141.357422 66.257 149.5693
141.723633 66.232 149.6482
142.089844 66.208 149.7344
142.456055 66.184 149.8279
142.822266 66.162 149.9285
143.188477 66.141 150.0357
143.554688 66.121 150.1489
143.920898 66.104 150.2670
144.287109 66.088 150.3891
144.653320 66.074 150.5140
145.019531 66.062 150.6408
145.385742 66.052 150.7686
145.751953 66.044 150.8965
146.118164 66.037 151.0238
146.484375 66.032 151.1496
146.850586 66.028 151.2729
147.216797 66.026 151.3928
147.583008 66.026 151.5082
