* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 30-Mar-2022 22:47:18
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic B to A at 2,000 Hz A = Phoenix L VSG to Crin B = Phoenix L VSG B was scaled by 111.5 dB
* Measurement: Phoenix L VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	84.386
20.299999	84.467
20.600000	84.544
20.900000	84.617
21.200001	84.684
21.400000	84.726
21.799999	84.803
22.000000	84.839
22.400000	84.903
22.700001	84.947
23.000000	84.987
23.299999	85.022
23.600000	85.054
24.000000	85.092
24.299999	85.117
24.700001	85.147
25.000000	85.168
25.400000	85.196
25.799999	85.224
26.200001	85.255
26.500000	85.279
26.900000	85.314
27.200001	85.340
27.600000	85.375
28.000000	85.409
28.500000	85.449
29.000000	85.487
29.500000	85.521
30.000000	85.555
30.400000	85.583
30.700001	85.604
31.100000	85.634
31.500000	85.665
32.000000	85.702
32.500000	85.738
33.000000	85.770
33.500000	85.802
34.000000	85.836
34.500000	85.878
35.000000	85.930
35.500000	85.992
36.000000	86.061
36.500000	86.134
37.000000	86.206
37.500000	86.276
38.200001	86.361
38.700001	86.410
39.500000	86.464
40.000000	86.483
40.599998	86.495
41.200001	86.503
41.799999	86.510
42.500000	86.515
43.099998	86.514
43.700001	86.507
44.400002	86.494
45.000000	86.483
45.500000	86.474
46.200001	86.462
46.799999	86.453
47.500000	86.444
48.200001	86.439
48.700001	86.438
49.400002	86.439
50.000000	86.443
50.799999	86.450
51.500000	86.459
52.200001	86.468
53.000000	86.480
53.799999	86.494
54.500000	86.507
55.200001	86.520
56.000000	86.536
57.000000	86.555
58.000000	86.576
59.000000	86.600
60.000000	86.629
60.799999	86.657
61.500000	86.687
62.200001	86.720
63.000000	86.765
64.000000	86.829
65.000000	86.904
66.000000	86.986
67.000000	87.075
68.000000	87.169
69.000000	87.266
70.000000	87.363
71.000000	87.459
72.000000	87.552
73.000000	87.644
74.000000	87.733
75.000000	87.818
76.199997	87.917
77.500000	88.017
78.800003	88.109
80.000000	88.188
81.199997	88.260
82.500000	88.331
83.800003	88.395
85.000000	88.448
86.199997	88.494
87.500000	88.538
88.500000	88.569
90.000000	88.609
91.199997	88.638
92.500000	88.666
93.800003	88.690
95.000000	88.710
96.199997	88.728
97.500000	88.745
98.800003	88.758
100.000000	88.769
101.500000	88.780
103.000000	88.789
104.400002	88.799
106.000000	88.811
107.500000	88.826
109.000000	88.844
110.599998	88.863
112.000000	88.881
113.800003	88.903
115.000000	88.917
117.199997	88.940
118.000000	88.948
120.599998	88.973
122.000000	88.986
124.099998	89.007
125.000000	89.016
126.500000	89.030
128.000000	89.042
131.500000	89.062
132.000000	89.064
134.000000	89.069
136.000000	89.071
138.000000	89.069
140.000000	89.063
143.000000	89.040
145.000000	89.013
147.500000	88.966
150.000000	88.911
152.500000	88.859
155.000000	88.819
157.500000	88.790
160.000000	88.767
162.500000	88.742
165.000000	88.715
167.500000	88.685
170.000000	88.654
172.500000	88.620
175.000000	88.585
177.500000	88.547
180.000000	88.507
182.500000	88.464
185.000000	88.420
187.500000	88.373
190.000000	88.325
192.500000	88.276
195.000000	88.226
197.500000	88.176
200.000000	88.127
203.000000	88.069
206.000000	88.011
209.000000	87.954
212.000000	87.897
214.000000	87.861
218.000000	87.803
220.000000	87.784
224.000000	87.770
227.000000	87.774
230.000000	87.783
233.000000	87.793
236.000000	87.802
240.000000	87.809
243.000000	87.812
247.000000	87.814
250.000000	87.814
254.000000	87.814
258.000000	87.813
262.000000	87.813
265.000000	87.815
269.000000	87.823
272.000000	87.835
276.000000	87.859
280.000000	87.891
285.000000	87.941
290.000000	87.993
295.000000	88.038
300.000000	88.071
304.000000	88.088
307.000000	88.097
311.000000	88.103
315.000000	88.105
320.000000	88.101
325.000000	88.091
330.000000	88.079
335.000000	88.068
340.000000	88.062
345.000000	88.058
350.000000	88.055
355.000000	88.053
360.000000	88.050
365.000000	88.047
370.000000	88.043
375.000000	88.038
382.000000	88.030
387.000000	88.024
395.000000	88.013
400.000000	88.005
406.000000	87.995
412.000000	87.982
418.000000	87.968
425.000000	87.950
431.000000	87.934
437.000000	87.916
444.000000	87.893
450.000000	87.871
455.000000	87.850
462.000000	87.817
468.000000	87.785
475.000000	87.744
482.000000	87.697
487.000000	87.661
494.000000	87.602
500.000000	87.544
508.000000	87.448
515.000000	87.342
522.000000	87.210
530.000000	87.027
538.000000	86.822
545.000000	86.646
552.000000	86.503
560.000000	86.418
570.000000	86.448
580.000000	86.587
590.000000	86.755
600.000000	86.894
608.000000	86.971
615.000000	87.017
622.000000	87.045
630.000000	87.063
640.000000	87.070
650.000000	87.062
660.000000	87.042
670.000000	87.012
680.000000	86.974
690.000000	86.933
700.000000	86.889
710.000000	86.842
720.000000	86.794
730.000000	86.743
740.000000	86.691
750.000000	86.636
762.000000	86.570
775.000000	86.498
788.000000	86.431
800.000000	86.376
812.000000	86.328
825.000000	86.282
838.000000	86.239
850.000000	86.201
862.000000	86.162
875.000000	86.121
885.000000	86.091
900.000000	86.048
912.000000	86.016
925.000000	85.982
938.000000	85.945
950.000000	85.908
962.000000	85.869
975.000000	85.828
988.000000	85.792
1000.000000	85.764
1015.000000	85.739
1030.000000	85.722
1044.000000	85.706
1060.000000	85.683
1075.000000	85.652
1090.000000	85.616
1106.000000	85.576
1120.000000	85.543
1138.000000	85.502
1150.000000	85.475
1172.000000	85.426
1180.000000	85.408
1206.000000	85.347
1220.000000	85.312
1241.000000	85.261
1250.000000	85.241
1265.000000	85.213
1280.000000	85.188
1315.000000	85.138
1320.000000	85.132
1340.000000	85.112
1360.000000	85.100
1380.000000	85.102
1400.000000	85.129
1430.000000	85.228
1450.000000	85.316
1475.000000	85.424
1500.000000	85.516
1525.000000	85.595
1550.000000	85.669
1575.000000	85.747
1600.000000	85.831
1625.000000	85.912
1650.000000	85.983
1675.000000	86.048
1700.000000	86.121
1725.000000	86.215
1750.000000	86.330
1775.000000	86.456
1800.000000	86.583
1825.000000	86.709
1850.000000	86.845
1875.000000	87.007
1900.000000	87.202
1925.000000	87.429
1950.000000	87.677
1975.000000	87.943
2000.000000	88.249
2030.000000	88.695
2060.000000	89.179
2090.000000	89.643
2120.000000	90.034
2140.000000	90.238
2180.000000	90.503
2200.000000	90.575
2240.000000	90.640
2270.000000	90.657
2300.000000	90.692
2330.000000	90.777
2360.000000	90.913
2400.000000	91.127
2430.000000	91.267
2470.000000	91.394
2500.000000	91.441
