* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 31-Mar-2022 22:46:23
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic B to A at 1,000 Hz A = HD598 R VSG to Crin B = HD598 R VSG B was scaled by 111.3 dB
* Measurement: HD598 R VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	76.758
20.299999	76.849
20.600000	76.940
20.900000	77.033
21.200001	77.127
21.400000	77.191
21.799999	77.324
22.000000	77.392
22.400000	77.533
22.700001	77.642
23.000000	77.752
23.299999	77.864
23.600000	77.976
24.000000	78.126
24.299999	78.236
24.700001	78.381
25.000000	78.487
25.400000	78.623
25.799999	78.753
26.200001	78.877
26.500000	78.966
26.900000	79.080
27.200001	79.161
27.600000	79.266
28.000000	79.366
28.500000	79.486
29.000000	79.603
29.500000	79.717
30.000000	79.829
30.400000	79.917
30.700001	79.983
31.100000	80.070
31.500000	80.157
32.000000	80.264
32.500000	80.369
33.000000	80.473
33.500000	80.574
34.000000	80.673
34.500000	80.769
35.000000	80.862
35.500000	80.952
36.000000	81.040
36.500000	81.125
37.000000	81.208
37.500000	81.289
38.200001	81.399
38.700001	81.477
39.500000	81.598
40.000000	81.673
40.599998	81.763
41.200001	81.851
41.799999	81.939
42.500000	82.040
43.099998	82.125
43.700001	82.209
44.400002	82.305
45.000000	82.384
45.500000	82.449
46.200001	82.537
46.799999	82.609
47.500000	82.690
48.200001	82.766
48.700001	82.819
49.400002	82.888
50.000000	82.943
50.799999	83.012
51.500000	83.067
52.200001	83.117
53.000000	83.169
53.799999	83.215
54.500000	83.252
55.200001	83.284
56.000000	83.316
57.000000	83.352
58.000000	83.384
59.000000	83.413
60.000000	83.441
60.799999	83.464
61.500000	83.483
62.200001	83.502
63.000000	83.524
64.000000	83.549
65.000000	83.572
66.000000	83.593
67.000000	83.614
68.000000	83.636
69.000000	83.662
70.000000	83.693
71.000000	83.729
72.000000	83.773
