* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result A * B
* Format: Trace Arithmetic result A * B
* Dated: 25-Feb-2022 18:10:38
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic A times B A = M1070C Leather L VSG B = VSG to Crin
* Measurement: M1070 Leather L VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	72.566
20.299999	72.668
20.600000	72.758
20.900000	72.836
21.200001	72.900
21.400000	72.936
21.799999	72.994
22.000000	73.018
22.400000	73.055
22.700001	73.078
23.000000	73.096
23.299999	73.113
23.600000	73.131
24.000000	73.163
24.299999	73.197
24.700001	73.257
25.000000	73.312
25.400000	73.391
25.799999	73.466
26.200001	73.529
26.500000	73.567
26.900000	73.610
27.200001	73.641
27.600000	73.683
28.000000	73.728
28.500000	73.786
29.000000	73.836
29.500000	73.874
30.000000	73.901
30.400000	73.918
30.700001	73.930
31.100000	73.946
31.500000	73.964
32.000000	73.989
32.500000	74.015
33.000000	74.040
33.500000	74.063
34.000000	74.083
34.500000	74.102
35.000000	74.123
35.500000	74.144
36.000000	74.167
36.500000	74.189
37.000000	74.210
37.500000	74.229
38.200001	74.250
38.700001	74.262
39.500000	74.277
40.000000	74.283
40.599998	74.286
41.200001	74.281
41.799999	74.272
42.500000	74.261
43.099998	74.257
43.700001	74.261
44.400002	74.273
45.000000	74.288
45.500000	74.301
46.200001	74.318
46.799999	74.330
47.500000	74.343
48.200001	74.358
48.700001	74.372
49.400002	74.397
50.000000	74.423
50.799999	74.461
51.500000	74.491
52.200001	74.516
53.000000	74.542
53.799999	74.569
54.500000	74.600
55.200001	74.638
56.000000	74.694
57.000000	74.775
58.000000	74.861
59.000000	74.941
60.000000	75.005
60.799999	75.043
61.500000	75.063
62.200001	75.073
63.000000	75.074
64.000000	75.062
65.000000	75.043
66.000000	75.022
67.000000	75.002
68.000000	74.986
69.000000	74.976
70.000000	74.973
71.000000	74.976
72.000000	74.983
73.000000	74.993
74.000000	75.008
75.000000	75.027
76.199997	75.055
77.500000	75.092
78.800003	75.131
80.000000	75.168
81.199997	75.203
82.500000	75.239
83.800003	75.275
85.000000	75.307
86.199997	75.337
87.500000	75.368
88.500000	75.391
90.000000	75.423
91.199997	75.446
92.500000	75.467
93.800003	75.485
95.000000	75.499
96.199997	75.511
97.500000	75.524
98.800003	75.537
100.000000	75.547
101.500000	75.556
103.000000	75.562
104.400002	75.564
106.000000	75.565
107.500000	75.565
109.000000	75.564
110.599998	75.561
112.000000	75.555
113.800003	75.542
115.000000	75.530
117.199997	75.506
118.000000	75.495
120.599998	75.455
122.000000	75.430
124.099998	75.388
125.000000	75.369
126.500000	75.337
128.000000	75.306
131.500000	75.240
132.000000	75.232
134.000000	75.199
136.000000	75.167
138.000000	75.135
140.000000	75.105
143.000000	75.058
145.000000	75.025
147.500000	74.983
150.000000	74.944
152.500000	74.912
155.000000	74.886
157.500000	74.860
160.000000	74.831
162.500000	74.799
165.000000	74.770
167.500000	74.752
170.000000	74.751
172.500000	74.768
175.000000	74.802
177.500000	74.848
180.000000	74.901
182.500000	74.956
185.000000	75.010
187.500000	75.062
190.000000	75.109
192.500000	75.149
195.000000	75.175
197.500000	75.182
200.000000	75.171
203.000000	75.137
206.000000	75.088
209.000000	75.035
212.000000	74.987
214.000000	74.960
218.000000	74.912
220.000000	74.885
224.000000	74.806
227.000000	74.716
230.000000	74.599
233.000000	74.462
236.000000	74.316
240.000000	74.129
243.000000	74.006
247.000000	73.870
250.000000	73.789
254.000000	73.699
