* Measurement data measured by REW V5.19
* Source: Frequency Response Averaged data
* Format: Averaged data produced from Jun 21 18:53:49, Jun 21 18:54:28, Jun 21 18:54:50
* Dated: Jun 21, 2021 6:54:59 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Averaged data produced from Jun 21 18:53:49, Jun 21 18:54:28, Jun 21 18:54:50
* Measurement: Ikko OH10 L channel
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 21.400 Hz
*
* Freq(Hz)	SPL(dB)
21.400000	120.108
21.799999	120.085
22.000000	120.060
22.400000	120.011
22.700001	119.977
23.000000	119.946
23.299999	119.918
23.600000	119.893
24.000000	119.865
24.299999	119.848
24.700001	119.830
25.000000	119.820
25.400000	119.811
25.799999	119.805
26.200001	119.802
26.500000	119.800
26.900000	119.798
27.200001	119.795
27.600000	119.791
28.000000	119.785
28.500000	119.775
29.000000	119.761
29.500000	119.745
30.000000	119.726
30.400000	119.709
30.700001	119.696
31.100000	119.679
31.500000	119.662
32.000000	119.642
32.500000	119.623
33.000000	119.605
33.500000	119.589
34.000000	119.573
34.500000	119.559
35.000000	119.545
35.500000	119.531
36.000000	119.516
36.500000	119.501
37.000000	119.485
37.500000	119.467
38.200001	119.442
38.700001	119.423
39.500000	119.391
40.000000	119.371
40.599998	119.347
41.200001	119.324
41.799999	119.301
42.500000	119.274
43.099998	119.252
43.700001	119.229
44.400002	119.203
45.000000	119.181
45.500000	119.161
46.200001	119.134
46.799999	119.110
47.500000	119.082
48.200001	119.053
48.700001	119.032
49.400002	119.003
50.000000	118.977
50.799999	118.944
51.500000	118.914
52.200001	118.885
53.000000	118.851
53.799999	118.817
54.500000	118.786
55.200001	118.756
56.000000	118.720
57.000000	118.676
58.000000	118.630
59.000000	118.584
60.000000	118.536
60.799999	118.498
61.500000	118.465
62.200001	118.431
63.000000	118.392
64.000000	118.343
65.000000	118.293
66.000000	118.243
67.000000	118.192
68.000000	118.141
69.000000	118.090
70.000000	118.040
71.000000	117.989
72.000000	117.938
73.000000	117.888
74.000000	117.837
75.000000	117.787
76.199997	117.727
77.500000	117.662
78.800003	117.596
80.000000	117.536
81.199997	117.476
82.500000	117.411
83.800003	117.346
85.000000	117.285
86.199997	117.224
87.500000	117.158
88.500000	117.106
90.000000	117.028
91.199997	116.964
92.500000	116.895
93.800003	116.824
95.000000	116.759
96.199997	116.693
97.500000	116.623
98.800003	116.554
100.000000	116.493
101.500000	116.422
103.000000	116.357
104.400002	116.303
106.000000	116.250
107.500000	116.208
109.000000	116.172
110.599998	116.137
112.000000	116.108
113.800003	116.070
115.000000	116.043
117.199997	115.988
118.000000	115.966
120.599998	115.888
122.000000	115.842
124.099998	115.772
125.000000	115.742
126.500000	115.692
128.000000	115.642
131.500000	115.528
132.000000	115.512
134.000000	115.447
136.000000	115.383
138.000000	115.318
140.000000	115.251
143.000000	115.149
145.000000	115.080
147.500000	114.992
150.000000	114.903
152.500000	114.815
155.000000	114.727
157.500000	114.639
160.000000	114.552
162.500000	114.466
165.000000	114.382
167.500000	114.298
170.000000	114.217
172.500000	114.137
175.000000	114.059
177.500000	113.984
180.000000	113.911
182.500000	113.840
185.000000	113.772
187.500000	113.706
190.000000	113.642
192.500000	113.580
195.000000	113.519
197.500000	113.459
200.000000	113.400
203.000000	113.329
206.000000	113.259
209.000000	113.189
212.000000	113.119
214.000000	113.072
218.000000	112.978
220.000000	112.932
224.000000	112.838
227.000000	112.769
230.000000	112.700
233.000000	112.632
236.000000	112.565
240.000000	112.477
243.000000	112.412
247.000000	112.327
250.000000	112.265
254.000000	112.184
258.000000	112.104
262.000000	112.027
265.000000	111.970
269.000000	111.895
272.000000	111.840
276.000000	111.769
280.000000	111.699
285.000000	111.613
290.000000	111.530
295.000000	111.448
300.000000	111.368
304.000000	111.306
307.000000	111.260
311.000000	111.199
315.000000	111.139
320.000000	111.066
325.000000	110.994
330.000000	110.924
335.000000	110.854
340.000000	110.787
345.000000	110.721
350.000000	110.656
355.000000	110.594
360.000000	110.533
365.000000	110.474
370.000000	110.417
375.000000	110.363
382.000000	110.289
387.000000	110.239
395.000000	110.163
400.000000	110.118
406.000000	110.066
412.000000	110.016
418.000000	109.968
425.000000	109.915
431.000000	109.872
437.000000	109.831
444.000000	109.784
450.000000	109.746
455.000000	109.715
462.000000	109.674
468.000000	109.639
475.000000	109.600
482.000000	109.562
487.000000	109.536
494.000000	109.500
500.000000	109.470
508.000000	109.431
515.000000	109.398
522.000000	109.366
530.000000	109.331
538.000000	109.298
545.000000	109.269
552.000000	109.242
560.000000	109.212
570.000000	109.176
580.000000	109.142
590.000000	109.110
600.000000	109.079
608.000000	109.056
615.000000	109.036
622.000000	109.018
630.000000	108.999
640.000000	108.977
650.000000	108.958
660.000000	108.942
670.000000	108.929
680.000000	108.920
690.000000	108.914
700.000000	108.912
710.000000	108.913
720.000000	108.917
730.000000	108.924
740.000000	108.934
750.000000	108.948
762.000000	108.968
775.000000	108.994
788.000000	109.026
800.000000	109.060
812.000000	109.099
825.000000	109.146
838.000000	109.197
850.000000	109.250
862.000000	109.306
875.000000	109.372
885.000000	109.426
900.000000	109.512
912.000000	109.585
925.000000	109.668
938.000000	109.755
950.000000	109.838
962.000000	109.925
975.000000	110.021
988.000000	110.120
1000.000000	110.213
1015.000000	110.332
1030.000000	110.452
1044.000000	110.565
1060.000000	110.695
1075.000000	110.817
1090.000000	110.939
1106.000000	111.067
1120.000000	111.178
1138.000000	111.319
1150.000000	111.412
1172.000000	111.578
1180.000000	111.637
1206.000000	111.825
1220.000000	111.923
1241.000000	112.066
1250.000000	112.126
1265.000000	112.224
1280.000000	112.320
1315.000000	112.535
1320.000000	112.565
1340.000000	112.683
1360.000000	112.797
1380.000000	112.909
1400.000000	113.018
1430.000000	113.179
1450.000000	113.285
1475.000000	113.415
1500.000000	113.543
1525.000000	113.670
1550.000000	113.797
1575.000000	113.923
1600.000000	114.049
1625.000000	114.175
1650.000000	114.302
1675.000000	114.430
1700.000000	114.559
1725.000000	114.689
1750.000000	114.821
1775.000000	114.955
1800.000000	115.090
1825.000000	115.226
1850.000000	115.364
1875.000000	115.504
1900.000000	115.644
1925.000000	115.786
1950.000000	115.929
1975.000000	116.072
2000.000000	116.215
2030.000000	116.388
2060.000000	116.560
2090.000000	116.732
2120.000000	116.902
2140.000000	117.015
2180.000000	117.237
2200.000000	117.346
2240.000000	117.560
2270.000000	117.715
2300.000000	117.865
2330.000000	118.009
2360.000000	118.147
2400.000000	118.320
2430.000000	118.442
2470.000000	118.592
2500.000000	118.695
2540.000000	118.819
2580.000000	118.929
2620.000000	119.023
2650.000000	119.084
2690.000000	119.151
2720.000000	119.193
2760.000000	119.236
2800.000000	119.265
2850.000000	119.284
2900.000000	119.283
2950.000000	119.266
3000.000000	119.234
3040.000000	119.199
3070.000000	119.167
3110.000000	119.120
3150.000000	119.067
3200.000000	118.995
3250.000000	118.919
3300.000000	118.841
3350.000000	118.763
3400.000000	118.687
3450.000000	118.615
3500.000000	118.549
3550.000000	118.489
3600.000000	118.436
3650.000000	118.390
3700.000000	118.350
3750.000000	118.313
3820.000000	118.264
3870.000000	118.227
3950.000000	118.159
4000.000000	118.107
4060.000000	118.033
4120.000000	117.948
4180.000000	117.853
4250.000000	117.739
4310.000000	117.648
4370.000000	117.576
4440.000000	117.532
4500.000000	117.540
4550.000000	117.582
4620.000000	117.694
4680.000000	117.831
4750.000000	118.021
4820.000000	118.224
4870.000000	118.364
4940.000000	118.540
5000.000000	118.664
5080.000000	118.779
5150.000000	118.829
5220.000000	118.831
5300.000000	118.775
5380.000000	118.661
5450.000000	118.520
5520.000000	118.345
5600.000000	118.109
5700.000000	117.772
5800.000000	117.404
5900.000000	117.017
6000.000000	116.627
6080.000000	116.320
6150.000000	116.062
6220.000000	115.816
6300.000000	115.556
6400.000000	115.270
6500.000000	115.037
6600.000000	114.864
6700.000000	114.759
6800.000000	114.728
6900.000000	114.774
7000.000000	114.898
7100.000000	115.096
7200.000000	115.359
7300.000000	115.676
7400.000000	116.031
7500.000000	116.406
7620.000000	116.857
7750.000000	117.311
7880.000000	117.697
8000.000000	117.967
8120.000000	118.137
8250.000000	118.195
8380.000000	118.113
8500.000000	117.911
8620.000000	117.589
8750.000000	117.111
8850.000000	116.659
9000.000000	115.855
9120.000000	115.119
9250.000000	114.245
9380.000000	113.314
9500.000000	112.425
9620.000000	111.534
9750.000000	110.602
9880.000000	109.755
10000.000000	109.100
10150.000000	108.529
10300.000000	108.293
10440.000000	108.382
10600.000000	108.783
10750.000000	109.353
10900.000000	110.017
11060.000000	110.752
11200.000000	111.376
11380.000000	112.111
11500.000000	112.547
11720.000000	113.213
11800.000000	113.409
12060.000000	113.868
12200.000000	114.001
12410.000000	114.053
12500.000000	114.024
12650.000000	113.908
12800.000000	113.717
13150.000000	113.031
13200.000000	112.912
13400.000000	112.405
13600.000000	111.879
13800.000000	111.379
14000.000000	110.952
14300.000000	110.533
14500.000000	110.428
14750.000000	110.476
15000.000000	110.658
15250.000000	110.888
15500.000000	111.087
15750.000000	111.194
16000.000000	111.173
16250.000000	111.005
16500.000000	110.689
16750.000000	110.233
17000.000000	109.658
17250.000000	108.993
17500.000000	108.271
17750.000000	107.534
18000.000000	106.820
18250.000000	106.165
18500.000000	105.594
18750.000000	105.117
19000.000000	104.731
19250.000000	104.428
19500.000000	104.198
19750.000000	104.040
