* Measurement data measured by REW V5.19
* Source: Frequency Response Averaged data
* Format: Averaged data produced from Jun 21 18:42:25, Jun 21 18:43:10, Jun 21 18:44:17
* Dated: Jun 21, 2021 6:44:21 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Averaged data produced from Jun 21 18:42:25, Jun 21 18:43:10, Jun 21 18:44:17
* Measurement: Ikko OH1S L channel
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 21.400 Hz
*
* Freq(Hz)	SPL(dB)
21.400000	108.665
21.799999	108.710
22.000000	108.759
22.400000	108.856
22.700001	108.926
23.000000	108.995
23.299999	109.064
23.600000	109.133
24.000000	109.223
24.299999	109.290
24.700001	109.378
25.000000	109.444
25.400000	109.530
25.799999	109.614
26.200001	109.696
26.500000	109.757
26.900000	109.835
27.200001	109.893
27.600000	109.967
28.000000	110.038
28.500000	110.123
29.000000	110.204
29.500000	110.281
30.000000	110.353
30.400000	110.409
30.700001	110.450
31.100000	110.502
31.500000	110.554
32.000000	110.616
32.500000	110.676
33.000000	110.734
33.500000	110.791
34.000000	110.847
34.500000	110.901
35.000000	110.954
35.500000	111.005
36.000000	111.055
36.500000	111.102
37.000000	111.148
37.500000	111.193
38.200001	111.252
38.700001	111.292
39.500000	111.353
40.000000	111.390
40.599998	111.432
41.200001	111.472
41.799999	111.511
42.500000	111.555
43.099998	111.592
43.700001	111.627
44.400002	111.667
45.000000	111.700
45.500000	111.727
46.200001	111.763
46.799999	111.793
47.500000	111.827
48.200001	111.859
48.700001	111.881
49.400002	111.911
50.000000	111.936
50.799999	111.968
51.500000	111.996
52.200001	112.022
53.000000	112.051
53.799999	112.080
54.500000	112.104
55.200001	112.127
56.000000	112.153
57.000000	112.183
58.000000	112.213
59.000000	112.241
60.000000	112.268
60.799999	112.288
61.500000	112.306
62.200001	112.323
63.000000	112.342
64.000000	112.365
65.000000	112.387
66.000000	112.408
67.000000	112.429
68.000000	112.448
69.000000	112.467
70.000000	112.485
71.000000	112.503
72.000000	112.520
73.000000	112.536
74.000000	112.552
75.000000	112.567
76.199997	112.584
77.500000	112.603
78.800003	112.620
80.000000	112.636
81.199997	112.651
82.500000	112.667
83.800003	112.682
85.000000	112.696
86.199997	112.709
87.500000	112.723
88.500000	112.734
90.000000	112.749
91.199997	112.760
92.500000	112.773
93.800003	112.785
95.000000	112.796
96.199997	112.806
97.500000	112.817
98.800003	112.828
100.000000	112.838
101.500000	112.850
103.000000	112.862
104.400002	112.873
106.000000	112.885
107.500000	112.897
109.000000	112.908
110.599998	112.919
112.000000	112.929
113.800003	112.942
115.000000	112.950
117.199997	112.965
118.000000	112.971
120.599998	112.988
122.000000	112.997
124.099998	113.010
125.000000	113.015
126.500000	113.024
128.000000	113.033
131.500000	113.053
132.000000	113.056
134.000000	113.066
136.000000	113.077
138.000000	113.087
140.000000	113.097
143.000000	113.111
145.000000	113.121
147.500000	113.133
150.000000	113.144
152.500000	113.155
155.000000	113.166
157.500000	113.177
160.000000	113.188
162.500000	113.199
165.000000	113.210
167.500000	113.221
170.000000	113.231
172.500000	113.241
175.000000	113.252
177.500000	113.261
180.000000	113.271
182.500000	113.280
185.000000	113.288
187.500000	113.296
190.000000	113.304
192.500000	113.311
195.000000	113.317
197.500000	113.322
200.000000	113.327
203.000000	113.332
206.000000	113.336
209.000000	113.338
212.000000	113.340
214.000000	113.341
218.000000	113.340
220.000000	113.339
224.000000	113.335
227.000000	113.331
230.000000	113.326
233.000000	113.321
236.000000	113.316
240.000000	113.310
243.000000	113.307
247.000000	113.306
250.000000	113.307
254.000000	113.312
258.000000	113.321
262.000000	113.333
265.000000	113.343
269.000000	113.359
272.000000	113.370
276.000000	113.385
280.000000	113.399
285.000000	113.414
290.000000	113.425
295.000000	113.434
300.000000	113.440
304.000000	113.443
307.000000	113.446
311.000000	113.448
315.000000	113.451
320.000000	113.454
325.000000	113.456
330.000000	113.458
335.000000	113.459
340.000000	113.458
345.000000	113.457
350.000000	113.453
355.000000	113.448
360.000000	113.442
365.000000	113.433
370.000000	113.424
375.000000	113.413
382.000000	113.397
387.000000	113.384
