* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 29-Apr-2022 19:14:25
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic B to A at 1,000 Hz A = A times B B = Flow II ANC R VSG B was scaled by 111.3 dB
* Measurement: Flow II ANC R VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	72.265
20.299999	72.317
20.600000	72.386
20.900000	72.473
21.200001	72.573
21.400000	72.646
21.799999	72.803
22.000000	72.886
22.400000	73.059
22.700001	73.193
23.000000	73.328
23.299999	73.460
23.600000	73.589
24.000000	73.750
24.299999	73.861
24.700001	73.994
25.000000	74.085
25.400000	74.194
25.799999	74.292
26.200001	74.379
26.500000	74.438
26.900000	74.507
27.200001	74.550
27.600000	74.597
28.000000	74.634
28.500000	74.671
29.000000	74.706
29.500000	74.747
30.000000	74.798
30.400000	74.844
30.700001	74.882
31.100000	74.933
31.500000	74.982
32.000000	75.039
32.500000	75.089
33.000000	75.131
33.500000	75.167
34.000000	75.199
34.500000	75.227
35.000000	75.252
35.500000	75.277
36.000000	75.300
36.500000	75.324
37.000000	75.348
37.500000	75.372
38.200001	75.407
38.700001	75.432
39.500000	75.467
40.000000	75.484
40.599998	75.499
41.200001	75.507
41.799999	75.509
42.500000	75.503
43.099998	75.491
43.700001	75.475
44.400002	75.450
45.000000	75.424
45.500000	75.399
46.200001	75.360
46.799999	75.322
47.500000	75.272
48.200001	75.215
48.700001	75.171
49.400002	75.104
50.000000	75.042
50.799999	74.956
51.500000	74.879
52.200001	74.801
53.000000	74.714
53.799999	74.631
54.500000	74.561
55.200001	74.494
56.000000	74.421
57.000000	74.334
58.000000	74.250
59.000000	74.170
60.000000	74.094
60.799999	74.035
61.500000	73.986
62.200001	73.940
63.000000	73.889
64.000000	73.829
65.000000	73.772
66.000000	73.718
67.000000	73.666
68.000000	73.615
69.000000	73.566
70.000000	73.518
71.000000	73.471
72.000000	73.425
73.000000	73.378
74.000000	73.330
75.000000	73.281
76.199997	73.222
77.500000	73.157
78.800003	73.093
80.000000	73.034
81.199997	72.976
82.500000	72.915
83.800003	72.857
85.000000	72.806
86.199997	72.758
87.500000	72.710
88.500000	72.676
90.000000	72.627
91.199997	72.591
92.500000	72.554
93.800003	72.517
95.000000	72.484
96.199997	72.451
97.500000	72.416
98.800003	72.382
100.000000	72.351
101.500000	72.313
103.000000	72.278
104.400002	72.246
106.000000	72.211
107.500000	72.178
109.000000	72.145
110.599998	72.109
112.000000	72.076
113.800003	72.035
115.000000	72.008
117.199997	71.961
118.000000	71.945
120.599998	71.897
122.000000	71.874
124.099998	71.841
125.000000	71.828
126.500000	71.805
128.000000	71.783
131.500000	71.732
132.000000	71.725
134.000000	71.697
136.000000	71.669
138.000000	71.643
140.000000	71.617
143.000000	71.579
145.000000	71.555
147.500000	71.526
150.000000	71.497
152.500000	71.470
155.000000	71.443
157.500000	71.419
160.000000	71.396
162.500000	71.376
165.000000	71.359
167.500000	71.343
170.000000	71.328
172.500000	71.315
175.000000	71.303
