* Measurement data measured by REW V5.20.5
* Source:
* Format:
* Dated: 2022/05/06 18:11:36
* REW Settings:
311.000000 63.600 -171.8289
315.000000 63.588 -171.8011
320.000000 63.593 -172.1636
325.000000 63.584 -172.3684
330.000000 63.559 -172.4066
335.000000 63.528 -172.3301
340.000000 63.482 -172.2700
345.000000 63.468 -172.2914
350.000000 63.472 -172.1618
355.000000 63.458 -172.0538
360.000000 63.412 -172.0083
365.000000 63.386 -171.8743
370.000000 63.382 -171.6810
375.000000 63.365 -171.5886
382.000000 63.354 -171.3706
387.000000 63.348 -171.2301
395.000000 63.334 -171.0680
400.000000 63.336 -170.9714
406.000000 63.329 -170.9103
412.000000 63.291 -170.7302
418.000000 63.261 -170.3705
425.000000 63.219 -170.0289
431.000000 63.176 -169.8088
437.000000 63.142 -169.6130
444.000000 63.124 -169.3914
450.000000 63.113 -169.2181
455.000000 63.104 -169.0604
462.000000 63.091 -168.7759
468.000000 63.085 -168.4561
475.000000 63.086 -168.1844
482.000000 63.075 -167.9612
487.000000 63.050 -167.7821
494.000000 63.012 -167.5175
500.000000 63.000 -167.2438
508.000000 63.002 -166.8976
515.000000 62.995 -166.6028
522.000000 62.984 -166.3138
530.000000 62.980 -165.9465
538.000000 62.976 -165.5099
545.000000 62.958 -165.1548
552.000000 62.933 -164.8321
560.000000 62.904 -164.4442
570.000000 62.884 -163.9327
580.000000 62.878 -163.4797
590.000000 62.878 -162.9512
600.000000 62.860 -162.3863
608.000000 62.849 -161.9448
615.000000 62.846 -161.5262
622.000000 62.840 -161.0969
630.000000 62.833 -160.6687
640.000000 62.836 -160.2034
650.000000 62.832 -159.6656
660.000000 62.806 -159.1498
670.000000 62.771 -158.5619
680.000000 62.745 -157.7224
690.000000 62.750 -156.7700
700.000000 62.780 -155.9404
710.000000 62.814 -155.3005
720.000000 62.845 -154.7021
730.000000 62.873 -154.0405
740.000000 62.892 -153.3956
750.000000 62.909 -152.7783
762.000000 62.939 -151.9915
775.000000 62.980 -151.1334
788.000000 63.009 -150.2651
800.000000 63.037 -149.4885
812.000000 63.066 -148.7665
825.000000 63.091 -147.9515
838.000000 63.102 -147.1061
850.000000 63.096 -146.2270
862.000000 63.092 -145.0910
875.000000 63.125 -143.6569
885.000000 63.199 -142.5468
900.000000 63.358 -141.0391
912.000000 63.483 -140.0369
925.000000 63.615 -139.1543
938.000000 63.746 -138.3854
950.000000 63.855 -137.7148
962.000000 63.955 -137.0640
975.000000 64.068 -136.3709
988.000000 64.188 -135.7068
1000.000000 64.301 -135.1194
1015.000000 64.444 -134.4108
1030.000000 64.590 -133.7277
1044.000000 64.728 -133.1611
1060.000000 64.881 -132.5657
1075.000000 65.019 -132.0642
1090.000000 65.155 -131.6187
1106.000000 65.302 -131.1752
1120.000000 65.438 -130.8279
1138.000000 65.614 -130.4468
1150.000000 65.727 -130.2145
1172.000000 65.927 -129.8420
1180.000000 65.998 -129.7231
1206.000000 66.216 -129.4220
1220.000000 66.330 -129.2947
1241.000000 66.502 -129.1138
1250.000000 66.576 -129.0477
1265.000000 66.703 -128.9498
1280.000000 66.837 -128.8589
1315.000000 67.149 -128.6792
1320.000000 67.191 -128.6506
1340.000000 67.351 -128.5524
1360.000000 67.506 -128.4747
1380.000000 67.657 -128.3879
1400.000000 67.798 -128.3102
1430.000000 67.999 -128.2015
1450.000000 68.131 -128.1368
1475.000000 68.300 -128.0786
1500.000000 68.475 -128.0281
1525.000000 68.647 -127.9848
1550.000000 68.815 -127.9609
1575.000000 68.986 -127.9663
1600.000000 69.161 -127.9769
1625.000000 69.338 -128.0293
1650.000000 69.511 -128.1147
1675.000000 69.686 -128.2500
1700.000000 69.863 -128.4437
1725.000000 70.043 -128.6802
1750.000000 70.221 -128.9579
1775.000000 70.395 -129.2899
1800.000000 70.565 -129.6918
1825.000000 70.735 -130.1512
1850.000000 70.902 -130.6777
1875.000000 71.063 -131.2896
1900.000000 71.216 -131.9692
1925.000000 71.362 -132.7046
1950.000000 71.499 -133.4948
1975.000000 71.624 -134.3428
2000.000000 71.739 -135.2491
2030.000000 71.865 -136.3934
2060.000000 71.972 -137.5697
2090.000000 72.057 -138.7555
2120.000000 72.120 -139.9417
2140.000000 72.153 -140.7383
2180.000000 72.195 -142.3109
2200.000000 72.206 -143.0803
2240.000000 72.208 -144.5681
2270.000000 72.193 -145.6315
2300.000000 72.164 -146.6376
2330.000000 72.122 -147.5782
2360.000000 72.073 -148.4598
2400.000000 71.996 -149.5475
2430.000000 71.928 -150.2979
2470.000000 71.826 -151.1974
2500.000000 71.744 -151.7812
2540.000000 71.628 -152.4687
2580.000000 71.502 -153.0519
2620.000000 71.365 -153.5278
2650.000000 71.258 -153.8350
2690.000000 71.118 -154.1632
2720.000000 71.013 -154.3416
2760.000000 70.870 -154.4943
2800.000000 70.726 -154.5558
2850.000000 70.551 -154.5057
2900.000000 70.374 -154.3193
2950.000000 70.196 -153.9990
3000.000000 70.025 -153.5452
3040.000000 69.888 -153.1021
3070.000000 69.785 -152.7271
3110.000000 69.654 -152.1738
3150.000000 69.528 -151.5680
3200.000000 69.375 -150.7250
3250.000000 69.230 -149.7493
3300.000000 69.094 -148.6941
3350.000000 68.971 -147.5644
3400.000000 68.862 -146.3932
3450.000000 68.771 -145.2323
3500.000000 68.690 -144.1403
3550.000000 68.610 -143.1414
3600.000000 68.528 -142.1890
3650.000000 68.448 -141.2330
3700.000000 68.369 -140.2313
3750.000000 68.293 -139.1680
3820.000000 68.195 -137.5818
3870.000000 68.135 -136.3749
3950.000000 68.055 -134.4404
4000.000000 68.015 -133.2253
4060.000000 67.969 -131.7570
4120.000000 67.920 -130.2781
4180.000000 67.874 -128.7852
4250.000000 67.827 -127.0581
4310.000000 67.801 -125.6240
4370.000000 67.799 -124.2660
4440.000000 67.832 -122.7491
4500.000000 67.881 -121.4749
4550.000000 67.935 -120.4285
4620.000000 68.025 -118.9869
4680.000000 68.111 -117.8066
4750.000000 68.218 -116.5018
4820.000000 68.336 -115.2728
4870.000000 68.425 -114.4500
4940.000000 68.552 -113.4050
5000.000000 68.661 -112.6145
5080.000000 68.806 -111.6801
5150.000000 68.934 -110.9489
5220.000000 69.063 -110.3148
5300.000000 69.198 -109.7229
5380.000000 69.311 -109.2913
5450.000000 69.393 -109.0599
5520.000000 69.457 -108.9241
5600.000000 69.512 -108.8296
5700.000000 69.543 -108.7025
5800.000000 69.536 -108.3092
5900.000000 69.551 -107.8848
6000.000000 69.551 -107.7413
6080.000000 69.535 -107.7569
6150.000000 69.501 -107.7727
6220.000000 69.452 -107.6988
6300.000000 69.381 -107.4979
6400.000000 69.277 -107.1034
6500.000000 69.169 -106.5863
6600.000000 69.060 -105.9493
6700.000000 68.955 -105.1926
6800.000000 68.855 -104.2968
6900.000000 68.757 -103.2375
7000.000000 68.667 -102.0651
7100.000000 68.590 -100.8405
7200.000000 68.531 -99.6157
7300.000000 68.507 -98.3831
7400.000000 68.531 -97.1314
7500.000000 68.603 -95.9647
7620.000000 68.766 -94.9688
7750.000000 69.036 -94.7606
7880.000000 69.332 -95.7609
8000.000000 69.514 -97.7997
8120.000000 69.503 -100.5006
8250.000000 69.241 -103.2013
8380.000000 68.815 -104.7765
8500.000000 68.415 -105.1193
8620.000000 68.094 -104.9229
8750.000000 67.832 -105.0248
8850.000000 67.642 -105.7551
9000.000000 67.247 -107.8199
9120.000000 66.749 -109.6270
9250.000000 66.027 -110.9075
9380.000000 65.187 -111.0544
9500.000000 64.365 -110.2462
9620.000000 63.541 -108.7350
9750.000000 62.666 -106.4117
9880.000000 61.811 -103.3621
10000.000000 61.049 -99.9407
10150.000000 60.176 -95.0160
10300.000000 59.434 -89.5526
10440.000000 58.865 -84.2128
10600.000000 58.299 -78.1271
10750.000000 57.789 -72.3682
10900.000000 57.318 -66.3587
11060.000000 56.905 -59.6187
11200.000000 56.628 -53.4744
11380.000000 56.369 -45.4095
11500.000000 56.251 -39.9130
11720.000000 56.151 -29.7837
11800.000000 56.160 -26.1532
12060.000000 56.346 -14.5645
12200.000000 56.548 -8.4471
12410.000000 57.019 0.5105
12500.000000 57.287 4.3016
12650.000000 57.822 10.5477
12800.000000 58.485 16.6421
13150.000000 60.646 29.3841
13200.000000 61.028 30.9075
13400.000000 62.785 35.6169
13600.000000 64.959 36.5842
13800.000000 67.263 30.3589
14000.000000 68.832 13.8790
14300.000000 68.220 -17.7931
14500.000000 66.146 -29.3556
14750.000000 63.187 -31.5938
15000.000000 60.820 -26.9186
15250.000000 59.122 -19.5384
15500.000000 57.840 -11.1979
15750.000000 56.837 -3.0347
16000.000000 56.265 4.0056
16250.000000 56.297 8.8671
16500.000000 56.743 10.6104
16750.000000 57.262 8.8384
17000.000000 57.530 2.9481
17250.000000 57.044 -5.7419
17500.000000 55.664 -11.8842
17750.000000 53.759 -12.9678
18000.000000 51.738 -9.6373
18250.000000 49.914 -3.3470
18500.000000 48.401 4.4458
18750.000000 47.230 12.5385
19000.000000 46.362 20.1759
19250.000000 45.544 27.2798
19500.000000 44.587 34.4792
19750.000000 43.641 41.4022
20000.000000 43.085 45.5391
