* Measurement data measured by REW V5.19
* Source: Frequency Response Averaged data
* Format: Averaged data produced from Nov 16 17:06:47, Nov 16 17:07:54
* Dated: 16-Nov-2021 17:08:28
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Averaged data produced from Nov 16 17:06:47, Nov 16 17:07:54
* Measurement: EJ07M L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	102.051
20.299999	102.029
20.600000	102.009
20.900000	101.991
21.200001	101.975
21.400000	101.966
21.799999	101.949
22.000000	101.942
22.400000	101.929
22.700001	101.921
23.000000	101.912
23.299999	101.903
23.600000	101.893
24.000000	101.878
24.299999	101.865
24.700001	101.846
25.000000	101.829
25.400000	101.803
25.799999	101.775
26.200001	101.744
26.500000	101.720
26.900000	101.686
27.200001	101.660
27.600000	101.625
28.000000	101.591
28.500000	101.549
29.000000	101.508
29.500000	101.470
30.000000	101.435
30.400000	101.408
30.700001	101.388
31.100000	101.363
31.500000	101.338
32.000000	101.307
32.500000	101.276
33.000000	101.244
33.500000	101.211
34.000000	101.176
34.500000	101.141
35.000000	101.105
35.500000	101.068
36.000000	101.030
36.500000	100.992
37.000000	100.953
37.500000	100.913
38.200001	100.856
38.700001	100.814
39.500000	100.748
40.000000	100.707
40.599998	100.658
41.200001	100.610
41.799999	100.563
42.500000	100.509
43.099998	100.463
43.700001	100.417
44.400002	100.364
45.000000	100.318
45.500000	100.280
46.200001	100.226
46.799999	100.180
47.500000	100.126
48.200001	100.071
48.700001	100.032
49.400002	99.977
50.000000	99.930
50.799999	99.867
51.500000	99.812
52.200001	99.757
53.000000	99.694
53.799999	99.631
54.500000	99.576
55.200001	99.521
56.000000	99.457
57.000000	99.377
58.000000	99.297
59.000000	99.216
60.000000	99.136
60.799999	99.073
61.500000	99.017
62.200001	98.962
63.000000	98.900
64.000000	98.822
65.000000	98.745
66.000000	98.667
67.000000	98.590
68.000000	98.512
69.000000	98.433
70.000000	98.355
71.000000	98.277
72.000000	98.200
73.000000	98.123
74.000000	98.046
75.000000	97.970
76.199997	97.879
77.500000	97.781
78.800003	97.684
80.000000	97.594
81.199997	97.504
82.500000	97.408
83.800003	97.312
85.000000	97.224
86.199997	97.136
87.500000	97.042
88.500000	96.970
90.000000	96.862
91.199997	96.776
92.500000	96.684
93.800003	96.592
95.000000	96.509
96.199997	96.426
97.500000	96.337
98.800003	96.248
100.000000	96.167
101.500000	96.067
103.000000	95.968
104.400002	95.876
106.000000	95.772
107.500000	95.676
109.000000	95.581
110.599998	95.480
112.000000	95.393
113.800003	95.282
115.000000	95.209
117.199997	95.076
118.000000	95.029
120.599998	94.876
122.000000	94.795
124.099998	94.675
125.000000	94.625
126.500000	94.541
128.000000	94.458
131.500000	94.269
132.000000	94.242
134.000000	94.136
136.000000	94.032
138.000000	93.929
140.000000	93.829
143.000000	93.683
145.000000	93.588
147.500000	93.474
150.000000	93.365
152.500000	93.262
155.000000	93.163
157.500000	93.070
160.000000	92.982
162.500000	92.898
165.000000	92.816
167.500000	92.736
170.000000	92.657
172.500000	92.579
175.000000	92.501
177.500000	92.425
180.000000	92.351
182.500000	92.280
185.000000	92.213
187.500000	92.150
190.000000	92.090
192.500000	92.033
195.000000	91.979
197.500000	91.927
200.000000	91.877
203.000000	91.818
206.000000	91.761
209.000000	91.704
212.000000	91.650
214.000000	91.614
218.000000	91.545
220.000000	91.512
224.000000	91.448
227.000000	91.403
230.000000	91.361
233.000000	91.321
236.000000	91.283
240.000000	91.238
243.000000	91.206
247.000000	91.169
250.000000	91.145
254.000000	91.116
258.000000	91.093
262.000000	91.074
265.000000	91.062
269.000000	91.050
272.000000	91.042
276.000000	91.034
280.000000	91.028
285.000000	91.022
290.000000	91.017
295.000000	91.013
300.000000	91.009
304.000000	91.007
307.000000	91.005
311.000000	91.003
315.000000	91.001
320.000000	90.998
325.000000	90.996
330.000000	90.995
335.000000	90.994
340.000000	90.994
345.000000	90.994
350.000000	90.994
355.000000	90.995
360.000000	90.996
365.000000	90.997
370.000000	90.997
375.000000	90.998
382.000000	90.998
387.000000	90.999
395.000000	90.999
400.000000	91.000
406.000000	91.001
412.000000	91.003
418.000000	91.006
425.000000	91.009
431.000000	91.012
437.000000	91.016
444.000000	91.020
450.000000	91.024
455.000000	91.028
462.000000	91.032
468.000000	91.036
475.000000	91.041
482.000000	91.046
487.000000	91.050
494.000000	91.054
500.000000	91.058
508.000000	91.063
515.000000	91.068
522.000000	91.072
