* Measurement data measured by REW V5.20.4
* Source: 
* Format: 
* Dated: 2022/01/15 20:00:55
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: SRH840 R S1
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.000000 81.340 -128.8289
20.299999 81.426 -129.3146
20.600000 81.510 -129.7969
20.900000 81.593 -130.2782
21.200001 81.675 -130.7599
21.400000 81.730 -131.0812
21.799999 81.840 -131.7233
22.000000 81.894 -132.0438
22.400000 81.999 -132.6833
22.700001 82.076 -133.1602
23.000000 82.151 -133.6342
23.299999 82.225 -134.1058
23.600000 82.299 -134.5747
24.000000 82.396 -135.1946
24.299999 82.467 -135.6557
24.700001 82.561 -136.2678
25.000000 82.629 -136.7284
25.400000 82.719 -137.3487
25.799999 82.806 -137.9780
26.200001 82.888 -138.6120
26.500000 82.945 -139.0848
26.900000 83.014 -139.7041
27.200001 83.062 -140.1575
27.600000 83.123 -140.7497
28.000000 83.182 -141.3349
28.500000 83.254 -142.0672
29.000000 83.322 -142.8018
29.500000 83.387 -143.5306
30.000000 83.449 -144.2481
30.400000 83.499 -144.8168
30.700001 83.537 -145.2424
31.100000 83.586 -145.8095
31.500000 83.633 -146.3751
32.000000 83.689 -147.0767
32.500000 83.744 -147.7740
33.000000 83.796 -148.4742
33.500000 83.847 -149.1814
34.000000 83.894 -149.8904
34.500000 83.940 -150.5909
35.000000 83.984 -151.2774
35.500000 84.026 -151.9516
36.000000 84.066 -152.6169
36.500000 84.103 -153.2734
37.000000 84.138 -153.9207
37.500000 84.170 -154.5616
38.200001 84.208 -155.4587
38.700001 84.228 -156.0986
39.500000 84.251 -157.0887
40.000000 84.263 -157.6732
40.599998 84.280 -158.3526
41.200001 84.300 -159.0374
41.799999 84.319 -159.7431
42.500000 84.339 -160.5856
43.099998 84.354 -161.3149
43.700001 84.366 -162.0533
44.400002 84.374 -162.9283
45.000000 84.374 -163.6815
45.500000 84.369 -164.3019
46.200001 84.353 -165.1456
46.799999 84.332 -165.8310
47.500000 84.303 -166.5721
48.200001 84.274 -167.2600
48.700001 84.254 -167.7335
49.400002 84.224 -168.3785
50.000000 84.197 -168.8997
50.799999 84.163 -169.5347
51.500000 84.141 -170.0630
52.200001 84.127 -170.6118
53.000000 84.115 -171.3135
53.799999 84.094 -172.1199
54.500000 84.056 -172.8649
55.200001 83.999 -173.5593
56.000000 83.923 -174.2373
57.000000 83.823 -174.9427
58.000000 83.721 -175.5390
59.000000 83.617 -176.0426
60.000000 83.510 -176.4024
60.799999 83.435 -176.5856
61.500000 83.378 -176.7081
62.200001 83.328 -176.8050
63.000000 83.282 -176.8898
64.000000 83.239 -177.0080
65.000000 83.203 -177.1572
66.000000 83.174 -177.3157
67.000000 83.149 -177.4989
68.000000 83.124 -177.6853
69.000000 83.104 -177.8364
70.000000 83.099 -177.9834
71.000000 83.107 -178.1804
72.000000 83.128 -178.4506
73.000000 83.161 -178.8346
74.000000 83.198 -179.3764
75.000000 83.233 179.8894
76.199997 83.248 178.7019
77.500000 83.192 177.1556
78.800003 83.045 175.7192
80.000000 82.854 174.7433
81.199997 82.641 174.1863
82.500000 82.417 174.0106
83.800003 82.213 174.1637
85.000000 82.049 174.5470
86.199997 81.921 175.0768
87.500000 81.838 175.6872
88.500000 81.816 176.0032
90.000000 81.817 176.0401
91.199997 81.815 175.6025
92.500000 81.739 174.7762
93.800003 81.562 174.1351
95.000000 81.340 174.0272
96.199997 81.101 174.4844
97.500000 80.871 175.5738
98.800003 80.710 177.0635
100.000000 80.633 178.5941
101.500000 80.633 -179.4790
103.000000 80.732 -177.7285
104.400002 80.897 -176.4284
106.000000 81.143 -175.4767
107.500000 81.406 -175.2726
109.000000 81.648 -175.8492
110.599998 81.831 -177.1530
112.000000 81.904 -178.6503
113.800003 81.857 179.3100
115.000000 81.740 178.1666
117.199997 81.418 177.0056
118.000000 81.290 176.9101
120.599998 80.931 177.4675
122.000000 80.789 178.0170
124.099998 80.618 178.8395
125.000000 80.547 179.2042
126.500000 80.424 179.9314
128.000000 80.302 -179.0793
131.500000 80.141 -175.7090
132.000000 80.142 -175.1687
134.000000 80.214 -173.0930
136.000000 80.377 -171.3566
138.000000 80.595 -170.1045
140.000000 80.831 -169.3574
143.000000 81.165 -169.0992
145.000000 81.353 -169.3615
147.500000 81.541 -169.9626
150.000000 81.679 -170.6769
152.500000 81.777 -171.4181
155.000000 81.840 -172.1796
157.500000 81.868 -172.9288
160.000000 81.858 -173.6089
162.500000 81.811 -174.1348
165.000000 81.734 -174.3819
167.500000 81.659 -174.2642
170.000000 81.618 -173.8595
172.500000 81.628 -173.3869
175.000000 81.680 -173.0632
177.500000 81.749 -172.9927
180.000000 81.811 -173.1308
182.500000 81.850 -173.3693
185.000000 81.864 -173.6281
187.500000 81.859 -173.8419
190.000000 81.853 -174.0026
192.500000 81.846 -174.1323
195.000000 81.836 -174.1934
197.500000 81.830 -174.2042
200.000000 81.829 -174.2366
203.000000 81.824 -174.2960
206.000000 81.809 -174.3180
209.000000 81.791 -174.2797
212.000000 81.776 -174.1797
214.000000 81.770 -174.0844
218.000000 81.767 -173.8721
220.000000 81.773 -173.7916
224.000000 81.787 -173.7393
227.000000 81.787 -173.7406
230.000000 81.782 -173.7266
233.000000 81.772 -173.6913
236.000000 81.756 -173.6207
240.000000 81.732 -173.4345
243.000000 81.718 -173.2256
247.000000 81.707 -172.8777
250.000000 81.706 -172.5696
254.000000 81.718 -172.1196
258.000000 81.749 -171.6538
262.000000 81.798 -171.1893
265.000000 81.848 -170.8498
269.000000 81.934 -170.4330
272.000000 82.016 -170.1768
276.000000 82.148 -169.9655
280.000000 82.299 -169.9753
285.000000 82.488 -170.3838
290.000000 82.646 -171.2017
295.000000 82.748 -172.3151
300.000000 82.772 -173.5622
304.000000 82.732 -174.4834
307.000000 82.675 -175.0487
311.000000 82.577 -175.5923
315.000000 82.468 -175.9183
320.000000 82.335 -176.1092
325.000000 82.217 -176.1395
330.000000 82.120 -176.0976
335.000000 82.043 -176.0357
340.000000 81.983 -175.9652
345.000000 81.932 -175.8917
350.000000 81.887 -175.8104
355.000000 81.842 -175.7218
360.000000 81.798 -175.6327
365.000000 81.753 -175.5433
370.000000 81.706 -175.4360
375.000000 81.662 -175.3000
382.000000 81.605 -175.0887
387.000000 81.567 -174.9424
395.000000 81.504 -174.7151
400.000000 81.462 -174.5652
406.000000 81.410 -174.3606
412.000000 81.356 -174.1120
418.000000 81.305 -173.8198
425.000000 81.249 -173.4346
431.000000 81.210 -173.0715
437.000000 81.179 -172.7069
444.000000 81.150 -172.3189
450.000000 81.125 -172.0041
455.000000 81.102 -171.7323
462.000000 81.072 -171.3228
468.000000 81.051 -170.9497
475.000000 81.035 -170.5161
482.000000 81.029 -170.1247
487.000000 81.027 -169.8855
494.000000 81.019 -169.6006
500.000000 81.008 -169.3821
508.000000 80.985 -169.0881
515.000000 80.960 -168.8116
522.000000 80.932 -168.5053
530.000000 80.898 -168.1101
538.000000 80.868 -167.6769
545.000000 80.842 -167.2792
552.000000 80.817 -166.8660
560.000000 80.792 -166.3789
570.000000 80.770 -165.7628
580.000000 80.757 -165.1724
590.000000 80.747 -164.6180
600.000000 80.741 -164.0904
608.000000 80.737 -163.6858
615.000000 80.735 -163.3458
622.000000 80.733 -163.0183
630.000000 80.731 -162.6605
640.000000 80.729 -162.2368
650.000000 80.727 -161.8294
660.000000 80.723 -161.4526
670.000000 80.715 -161.1045
680.000000 80.702 -160.7618
690.000000 80.683 -160.4115
700.000000 80.662 -160.0435
710.000000 80.639 -159.6560
720.000000 80.615 -159.2590
730.000000 80.589 -158.8528
740.000000 80.562 -158.4307
750.000000 80.534 -157.9957
762.000000 80.497 -157.4451
775.000000 80.458 -156.7962
788.000000 80.422 -156.1098
800.000000 80.395 -155.4579
812.000000 80.377 -154.8114
825.000000 80.364 -154.1632
838.000000 80.351 -153.6036
850.000000 80.331 -153.1492
862.000000 80.297 -152.7147
875.000000 80.244 -152.2305
885.000000 80.194 -151.8267
900.000000 80.103 -151.1389
912.000000 80.014 -150.4728
925.000000 79.906 -149.5359
938.000000 79.804 -148.2728
950.000000 79.746 -146.8152
962.000000 79.750 -145.2568
975.000000 79.818 -143.7627
988.000000 79.915 -142.6434
1000.000000 79.999 -141.8925
1015.000000 80.082 -141.1584
1030.000000 80.143 -140.5158
1044.000000 80.189 -139.9483
1060.000000 80.230 -139.3211
1075.000000 80.259 -138.7504
1090.000000 80.282 -138.1983
1106.000000 80.307 -137.6371
1120.000000 80.326 -137.1677
1138.000000 80.344 -136.5895
1150.000000 80.349 -136.2145
1172.000000 80.346 -135.5184
1180.000000 80.342 -135.2546
1206.000000 80.322 -134.3393
1220.000000 80.313 -133.8043
1241.000000 80.303 -132.9641
1250.000000 80.299 -132.5980
1265.000000 80.293 -131.9902
1280.000000 80.287 -131.4110
1315.000000 80.232 -130.1441
1320.000000 80.218 -129.9347
1340.000000 80.159 -128.9587
1360.000000 80.109 -127.8409
1380.000000 80.070 -126.6707
1400.000000 80.040 -125.4727
1430.000000 79.997 -123.6033
1450.000000 79.969 -122.2823
1475.000000 79.937 -120.5175
1500.000000 79.913 -118.5978
1525.000000 79.909 -116.5071
1550.000000 79.937 -114.3234
1575.000000 79.996 -112.2006
1600.000000 80.066 -110.1484
1625.000000 80.144 -108.0573
1650.000000 80.245 -105.9070
1675.000000 80.377 -103.7493
1700.000000 80.543 -101.6593
1725.000000 80.744 -99.7231
1750.000000 80.967 -98.0248
1775.000000 81.194 -96.6267
1800.000000 81.395 -95.4720
1825.000000 81.561 -94.3464
1850.000000 81.714 -93.0734
1875.000000 81.883 -91.6832
1900.000000 82.074 -90.3120
1925.000000 82.279 -89.0342
1950.000000 82.492 -87.8377
1975.000000 82.713 -86.7104
2000.000000 82.942 -85.6806
2030.000000 83.219 -84.5845
2060.000000 83.497 -83.6068
2090.000000 83.778 -82.7583
2120.000000 84.056 -82.0417
2140.000000 84.240 -81.6285
2180.000000 84.603 -80.9681
2200.000000 84.781 -80.7110
2240.000000 85.130 -80.3163
2270.000000 85.389 -80.1390
2300.000000 85.646 -80.0877
2330.000000 85.898 -80.2030
2360.000000 86.135 -80.5003
2400.000000 86.418 -81.1529
2430.000000 86.595 -81.8559
2470.000000 86.730 -82.8941
2500.000000 86.773 -83.1234
2540.000000 86.935 -82.9854
2580.000000 87.127 -83.4712
2620.000000 87.262 -84.1838
2650.000000 87.339 -84.7168
2690.000000 87.416 -85.4104
2720.000000 87.459 -85.9180
2760.000000 87.502 -86.6321
2800.000000 87.515 -87.5054
2850.000000 87.423 -88.7542
2900.000000 87.178 -89.3314
2950.000000 86.918 -88.6906
3000.000000 86.738 -87.4272
3040.000000 86.641 -86.2467
3070.000000 86.588 -85.3088
3110.000000 86.540 -83.9638
3150.000000 86.529 -82.5339
3200.000000 86.569 -80.8144
3250.000000 86.648 -79.2926
3300.000000 86.747 -77.9732
3350.000000 86.857 -76.8517
3400.000000 86.968 -75.9172
3450.000000 87.070 -75.1496
3500.000000 87.159 -74.5267
3550.000000 87.230 -74.0292
3600.000000 87.274 -73.5889
3650.000000 87.297 -73.1174
3700.000000 87.308 -72.5931
3750.000000 87.311 -72.0512
3820.000000 87.280 -71.1810
3870.000000 87.246 -70.2730
3950.000000 87.288 -68.6170
4000.000000 87.351 -68.0792
4060.000000 87.355 -67.8453
4120.000000 87.275 -67.3981
4180.000000 87.180 -66.4236
4250.000000 87.157 -64.8456
4310.000000 87.255 -63.8501
4370.000000 87.365 -63.9581
4440.000000 87.290 -65.0292
4500.000000 87.033 -65.4351
4550.000000 86.774 -65.0712
4620.000000 86.427 -63.8965
4680.000000 86.143 -62.5107
4750.000000 85.824 -60.5568
4820.000000 85.488 -58.2864
4870.000000 85.217 -56.1344
4940.000000 84.912 -51.7679
5000.000000 84.888 -47.4718
5080.000000 85.137 -42.9701
5150.000000 85.381 -40.5975
5220.000000 85.527 -39.0085
5300.000000 85.568 -37.3895
5380.000000 85.507 -35.2957
