* Measurement data measured by REW V5.20.4
* Source:
* Format:
* Dated: 2022/01/24 19:36:50
* REW Settings:
6080.000000 89.718 -40.8775
6150.000000 90.407 -40.9666
6220.000000 91.017 -41.5081
6300.000000 91.644 -42.4045
6400.000000 92.390 -43.7801
6500.000000 93.142 -45.6726
6600.000000 93.891 -48.5245
6700.000000 94.563 -52.6451
6800.000000 95.072 -57.7789
6900.000000 95.417 -63.2503
7000.000000 95.677 -68.6445
7100.000000 95.952 -74.4359
7200.000000 96.154 -81.6913
7300.000000 96.118 -90.0554
7400.000000 95.870 -98.8172
7500.000000 95.436 -108.4253
7620.000000 94.462 -121.4497
7750.000000 92.456 -134.0371
7880.000000 89.439 -138.0842
8000.000000 86.508 -132.2933
8120.000000 84.545 -122.8816
8250.000000 83.547 -115.3122
8380.000000 82.841 -111.1496
8500.000000 82.119 -109.2357
8620.000000 81.147 -108.3322
8750.000000 79.670 -106.1301
8850.000000 78.325 -102.1699
9000.000000 76.338 -92.2811
9120.000000 75.061 -82.0956
9250.000000 74.121 -70.6788
9380.000000 73.477 -60.0871
9500.000000 72.956 -50.6325
9620.000000 72.508 -41.0003
9750.000000 72.114 -30.6930
9880.000000 71.682 -20.1185
10000.000000 71.262 -8.6959
10150.000000 71.103 8.6227
10300.000000 71.840 27.6960
10440.000000 73.494 44.5146
10600.000000 76.165 59.1952
10750.000000 78.878 66.6402
10900.000000 81.345 67.6073
11060.000000 83.368 62.8686
11200.000000 84.589 56.3977
11380.000000 85.634 47.4425
11500.000000 86.081 41.2665
11720.000000 86.432 29.1322
11800.000000 86.390 24.2836
12060.000000 85.240 8.2877
12200.000000 83.861 2.7106
12410.000000 81.136 2.5856
12500.000000 79.906 5.7268
12650.000000 78.063 14.6328
12800.000000 76.856 26.9933
13150.000000 77.847 49.7339
13200.000000 78.087 50.1372
13400.000000 78.064 47.7698
13600.000000 76.534 52.5490
13800.000000 75.530 68.5237
14000.000000 76.293 82.7186
14300.000000 77.764 91.9475
14500.000000 78.417 95.4376
14750.000000 79.285 99.8403
15000.000000 80.584 101.7828
15250.000000 81.691 96.1284
15500.000000 81.583 85.6298
15750.000000 80.355 79.6393
16000.000000 78.849 79.3702
16250.000000 77.294 82.9225
16500.000000 75.833 91.2896
16750.000000 75.016 102.4048
17000.000000 74.915 113.0139
17250.000000 75.320 121.3086
17500.000000 75.806 126.1083
17750.000000 75.940 129.9565
18000.000000 76.101 137.0340
18250.000000 77.230 145.7276
18500.000000 79.179 149.4349
18750.000000 80.993 144.0064
19000.000000 81.927 129.9411
19250.000000 81.628 112.0709
19500.000000 80.142 96.2355
19750.000000 77.880 85.8347
