* Measurement data measured by REW V5.20.4
* Source:
* Format:
* Dated: 2022/01/24 19:36:50
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note:
* Measurement: SRH840A L S1
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.000000 87.525 -150.5885
20.299999 87.563 -151.0925
20.600000 87.599 -151.5826
20.900000 87.634 -152.0593
21.200001 87.671 -152.5263
21.400000 87.696 -152.8351
21.799999 87.748 -153.4508
22.000000 87.774 -153.7589
22.400000 87.823 -154.3740
22.700001 87.856 -154.8285
23.000000 87.888 -155.2715
23.299999 87.920 -155.7025
23.600000 87.953 -156.1234
24.000000 87.997 -156.6750
24.299999 88.030 -157.0871
24.700001 88.072 -157.6381
25.000000 88.101 -158.0513
25.400000 88.138 -158.5964
25.799999 88.173 -159.1288
26.200001 88.205 -159.6464
26.500000 88.227 -160.0257
26.900000 88.253 -160.5208
27.200001 88.269 -160.8848
27.600000 88.289 -161.3614
28.000000 88.308 -161.8304
28.500000 88.332 -162.4145
29.000000 88.355 -163.0055
29.500000 88.374 -163.6013
30.000000 88.389 -164.1852
30.400000 88.401 -164.6320
30.700001 88.409 -164.9524
31.100000 88.421 -165.3618
31.500000 88.434 -165.7564
32.000000 88.452 -166.2397
32.500000 88.471 -166.7227
33.000000 88.490 -167.2132
33.500000 88.508 -167.7115
34.000000 88.525 -168.2087
34.500000 88.542 -168.6937
35.000000 88.559 -169.1656
35.500000 88.576 -169.6330
36.000000 88.592 -170.0998
36.500000 88.604 -170.5545
37.000000 88.614 -170.9797
37.500000 88.625 -171.3722
38.200001 88.643 -171.8987
38.700001 88.657 -172.2812
39.500000 88.681 -172.9106
40.000000 88.699 -173.3202
40.599998 88.722 -173.8490
41.200001 88.743 -174.4268
41.799999 88.756 -175.0307
42.500000 88.766 -175.7359
43.099998 88.771 -176.3392
43.700001 88.772 -176.9460
44.400002 88.766 -177.6447
45.000000 88.755 -178.2195
45.500000 88.744 -178.6786
46.200001 88.727 -179.2970
46.799999 88.711 -179.8121
47.500000 88.691 179.5989
48.200001 88.669 179.0294
48.700001 88.651 178.6418
49.400002 88.627 178.1292
50.000000 88.607 177.7098
50.799999 88.580 177.1655
51.500000 88.557 176.7014
52.200001 88.534 176.2493
53.000000 88.509 175.7360
53.799999 88.481 175.2147
54.500000 88.455 174.7554
55.200001 88.426 174.2983
56.000000 88.391 173.7799
57.000000 88.344 173.1472
58.000000 88.296 172.5363
59.000000 88.244 171.9470
60.000000 88.190 171.4051
60.799999 88.147 171.0076
61.500000 88.109 170.6781
62.200001 88.071 170.3660
63.000000 88.028 170.0305
64.000000 87.974 169.6392
65.000000 87.920 169.2819
66.000000 87.869 168.9611
67.000000 87.823 168.6680
68.000000 87.785 168.3846
69.000000 87.751 168.1027
70.000000 87.719 167.8310
71.000000 87.692 167.5881
72.000000 87.677 167.3646
73.000000 87.678 167.0681
74.000000 87.681 166.6243
75.000000 87.671 166.0867
76.199997 87.646 165.3994
77.500000 87.600 164.5827
78.800003 87.519 163.7926
80.000000 87.423 163.2271
81.199997 87.325 162.8358
82.500000 87.226 162.5491
83.800003 87.142 162.3326
85.000000 87.074 162.1501
86.199997 87.014 161.9811
87.500000 86.956 161.8136
88.500000 86.918 161.6860
90.000000 86.867 161.5001
91.199997 86.832 161.3603
92.500000 86.804 161.1909
93.800003 86.784 160.9727
95.000000 86.772 160.7167
96.199997 86.765 160.3925
97.500000 86.761 159.9415
98.800003 86.754 159.3739
100.000000 86.739 158.7480
101.500000 86.696 157.8519
103.000000 86.618 156.9228
104.400002 86.514 156.1027
106.000000 86.363 155.3013
107.500000 86.199 154.7553
109.000000 86.028 154.4235
110.599998 85.849 154.2849
112.000000 85.703 154.3115
113.800003 85.530 154.5047
115.000000 85.428 154.7142
117.199997 85.269 155.2179
118.000000 85.224 155.4252
120.599998 85.127 156.0524
122.000000 85.105 156.2559
124.099998 85.088 156.2501
125.000000 85.077 156.1340
126.500000 85.042 155.8345
128.000000 84.979 155.4681
131.500000 84.705 154.9819
132.000000 84.657 155.0236
134.000000 84.477 155.5143
136.000000 84.348 156.3533
138.000000 84.282 157.2958
140.000000 84.268 158.1691
143.000000 84.312 159.1619
145.000000 84.367 159.5730
147.500000 84.450 159.8034
150.000000 84.539 159.7467
152.500000 84.623 159.4123
155.000000 84.693 158.7993
157.500000 84.738 157.9408
160.000000 84.751 156.8959
162.500000 84.721 155.7305
165.000000 84.637 154.5061
167.500000 84.487 153.3546
170.000000 84.273 152.5198
172.500000 84.024 152.2464
175.000000 83.799 152.5656
177.500000 83.646 153.2194
180.000000 83.572 153.8336
182.500000 83.544 154.1609
185.000000 83.520 154.1739
187.500000 83.478 154.0069
190.000000 83.422 153.7834
192.500000 83.362 153.4944
195.000000 83.291 153.1095
197.500000 83.202 152.6774
200.000000 83.094 152.2548
203.000000 82.944 151.8001
206.000000 82.774 151.4371
209.000000 82.589 151.1989
212.000000 82.390 151.1005
214.000000 82.251 151.1127
218.000000 81.961 151.3382
220.000000 81.815 151.5650
224.000000 81.536 152.2356
227.000000 81.343 152.8648
230.000000 81.161 153.5437
233.000000 80.981 154.2831
236.000000 80.803 155.1254
240.000000 80.581 156.4299
243.000000 80.434 157.5174
247.000000 80.266 159.0462
250.000000 80.158 160.2343
254.000000 80.037 161.8712
258.000000 79.949 163.5295
262.000000 79.891 165.1505
265.000000 79.862 166.3224
269.000000 79.841 167.8221
272.000000 79.838 168.8910
276.000000 79.846 170.2543
280.000000 79.866 171.5693
285.000000 79.909 173.1179
290.000000 79.967 174.5435
295.000000 80.040 175.8491
300.000000 80.123 177.0545
304.000000 80.195 177.9460
307.000000 80.253 178.5537
311.000000 80.337 179.2715
315.000000 80.423 179.8925
320.000000 80.529 -179.4666
325.000000 80.629 -178.9697
330.000000 80.716 -178.5986
335.000000 80.781 -178.2909
340.000000 80.833 -177.9618
345.000000 80.883 -177.6046
350.000000 80.935 -177.2763
355.000000 80.984 -177.0057
360.000000 81.025 -176.7811
365.000000 81.057 -176.5701
370.000000 81.081 -176.3371
375.000000 81.102 -176.0788
382.000000 81.131 -175.7183
387.000000 81.147 -175.4698
395.000000 81.163 -175.0439
400.000000 81.169 -174.7389
406.000000 81.176 -174.3229
412.000000 81.187 -173.8387
418.000000 81.209 -173.2896
425.000000 81.260 -172.6194
431.000000 81.328 -172.1042
437.000000 81.412 -171.7445
444.000000 81.509 -171.5602
450.000000 81.578 -171.5502
455.000000 81.622 -171.5902
462.000000 81.669 -171.6648
468.000000 81.699 -171.7375
475.000000 81.723 -171.8409
482.000000 81.735 -171.9551
487.000000 81.736 -172.0286
494.000000 81.727 -172.0966
500.000000 81.712 -172.1100
508.000000 81.687 -172.0548
515.000000 81.665 -171.9482
522.000000 81.646 -171.8068
530.000000 81.628 -171.6348
538.000000 81.610 -171.4805
545.000000 81.589 -171.3621
552.000000 81.561 -171.2458
560.000000 81.524 -171.1000
570.000000 81.470 -170.8817
580.000000 81.409 -170.6052
590.000000 81.343 -170.2422
600.000000 81.277 -169.7798
608.000000 81.229 -169.3353
615.000000 81.195 -168.8963
622.000000 81.169 -168.4273
630.000000 81.152 -167.8862
640.000000 81.149 -167.2558
650.000000 81.160 -166.7339
660.000000 81.176 -166.3559
670.000000 81.183 -166.1166
680.000000 81.173 -165.9629
690.000000 81.143 -165.8250
700.000000 81.096 -165.6431
710.000000 81.039 -165.3893
720.000000 80.978 -165.0566
730.000000 80.918 -164.6539
740.000000 80.864 -164.2116
750.000000 80.815 -163.7769
762.000000 80.753 -163.2931
775.000000 80.671 -162.7731
788.000000 80.575 -162.1846
800.000000 80.478 -161.5418
812.000000 80.381 -160.7997
825.000000 80.278 -159.8830
838.000000 80.182 -158.8545
850.000000 80.103 -157.8145
862.000000 80.034 -156.6931
875.000000 79.976 -155.3951
885.000000 79.947 -154.3587
900.000000 79.938 -152.8200
912.000000 79.957 -151.6872
925.000000 79.994 -150.6360
938.000000 80.030 -149.7787
950.000000 80.052 -149.1111
962.000000 80.057 -148.4965
975.000000 80.046 -147.8225
988.000000 80.025 -147.1012
1000.000000 80.000 -146.3881
1015.000000 79.969 -145.4439
1030.000000 79.940 -144.4537
1044.000000 79.916 -143.4947
1060.000000 79.892 -142.3610
1075.000000 79.872 -141.2718
1090.000000 79.856 -140.1665
1106.000000 79.851 -138.9771
1120.000000 79.855 -137.9317
1138.000000 79.867 -136.5898
1150.000000 79.880 -135.6993
1172.000000 79.911 -134.0818
1180.000000 79.924 -133.4987
1206.000000 79.979 -131.6118
1220.000000 80.019 -130.6020
1241.000000 80.091 -129.1151
1250.000000 80.126 -128.4933
1265.000000 80.186 -127.4796
1280.000000 80.249 -126.4938
1315.000000 80.405 -124.3223
1320.000000 80.428 -124.0255
1340.000000 80.522 -122.8600
1360.000000 80.620 -121.7487
1380.000000 80.722 -120.7357
1400.000000 80.818 -119.8444
1430.000000 80.927 -118.5657
1450.000000 80.985 -117.6407
1475.000000 81.057 -116.4079
1500.000000 81.131 -115.1511
1525.000000 81.199 -113.8907
1550.000000 81.256 -112.5728
1575.000000 81.312 -111.1554
1600.000000 81.378 -109.6472
1625.000000 81.458 -108.0872
1650.000000 81.553 -106.5213
1675.000000 81.662 -104.9835
1700.000000 81.780 -103.4936
1725.000000 81.897 -102.0405
1750.000000 82.011 -100.5437
1775.000000 82.137 -98.9090
1800.000000 82.300 -97.2168
1825.000000 82.498 -95.6793
1850.000000 82.702 -94.3683
1875.000000 82.895 -93.1790
1900.000000 83.081 -92.0134
1925.000000 83.269 -90.8520
1950.000000 83.461 -89.7112
1975.000000 83.654 -88.5678
2000.000000 83.858 -87.3596
2030.000000 84.141 -85.9150
2060.000000 84.456 -84.7014
2090.000000 84.776 -83.7522
2120.000000 85.093 -82.9890
2140.000000 85.304 -82.5529
2180.000000 85.734 -81.8861
2200.000000 85.950 -81.7178
2240.000000 86.347 -81.6929
2270.000000 86.612 -81.7482
2300.000000 86.868 -81.8076
2330.000000 87.118 -81.9098
2360.000000 87.366 -82.0869
2400.000000 87.688 -82.4765
2430.000000 87.920 -82.8919
2470.000000 88.212 -83.6146
2500.000000 88.412 -84.2582
2540.000000 88.650 -85.1571
2580.000000 88.884 -86.0620
2620.000000 89.120 -87.2515
2650.000000 89.265 -88.4163
2690.000000 89.389 -90.1161
2720.000000 89.433 -91.3509
2760.000000 89.443 -92.8294
2800.000000 89.410 -94.0418
2850.000000 89.349 -95.1187
2900.000000 89.306 -95.9345
2950.000000 89.273 -96.8168
3000.000000 89.206 -97.8466
3040.000000 89.111 -98.6363
3070.000000 89.019 -99.1305
3110.000000 88.879 -99.6384
3150.000000 88.727 -100.0122
3200.000000 88.512 -100.3204
3250.000000 88.264 -100.3388
3300.000000 88.001 -99.9143
3350.000000 87.760 -99.0845
3400.000000 87.559 -98.0529
3450.000000 87.385 -97.0114
3500.000000 87.211 -96.0301
3550.000000 87.012 -94.9884
3600.000000 86.785 -93.6312
3650.000000 86.558 -91.7444
3700.000000 86.387 -89.2500
3750.000000 86.342 -86.3318
3820.000000 86.571 -82.7474
3870.000000 86.850 -81.6177
3950.000000 87.075 -82.3976
4000.000000 86.989 -83.1920
4060.000000 86.744 -83.5217
4120.000000 86.421 -83.0395
4180.000000 86.083 -81.7311
4250.000000 85.745 -79.4757
4310.000000 85.510 -77.2846
4370.000000 85.301 -74.9002
4440.000000 85.110 -71.8120
4500.000000 85.003 -69.1258
4550.000000 84.928 -66.9384
4620.000000 84.827 -63.6700
4680.000000 84.782 -60.4629
4750.000000 84.867 -56.3741
4820.000000 85.163 -52.6805
4870.000000 85.466 -50.8897
4940.000000 85.875 -49.9883
5000.000000 86.084 -50.4236
5080.000000 86.070 -51.4651
5150.000000 85.830 -51.6665
5220.000000 85.490 -50.7213
5300.000000 85.098 -48.3874
5380.000000 84.770 -45.1699
5450.000000 84.545 -41.9882
5520.000000 84.352 -38.7271
5600.000000 84.090 -34.9183
5700.000000 83.577 -28.1155
5800.000000 83.474 -16.1067
5900.000000 84.703 -4.2532
