* Measurement data measured by REW V5.20.4
* Source:
* Format:
* Dated: 2022/01/24 19:37:37
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note:
* Measurement: SRH840A R S2
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.000000 87.761 -151.2200
20.299999 87.801 -151.7189
20.600000 87.839 -152.2119
20.900000 87.876 -152.7002
21.200001 87.913 -153.1841
21.400000 87.938 -153.5040
21.799999 87.988 -154.1353
22.000000 88.013 -154.4463
22.400000 88.059 -155.0580
22.700001 88.093 -155.5071
23.000000 88.126 -155.9489
23.299999 88.159 -156.3859
23.600000 88.193 -156.8198
24.000000 88.238 -157.3946
24.299999 88.270 -157.8226
24.700001 88.310 -158.3881
25.000000 88.339 -158.8077
25.400000 88.376 -159.3611
25.799999 88.411 -159.9080
26.200001 88.444 -160.4481
26.500000 88.466 -160.8464
26.900000 88.490 -161.3641
27.200001 88.505 -161.7403
27.600000 88.523 -162.2273
28.000000 88.541 -162.7045
28.500000 88.565 -163.3018
29.000000 88.588 -163.9102
29.500000 88.606 -164.5235
30.000000 88.622 -165.1251
30.400000 88.634 -165.5899
30.700001 88.643 -165.9278
31.100000 88.654 -166.3651
31.500000 88.666 -166.7896
32.000000 88.681 -167.3052
32.500000 88.696 -167.8099
33.000000 88.713 -168.3127
33.500000 88.731 -168.8214
34.000000 88.750 -169.3373
34.500000 88.769 -169.8569
35.000000 88.788 -170.3793
35.500000 88.806 -170.9081
36.000000 88.819 -171.4442
36.500000 88.827 -171.9772
37.000000 88.830 -172.4879
37.500000 88.829 -172.9625
38.200001 88.823 -173.5698
38.700001 88.818 -173.9794
39.500000 88.812 -174.6181
40.000000 88.808 -175.0123
40.599998 88.806 -175.4880
41.200001 88.802 -175.9711
41.799999 88.795 -176.4485
42.500000 88.785 -176.9689
43.099998 88.780 -177.3776
43.700001 88.779 -177.7714
44.400002 88.783 -178.2352
45.000000 88.789 -178.6411
45.500000 88.794 -178.9838
46.200001 88.802 -179.4704
46.799999 88.809 -179.8940
47.500000 88.819 179.6042
48.200001 88.832 179.0852
48.700001 88.842 178.6934
49.400002 88.855 178.1056
50.000000 88.863 177.5712
50.799999 88.865 176.8388
51.500000 88.861 176.1935
52.200001 88.853 175.5440
53.000000 88.836 174.8013
53.799999 88.810 174.0704
54.500000 88.782 173.4455
55.200001 88.748 172.8414
56.000000 88.706 172.1848
57.000000 88.651 171.3963
58.000000 88.591 170.6299
59.000000 88.525 169.9087
60.000000 88.458 169.2283
60.799999 88.401 168.7098
61.500000 88.350 168.2827
62.200001 88.299 167.8828
63.000000 88.239 167.4535
64.000000 88.165 166.9488
65.000000 88.089 166.4801
66.000000 88.013 166.0513
67.000000 87.939 165.6652
68.000000 87.870 165.3130
69.000000 87.804 164.9829
70.000000 87.740 164.6931
71.000000 87.683 164.4630
72.000000 87.638 164.2685
73.000000 87.609 164.0562
74.000000 87.589 163.7638
75.000000 87.568 163.3846
76.199997 87.539 162.8486
77.500000 87.497 162.1233
78.800003 87.423 161.3152
80.000000 87.326 160.6482
81.199997 87.217 160.1249
82.500000 87.096 159.7098
83.800003 86.978 159.4223
85.000000 86.875 159.2404
86.199997 86.777 159.1186
87.500000 86.677 159.0381
88.500000 86.604 159.0209
90.000000 86.508 159.0712
91.199997 86.447 159.1326
92.500000 86.394 159.1839
93.800003 86.352 159.2098
95.000000 86.320 159.2092
96.199997 86.296 159.1862
97.500000 86.279 159.1305
98.800003 86.272 159.0298
100.000000 86.275 158.8781
101.500000 86.288 158.5760
103.000000 86.307 158.1071
104.400002 86.321 157.4872
106.000000 86.318 156.5522
107.500000 86.282 155.4962
109.000000 86.201 154.3498
110.599998 86.059 153.1658
112.000000 85.891 152.3000
113.800003 85.638 151.5512
115.000000 85.459 151.3044
117.199997 85.143 151.3486
118.000000 85.038 151.5002
120.599998 84.758 152.2994
122.000000 84.651 152.7828
124.099998 84.536 153.3492
125.000000 84.495 153.4998
126.500000 84.426 153.6238
128.000000 84.345 153.6110
131.500000 84.046 153.6194
132.000000 83.992 153.7030
134.000000 83.780 154.3521
136.000000 83.604 155.4284
138.000000 83.490 156.7253
140.000000 83.437 158.0478
143.000000 83.449 159.8335
145.000000 83.500 160.8149
147.500000 83.597 161.7694
150.000000 83.717 162.3867
152.500000 83.846 162.6595
155.000000 83.972 162.6046
157.500000 84.084 162.2495
160.000000 84.172 161.6672
162.500000 84.236 160.9172
165.000000 84.271 160.0171
167.500000 84.270 159.0071
170.000000 84.228 157.9433
172.500000 84.146 156.8809
175.000000 84.022 155.8654
177.500000 83.850 154.9971
180.000000 83.634 154.4593
182.500000 83.398 154.4123
185.000000 83.186 154.8436
187.500000 83.032 155.5529
190.000000 82.948 156.2852
192.500000 82.917 156.7908
195.000000 82.903 156.9669
197.500000 82.873 156.8975
200.000000 82.819 156.7070
203.000000 82.721 156.4360
206.000000 82.597 156.1960
209.000000 82.454 156.0406
212.000000 82.297 155.9994
214.000000 82.186 156.0456
218.000000 81.954 156.3490
220.000000 81.839 156.6169
224.000000 81.624 157.3433
227.000000 81.480 157.9729
230.000000 81.345 158.6054
233.000000 81.209 159.2724
236.000000 81.075 160.0351
240.000000 80.913 161.2011
243.000000 80.812 162.1394
247.000000 80.702 163.3896
250.000000 80.630 164.3119
254.000000 80.545 165.5587
258.000000 80.475 166.8276
262.000000 80.421 168.0924
265.000000 80.391 169.0416
269.000000 80.367 170.3127
272.000000 80.363 171.2520
276.000000 80.373 172.4691
280.000000 80.400 173.6119
285.000000 80.453 174.9039
290.000000 80.518 176.0503
295.000000 80.588 177.0578
300.000000 80.661 177.9336
304.000000 80.719 178.5534
307.000000 80.761 178.9747
311.000000 80.815 179.4789
315.000000 80.863 179.9302
320.000000 80.917 -179.5427
325.000000 80.970 -179.0409
330.000000 81.021 -178.5647
335.000000 81.069 -178.1180
340.000000 81.117 -177.6855
345.000000 81.163 -177.2758
350.000000 81.210 -176.9044
355.000000 81.259 -176.5895
360.000000 81.306 -176.3528
365.000000 81.344 -176.1799
370.000000 81.371 -176.0277
375.000000 81.388 -175.8662
382.000000 81.401 -175.6062
387.000000 81.406 -175.3892
395.000000 81.410 -174.9849
400.000000 81.411 -174.7002
406.000000 81.414 -174.3293
412.000000 81.419 -173.9207
418.000000 81.428 -173.4780
425.000000 81.450 -172.9393
431.000000 81.482 -172.4865
437.000000 81.528 -172.0915
444.000000 81.589 -171.7594
450.000000 81.638 -171.5888
455.000000 81.670 -171.4979
462.000000 81.703 -171.3916
468.000000 81.724 -171.2968
475.000000 81.745 -171.1885
482.000000 81.762 -171.1053
487.000000 81.770 -171.0602
494.000000 81.773 -170.9935
500.000000 81.769 -170.9121
508.000000 81.758 -170.7468
515.000000 81.750 -170.5499
522.000000 81.744 -170.3267
530.000000 81.743 -170.0614
538.000000 81.748 -169.8148
545.000000 81.754 -169.6464
552.000000 81.757 -169.5394
560.000000 81.753 -169.4800
570.000000 81.727 -169.4421
580.000000 81.681 -169.3451
590.000000 81.625 -169.1268
600.000000 81.573 -168.8216
608.000000 81.536 -168.5490
615.000000 81.506 -168.2980
622.000000 81.478 -168.0340
630.000000 81.449 -167.7229
640.000000 81.422 -167.3580
650.000000 81.399 -167.0693
660.000000 81.369 -166.8686
670.000000 81.322 -166.7048
680.000000 81.259 -166.5022
690.000000 81.185 -166.2197
700.000000 81.109 -165.8631
710.000000 81.035 -165.4562
720.000000 80.961 -165.0187
730.000000 80.886 -164.5576
740.000000 80.807 -164.0609
750.000000 80.727 -163.5168
762.000000 80.627 -162.7944
775.000000 80.519 -161.9133
788.000000 80.415 -160.9274
800.000000 80.327 -159.9306
812.000000 80.252 -158.8764
825.000000 80.187 -157.7078
838.000000 80.134 -156.5411
850.000000 80.092 -155.4767
862.000000 80.053 -154.4172
875.000000 80.015 -153.2546
885.000000 79.990 -152.3448
900.000000 79.965 -150.9632
912.000000 79.958 -149.8641
925.000000 79.964 -148.7155
938.000000 79.979 -147.6442
950.000000 79.996 -146.7393
962.000000 80.009 -145.9104
975.000000 80.015 -145.0638
988.000000 80.011 -144.2261
1000.000000 80.000 -143.4353
1015.000000 79.982 -142.4034
1030.000000 79.964 -141.3111
1044.000000 79.950 -140.2378
1060.000000 79.941 -138.9604
1075.000000 79.939 -137.7337
1090.000000 79.948 -136.4963
1106.000000 79.974 -135.1783
1120.000000 80.008 -134.0466
1138.000000 80.065 -132.6399
1150.000000 80.110 -131.7379
1172.000000 80.200 -130.1768
1180.000000 80.235 -129.6421
1206.000000 80.355 -128.0275
1220.000000 80.422 -127.2291
1241.000000 80.523 -126.1102
1250.000000 80.563 -125.6556
1265.000000 80.627 -124.9247
1280.000000 80.686 -124.2133
1315.000000 80.811 -122.5592
1320.000000 80.827 -122.3239
1340.000000 80.887 -121.3793
1360.000000 80.942 -120.4169
1380.000000 80.997 -119.4403
1400.000000 81.057 -118.4772
1430.000000 81.138 -117.0714
1450.000000 81.182 -116.1014
1475.000000 81.234 -114.7900
1500.000000 81.296 -113.4069
1525.000000 81.367 -112.0107
1550.000000 81.443 -110.6328
1575.000000 81.523 -109.3030
1600.000000 81.601 -108.0292
1625.000000 81.673 -106.7830
1650.000000 81.740 -105.5383
1675.000000 81.799 -104.2678
1700.000000 81.853 -102.9496
1725.000000 81.903 -101.5776
1750.000000 81.947 -100.1433
1775.000000 81.980 -98.5509
1800.000000 82.021 -96.6357
1825.000000 82.117 -94.4540
1850.000000 82.284 -92.3440
1875.000000 82.485 -90.5499
1900.000000 82.681 -89.0227
1925.000000 82.859 -87.5799
1950.000000 83.032 -86.0845
1975.000000 83.216 -84.5032
2000.000000 83.425 -82.8749
2030.000000 83.716 -81.0228
2060.000000 84.025 -79.4153
2090.000000 84.334 -77.9316
2120.000000 84.662 -76.4255
2140.000000 84.909 -75.4532
2180.000000 85.469 -73.9901
2200.000000 85.760 -73.6274
2240.000000 86.286 -73.6484
2270.000000 86.581 -73.9507
2300.000000 86.833 -73.8691
2330.000000 87.137 -73.5854
2360.000000 87.473 -73.6250
2400.000000 87.893 -74.2238
2430.000000 88.172 -74.9184
2470.000000 88.493 -76.0148
2500.000000 88.697 -76.8759
2540.000000 88.938 -77.9819
2580.000000 89.165 -79.1133
2620.000000 89.368 -80.4423
2650.000000 89.492 -81.5526
2690.000000 89.613 -83.1296
2720.000000 89.664 -84.3701
2760.000000 89.670 -85.9512
2800.000000 89.621 -87.2888
2850.000000 89.508 -88.6027
2900.000000 89.353 -89.4752
2950.000000 89.180 -89.8657
3000.000000 89.018 -89.8424
3040.000000 88.909 -89.6393
3070.000000 88.841 -89.4630
3110.000000 88.759 -89.2971
3150.000000 88.661 -89.2293
3200.000000 88.489 -89.0722
3250.000000 88.276 -88.5671
3300.000000 88.048 -87.6234
3350.000000 87.830 -86.1887
3400.000000 87.655 -84.3397
3450.000000 87.537 -82.2698
3500.000000 87.471 -80.1002
3550.000000 87.461 -77.8930
3600.000000 87.512 -75.7981
3650.000000 87.605 -73.9827
3700.000000 87.710 -72.4212
3750.000000 87.830 -71.0284
3820.000000 88.019 -69.4843
3870.000000 88.157 -68.7528
3950.000000 88.301 -68.4820
4000.000000 88.296 -68.5274
4060.000000 88.202 -68.4240
4120.000000 88.030 -67.7837
4180.000000 87.866 -66.3354
4250.000000 87.803 -64.3144
4310.000000 87.813 -63.0765
4370.000000 87.775 -62.3106
4440.000000 87.626 -61.2892
4500.000000 87.457 -59.9298
4550.000000 87.319 -58.5213
4620.000000 87.112 -56.1560
4680.000000 86.939 -53.3560
4750.000000 86.899 -49.1242
4820.000000 87.142 -45.0406
4870.000000 87.440 -42.9318
4940.000000 87.891 -41.5656
5000.000000 88.182 -41.7942
5080.000000 88.294 -43.1307
5150.000000 88.124 -43.9951
5220.000000 87.796 -43.7714
5300.000000 87.361 -42.0235
5380.000000 86.966 -38.9805
5450.000000 86.691 -35.6165
5520.000000 86.481 -31.8539
5600.000000 86.290 -27.1545
5700.000000 86.096 -19.8992
5800.000000 86.319 -10.0862
5900.000000 87.360 -0.9922
