* Measurement data measured by REW V5.20.4
* Source:
* Format:
* Dated: 2022/01/15 19:59:19
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note:
* Measurement: SRH840 L S1
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.000000 84.556 -127.0550
20.299999 84.647 -127.5358
20.600000 84.736 -128.0103
20.900000 84.823 -128.4763
21.200001 84.910 -128.9351
21.400000 84.969 -129.2397
21.799999 85.088 -129.8518
22.000000 85.147 -130.1616
22.400000 85.262 -130.7898
22.700001 85.345 -131.2628
23.000000 85.425 -131.7297
23.299999 85.504 -132.1861
23.600000 85.583 -132.6313
24.000000 85.689 -133.2116
24.299999 85.768 -133.6448
24.700001 85.873 -134.2299
25.000000 85.950 -134.6778
25.400000 86.049 -135.2839
25.799999 86.145 -135.8906
26.200001 86.236 -136.4894
26.500000 86.302 -136.9319
26.900000 86.385 -137.5146
27.200001 86.444 -137.9494
27.600000 86.520 -138.5295
28.000000 86.594 -139.1117
28.500000 86.683 -139.8428
29.000000 86.769 -140.5787
29.500000 86.852 -141.3195
30.000000 86.931 -142.0615
30.400000 86.994 -142.6522
30.700001 87.040 -143.0921
31.100000 87.101 -143.6754
31.500000 87.160 -144.2566
32.000000 87.231 -144.9830
32.500000 87.300 -145.7085
33.000000 87.365 -146.4308
33.500000 87.429 -147.1500
34.000000 87.492 -147.8679
34.500000 87.554 -148.5862
35.000000 87.615 -149.3050
35.500000 87.673 -150.0239
36.000000 87.727 -150.7404
36.500000 87.777 -151.4471
37.000000 87.824 -152.1367
37.500000 87.868 -152.8109
38.200001 87.924 -153.7495
38.700001 87.957 -154.4212
39.500000 88.002 -155.4576
40.000000 88.031 -156.0732
40.599998 88.071 -156.8211
41.200001 88.112 -157.6313
41.799999 88.143 -158.4937
42.500000 88.165 -159.4866
43.099998 88.180 -160.2894
43.700001 88.195 -161.0714
44.400002 88.210 -161.9874
45.000000 88.218 -162.7708
45.500000 88.222 -163.4132
46.200001 88.221 -164.2902
46.799999 88.217 -165.0112
47.500000 88.210 -165.8101
48.200001 88.205 -166.5914
48.700001 88.200 -167.1569
49.400002 88.186 -167.9447
50.000000 88.167 -168.5762
50.799999 88.142 -169.3318
51.500000 88.127 -169.9619
52.200001 88.117 -170.6197
53.000000 88.100 -171.4040
53.799999 88.078 -172.1935
54.500000 88.055 -172.9064
55.200001 88.020 -173.6423
56.000000 87.961 -174.4242
57.000000 87.878 -175.1979
58.000000 87.803 -175.8149
59.000000 87.731 -176.2974
60.000000 87.677 -176.6144
60.799999 87.655 -176.8080
61.500000 87.650 -176.9829
62.200001 87.657 -177.1879
63.000000 87.677 -177.4691
64.000000 87.721 -177.9431
65.000000 87.771 -178.6587
66.000000 87.802 -179.5733
67.000000 87.806 179.4329
68.000000 87.783 178.4634
69.000000 87.745 177.6079
70.000000 87.703 176.8353
71.000000 87.659 176.1324
72.000000 87.618 175.4591
73.000000 87.575 174.7973
74.000000 87.535 174.1848
75.000000 87.506 173.5382
76.199997 87.474 172.6263
77.500000 87.426 171.4237
78.800003 87.327 170.0546
80.000000 87.174 168.9340
81.199997 86.987 168.1884
82.500000 86.784 167.8019
83.800003 86.601 167.7499
85.000000 86.457 167.9417
86.199997 86.352 168.3077
87.500000 86.296 168.7613
88.500000 86.295 169.0330
90.000000 86.352 169.0992
91.199997 86.424 168.6511
92.500000 86.465 167.5797
93.800003 86.410 166.1892
95.000000 86.258 165.0645
96.199997 86.043 164.4544
97.500000 85.799 164.4952
98.800003 85.603 165.1527
100.000000 85.496 166.0390
101.500000 85.461 167.1962
103.000000 85.521 168.1517
104.400002 85.635 168.6384
106.000000 85.796 168.6584
107.500000 85.952 168.0691
109.000000 86.067 166.9047
110.599998 86.112 165.2538
112.000000 86.069 163.6931
113.800003 85.908 161.9065
115.000000 85.751 161.0275
117.199997 85.430 160.2902
118.000000 85.323 160.2901
120.599998 85.077 160.8416
122.000000 85.010 161.1817
124.099998 84.952 161.3925
125.000000 84.926 161.3466
126.500000 84.864 161.1464
128.000000 84.767 160.9295
131.500000 84.440 161.0897
132.000000 84.392 161.2219
134.000000 84.237 161.9730
136.000000 84.168 162.8639
138.000000 84.183 163.6451
140.000000 84.254 164.1737
143.000000 84.395 164.3008
145.000000 84.474 163.9373
147.500000 84.530 163.1530
150.000000 84.526 162.2071
152.500000 84.459 161.2350
155.000000 84.347 160.3071
157.500000 84.207 159.5302
160.000000 84.048 159.0526
162.500000 83.878 158.9397
165.000000 83.723 159.1007
167.500000 83.610 159.3642
170.000000 83.538 159.5649
172.500000 83.484 159.6097
175.000000 83.423 159.4853
177.500000 83.347 159.2437
180.000000 83.250 158.9521
182.500000 83.126 158.6641
185.000000 82.976 158.4374
187.500000 82.815 158.3540
190.000000 82.662 158.4176
192.500000 82.512 158.5798
195.000000 82.360 158.8765
197.500000 82.217 159.2901
200.000000 82.088 159.7136
203.000000 81.934 160.1868
206.000000 81.774 160.7247
209.000000 81.615 161.4176
212.000000 81.463 162.2692
214.000000 81.369 162.9095
218.000000 81.222 164.2782
220.000000 81.171 164.9357
224.000000 81.076 166.0822
227.000000 80.993 166.8983
230.000000 80.910 167.7725
233.000000 80.833 168.7155
236.000000 80.764 169.7215
240.000000 80.691 171.1322
243.000000 80.651 172.2245
247.000000 80.620 173.6984
250.000000 80.611 174.7894
254.000000 80.616 176.2184
258.000000 80.635 177.6530
262.000000 80.667 179.1042
265.000000 80.705 -179.7878
269.000000 80.789 -178.2514
272.000000 80.884 -177.0730
276.000000 81.060 -175.5463
280.000000 81.295 -174.2271
285.000000 81.657 -173.1307
290.000000 82.057 -172.8529
295.000000 82.425 -173.5560
300.000000 82.667 -175.0156
304.000000 82.744 -176.3203
307.000000 82.743 -177.1871
311.000000 82.690 -178.0639
315.000000 82.603 -178.6031
320.000000 82.480 -178.9214
325.000000 82.363 -178.9969
330.000000 82.266 -178.9384
335.000000 82.194 -178.8313
340.000000 82.144 -178.6974
345.000000 82.109 -178.5328
350.000000 82.082 -178.3356
355.000000 82.057 -178.1286
360.000000 82.033 -177.9411
365.000000 82.008 -177.7738
370.000000 81.983 -177.5986
375.000000 81.957 -177.3958
382.000000 81.922 -177.0831
387.000000 81.901 -176.8561
395.000000 81.870 -176.5018
400.000000 81.851 -176.3011
406.000000 81.826 -176.0695
412.000000 81.799 -175.8231
418.000000 81.773 -175.5641
425.000000 81.748 -175.2532
431.000000 81.729 -175.0028
437.000000 81.710 -174.7818
444.000000 81.682 -174.5584
450.000000 81.649 -174.3730
455.000000 81.616 -174.1913
462.000000 81.564 -173.8514
468.000000 81.523 -173.4743
475.000000 81.487 -172.9778
482.000000 81.468 -172.5022
487.000000 81.460 -172.2101
494.000000 81.450 -171.8663
500.000000 81.437 -171.6068
508.000000 81.412 -171.2745
515.000000 81.384 -170.9791
522.000000 81.350 -170.6616
530.000000 81.306 -170.2582
538.000000 81.262 -169.8065
545.000000 81.226 -169.3731
552.000000 81.193 -168.9149
560.000000 81.162 -168.3834
570.000000 81.131 -167.7608
580.000000 81.103 -167.2231
590.000000 81.067 -166.7451
600.000000 81.022 -166.2643
608.000000 80.980 -165.8411
615.000000 80.944 -165.4352
622.000000 80.911 -165.0017
630.000000 80.876 -164.4842
640.000000 80.839 -163.8367
650.000000 80.805 -163.2185
660.000000 80.769 -162.6377
670.000000 80.728 -162.0702
680.000000 80.681 -161.4711
690.000000 80.628 -160.8132
700.000000 80.575 -160.0919
710.000000 80.527 -159.3059
720.000000 80.487 -158.4682
730.000000 80.458 -157.6011
740.000000 80.441 -156.7346
750.000000 80.434 -155.9003
762.000000 80.434 -154.9683
775.000000 80.435 -154.0435
788.000000 80.432 -153.1892
800.000000 80.424 -152.4366
812.000000 80.416 -151.7065
825.000000 80.405 -150.9495
838.000000 80.390 -150.2310
850.000000 80.367 -149.5906
862.000000 80.333 -148.9740
875.000000 80.281 -148.3157
885.000000 80.228 -147.7891
900.000000 80.126 -146.8900
912.000000 80.026 -145.9974
925.000000 79.910 -144.7484
938.000000 79.814 -143.1553
950.000000 79.773 -141.4666
962.000000 79.789 -139.7777
975.000000 79.852 -138.1711
988.000000 79.931 -136.8584
1000.000000 79.999 -135.8378
1015.000000 80.070 -134.7005
1030.000000 80.129 -133.6346
1044.000000 80.179 -132.6739
1060.000000 80.231 -131.5982
1075.000000 80.273 -130.6084
1090.000000 80.313 -129.6406
1106.000000 80.360 -128.6427
1120.000000 80.403 -127.8001
1138.000000 80.454 -126.7489
1150.000000 80.484 -126.0642
1172.000000 80.531 -124.8286
1180.000000 80.545 -124.3792
1206.000000 80.588 -122.8939
1220.000000 80.613 -122.0761
1241.000000 80.652 -120.8258
1250.000000 80.667 -120.2747
1265.000000 80.688 -119.3385
1280.000000 80.711 -118.3874
1315.000000 80.762 -116.0967
1320.000000 80.769 -115.7566
1340.000000 80.797 -114.3578
1360.000000 80.824 -112.8969
1380.000000 80.858 -111.3740
1400.000000 80.901 -109.7848
1430.000000 80.983 -107.2722
1450.000000 81.053 -105.5283
1475.000000 81.160 -103.2884
1500.000000 81.292 -100.9902
1525.000000 81.458 -98.6654
1550.000000 81.661 -96.4356
1575.000000 81.884 -94.4124
1600.000000 82.113 -92.5278
1625.000000 82.356 -90.7392
1650.000000 82.611 -89.1077
1675.000000 82.870 -87.6201
1700.000000 83.131 -86.2630
1725.000000 83.392 -85.0491
1750.000000 83.649 -83.9601
1775.000000 83.896 -83.0206
1800.000000 84.114 -82.1848
1825.000000 84.305 -81.2180
1850.000000 84.507 -80.0452
1875.000000 84.737 -78.8436
1900.000000 84.987 -77.7295
1925.000000 85.246 -76.7086
1950.000000 85.513 -75.7741
1975.000000 85.787 -74.9315
2000.000000 86.064 -74.1866
2030.000000 86.398 -73.4068
2060.000000 86.735 -72.7400
2090.000000 87.076 -72.2117
2120.000000 87.417 -71.8279
2140.000000 87.644 -71.6523
2180.000000 88.096 -71.5047
2200.000000 88.319 -71.5293
2240.000000 88.759 -71.7808
2270.000000 89.078 -72.1629
2300.000000 89.387 -72.7191
2330.000000 89.680 -73.4615
2360.000000 89.952 -74.3937
2400.000000 90.269 -75.9460
2430.000000 90.451 -77.3622
2470.000000 90.549 -79.2032
2500.000000 90.558 -79.6628
2540.000000 90.761 -79.6260
2580.000000 91.034 -80.7191
2620.000000 91.207 -82.2734
2650.000000 91.302 -83.4094
2690.000000 91.396 -84.9772
2720.000000 91.433 -86.1974
2760.000000 91.430 -87.7778
2800.000000 91.373 -89.1475
2850.000000 91.271 -90.4283
2900.000000 91.162 -91.6054
2950.000000 90.973 -92.6399
3000.000000 90.736 -92.8847
3040.000000 90.590 -92.6405
3070.000000 90.509 -92.4392
3110.000000 90.412 -92.2122
3150.000000 90.318 -91.9786
3200.000000 90.203 -91.6754
3250.000000 90.086 -91.3536
3300.000000 89.961 -90.9798
3350.000000 89.829 -90.5349
3400.000000 89.690 -90.0264
3450.000000 89.538 -89.4378
3500.000000 89.373 -88.7001
3550.000000 89.209 -87.8177
3600.000000 89.046 -86.8737
3650.000000 88.869 -85.8552
3700.000000 88.667 -84.6336
3750.000000 88.450 -83.0549
3820.000000 88.157 -79.9880
3870.000000 88.014 -76.9642
3950.000000 88.194 -71.6294
4000.000000 88.505 -69.8606
4060.000000 88.748 -69.4724
4120.000000 88.786 -69.3621
4180.000000 88.726 -68.7068
4250.000000 88.646 -67.2519
4310.000000 88.626 -65.6216
4370.000000 88.682 -63.8821
4440.000000 88.876 -62.1786
4500.000000 89.120 -61.7939
4550.000000 89.262 -62.5788
4620.000000 89.192 -64.4111
4680.000000 88.910 -65.3822
4750.000000 88.457 -65.3452
4820.000000 87.943 -63.9618
4870.000000 87.586 -62.0200
4940.000000 87.238 -58.0529
5000.000000 87.201 -54.4955
5080.000000 87.338 -51.7018
5150.000000 87.295 -50.5789
5220.000000 87.079 -49.0031
5300.000000 86.786 -46.0381
5380.000000 86.563 -42.0586
5450.000000 86.481 -38.1320
5520.000000 86.509 -34.2088
5600.000000 86.640 -29.9820
5700.000000 86.927 -25.2447
