* Measurement data measured by REW V5.20.5
* Source:
* Format:
* Dated: 2022/03/13 23:53:01
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 0.3 dB
* Note:
* Measurement: AONIC4 L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.000000 84.583 -158.5549
20.299999 84.600 -159.0735
20.600000 84.614 -159.5796
20.900000 84.625 -160.0790
21.200001 84.636 -160.5758
21.400000 84.644 -160.9048
21.799999 84.659 -161.5541
22.000000 84.665 -161.8728
22.400000 84.677 -162.4974
22.700001 84.692 -162.9576
23.000000 84.715 -163.4163
23.299999 84.740 -163.8783
23.600000 84.765 -164.3425
24.000000 84.798 -164.9564
24.299999 84.823 -165.4028
24.700001 84.853 -165.9697
25.000000 84.873 -166.3737
25.400000 84.900 -166.8932
25.799999 84.930 -167.4070
26.200001 84.961 -167.9257
26.500000 84.982 -168.3171
26.900000 85.003 -168.8350
27.200001 85.014 -169.2150
27.600000 85.021 -169.7079
28.000000 85.020 -170.1876
28.500000 85.011 -170.7747
29.000000 85.000 -171.3469
29.500000 84.989 -171.8949
30.000000 84.973 -172.4167
30.400000 84.962 -172.8256
30.700001 84.959 -173.1349
31.100000 84.960 -173.5567
31.500000 84.961 -173.9875
32.000000 84.962 -174.5219
32.500000 84.968 -175.0264
33.000000 84.980 -175.4899
33.500000 84.997 -175.9285
34.000000 85.019 -176.3754
34.500000 85.043 -176.8533
35.000000 85.062 -177.3544
35.500000 85.073 -177.8453
36.000000 85.077 -178.2959
36.500000 85.076 -178.7032
37.000000 85.072 -179.0902
37.500000 85.068 -179.4834
38.200001 85.070 179.9336
38.700001 85.075 179.5015
39.500000 85.069 178.8331
40.000000 85.055 178.4536
40.599998 85.033 178.0317
41.200001 85.007 177.6162
41.799999 84.980 177.2020
42.500000 84.961 176.7541
43.099998 84.966 176.3937
43.700001 84.986 175.9917
44.400002 85.006 175.4378
45.000000 85.010 174.9554
45.500000 85.006 174.6023
46.200001 85.001 174.1676
46.799999 85.000 173.7754
47.500000 84.992 173.2591
48.200001 84.973 172.7730
48.700001 84.958 172.4900
49.400002 84.939 172.1345
50.000000 84.923 171.7796
50.799999 84.891 171.2180
51.500000 84.855 170.7354
52.200001 84.826 170.3007
53.000000 84.814 169.8367
53.799999 84.817 169.4035
54.500000 84.827 169.0459
55.200001 84.840 168.6825
56.000000 84.854 168.2448
57.000000 84.854 167.6952
58.000000 84.827 167.1753
59.000000 84.779 166.6610
60.000000 84.723 166.1664
60.799999 84.691 165.7859
61.500000 84.674 165.4355
62.200001 84.661 165.0704
63.000000 84.649 164.6645
64.000000 84.644 164.1856
65.000000 84.653 163.7014
66.000000 84.661 163.1977
