












74.000000	106.233658	0
75.000000	106.172585	0
76.199997	106.100342	0
77.500000	106.023346	0
78.800003	105.947639	0
80.000000	105.878860	0
81.199997	105.811096	0
82.500000	105.738815	0
83.800003	105.667648	0
85.000000	105.602951	0
86.199997	105.539146	0
87.500000	105.471024	0
88.500000	105.419304	0
90.000000	105.342819	0
91.199997	105.282532	0
92.500000	105.218117	0
93.800003	105.154594	0
95.000000	105.096741	0
96.199997	105.039612	0
97.500000	104.978523	0
98.800003	104.918243	0
100.000000	104.863304	0
101.500000	104.795540	0
103.000000	104.728775	0
104.400002	104.667336	0
106.000000	104.598122	0
107.500000	104.534180	0
109.000000	104.471123	0
110.599998	104.404831	0
112.000000	104.347610	0
113.800003	104.275085	0
115.000000	104.227386	0
117.199997	104.141251	0
118.000000	104.110352	0
120.599998	104.011406	0
122.000000	103.959076	0
124.099998	103.881805	0
125.000000	103.849159	0
126.500000	103.795334	0
128.000000	103.742317	0
131.500000	103.621727	0
132.000000	103.604881	0
134.000000	103.538490	0
136.000000	103.473785	0
138.000000	103.410919	0
140.000000	103.350029	0
143.000000	103.262756	0
145.000000	103.207489	0
147.500000	103.141907	0
150.000000	103.080292	0
152.500000	103.022598	0
155.000000	102.968597	0
157.500000	102.917961	0
160.000000	102.870277	0
162.500000	102.825134	0
165.000000	102.782143	0
167.500000	102.740936	0
170.000000	102.701233	0
172.500000	102.662796	0
175.000000	102.625420	0
177.500000	102.588959	0
180.000000	102.553284	0
182.500000	102.518318	0
185.000000	102.483994	0
187.500000	102.450218	0
190.000000	102.416985	0
192.500000	102.384247	0
195.000000	102.351974	0
197.500000	102.320145	0
200.000000	102.288734	0
203.000000	102.251579	0
206.000000	102.214989	0
209.000000	102.178940	0
212.000000	102.143410	0
214.000000	102.120010	0
218.000000	102.073845	0
220.000000	102.051079	0
224.000000	102.006180	0
227.000000	101.973022	0
230.000000	101.940308	0
233.000000	101.908020	0
236.000000	101.876144	0
240.000000	101.834274	0
243.000000	101.803307	0
247.000000	101.762634	0
250.000000	101.732544	0
254.000000	101.692993	0
258.000000	101.654060	0
262.000000	101.615730	0
265.000000	101.587357	0
269.000000	101.550018	0
272.000000	101.522385	0
276.000000	101.486015	0
280.000000	101.450165	0
285.000000	101.406052	0
290.000000	101.362717	0
295.000000	101.320129	0
300.000000	101.278236	0
304.000000	101.245239	0
307.000000	101.220772	0
311.000000	101.188515	0
315.000000	101.156677	0
320.000000	101.117439	0
325.000000	101.078804	0
330.000000	101.040764	0
335.000000	101.003288	0
340.000000	100.966393	0
345.000000	100.930016	0
350.000000	100.894165	0
355.000000	100.858841	0
360.000000	100.823990	0
365.000000	100.789650	0
370.000000	100.755775	0
375.000000	100.722374	0
382.000000	100.676376	0
387.000000	100.644066	0
395.000000	100.593285	0
400.000000	100.562141	0
406.000000	100.525368	0
412.000000	100.489265	0
418.000000	100.453865	0
425.000000	100.413506	0
431.000000	100.379768	0
437.000000	100.346924	0
444.000000	100.309837	0
450.000000	100.279228	0
455.000000	100.254654	0
462.000000	100.221848	0
468.000000	100.195366	0
475.000000	100.166618	0
482.000000	100.140358	0
487.000000	100.123245	0
494.000000	100.101654	0
500.000000	100.085388	0
508.000000	100.066833	0
515.000000	100.053383	0
522.000000	100.042259	0
530.000000	100.032066	0
538.000000	100.024139	0
545.000000	100.018707	0
552.000000	100.014450	0
560.000000	100.010704	0
570.000000	100.007324	0
580.000000	100.004982	0
590.000000	100.003380	0
600.000000	100.002296	0
608.000000	100.001678	0
615.000000	100.001274	0
622.000000	100.000969	0
630.000000	100.000717	0
640.000000	100.000488	0
650.000000	100.000343	0
660.000000	100.000244	0
670.000000	100.000183	0
680.000000	100.000160	0
690.000000	100.000160	0
700.000000	100.000183	0
710.000000	100.000237	0
720.000000	100.000298	0
730.000000	100.000420	0
740.000000	100.000587	0
750.000000	100.000824	0
762.000000	100.001221	0
775.000000	100.001877	0
788.000000	100.002831	0
800.000000	100.004112	0
812.000000	100.005898	0
825.000000	100.008629	0
838.000000	100.012444	0
850.000000	100.017273	0
862.000000	100.023743	0
875.000000	100.033096	0
885.000000	100.042351	0
900.000000	100.060471	0
912.000000	100.079384	0
925.000000	100.105232	0
938.000000	100.137581	0
950.000000	100.174011	0
962.000000	100.217392	0
975.000000	100.272789	0
988.000000	100.337234	0
1000.000000	100.451813	0
1015.000000	100.536125	0
1030.000000	100.632866	0
1044.000000	100.732887	0
1060.000000	100.856659	0
1075.000000	100.979881	0
1090.000000	101.108261	0
1106.000000	101.249176	0
1120.000000	101.374672	0
1138.000000	101.537704	0
1150.000000	101.646820	0
1172.000000	101.846695	0
1180.000000	101.919121	0
1206.000000	102.152802	0
1220.000000	102.277321	0
1241.000000	102.462082	0
1250.000000	102.540482	0
1265.000000	102.670059	0
1280.000000	102.798279	0
1315.000000	103.092094	0
1320.000000	103.133453	0
1340.000000	103.297394	0
1360.000000	103.458977	0
1380.000000	103.618225	0
1400.000000	103.775215	0
1430.000000	104.006561	0
1450.000000	104.158127	0
1475.000000	104.344666	0
1500.000000	104.528076	0
1525.000000	104.708458	0
1550.000000	104.885910	0
1575.000000	105.060516	0
1600.000000	105.232368	0
1625.000000	105.401550	0
1650.000000	105.568138	0
1675.000000	105.732201	0
1700.000000	105.893829	0
1725.000000	106.053062	0
1750.000000	106.209961	0
1775.000000	106.364586	0
1800.000000	106.516983	0
1825.000000	106.667191	0
1850.000000	106.815239	0
1875.000000	106.961136	0
1900.000000	107.104904	0
1925.000000	107.246521	0
1950.000000	107.385986	0
1975.000000	107.523239	0
2000.000000	107.658226	0
2030.000000	107.817085	0
2060.000000	107.972359	0
2090.000000	108.123772	0
2120.000000	108.270973	0
2140.000000	108.366562	0
2180.000000	108.550980	0
2200.000000	108.639473	0
2240.000000	108.808014	0
2270.000000	108.926193	0
2300.000000	109.036453	0
2330.000000	109.137993	0
2360.000000	109.230011	0
2400.000000	109.336678	0
2430.000000	109.403931	0
2470.000000	109.475983	0
2500.000000	109.516808	0
2540.000000	109.554214	0
2580.000000	109.573586	0
2620.000000	109.577042	0
2650.000000	109.570618	0
2690.000000	109.551987	0
2720.000000	109.531723	0
2760.000000	109.497978	0
2800.000000	109.458168	0
2850.000000	109.402161	0
2900.000000	109.341354	0
2950.000000	109.277435	0
3000.000000	109.211678	0
3040.000000	109.158356	0
3070.000000	109.118156	0
3110.000000	109.064499	0
3150.000000	109.010948	0
3200.000000	108.944359	0
3250.000000	108.878342	0
3300.000000	108.812988	0
3350.000000	108.748398	0
3400.000000	108.684593	0
3450.000000	108.621613	0
3500.000000	108.559441	0
3550.000000	108.498062	0
3600.000000	108.437492	0
3650.000000	108.377663	0
3700.000000	108.318550	0
3750.000000	108.260117	0
3820.000000	108.179321	0
3870.000000	108.122246	0
3950.000000	108.031754	0
4000.000000	107.975540	0
4060.000000	107.908165	0
4120.000000	107.840561	0
4180.000000	107.772293	0
4250.000000	107.691071	0
4310.000000	107.619331	0
4370.000000	107.544739	0
4440.000000	107.452759	0
4500.000000	107.368271	0
4550.000000	107.292831	0
4620.000000	107.177711	0
4680.000000	107.068375	0
4750.000000	106.925934	0
4820.000000	106.764809	0
4870.000000	106.636894	0
4940.000000	106.438286	0
5000.000000	106.249008	0
5080.000000	105.968872	0
5150.000000	105.698532	0
5220.000000	105.406494	0
5300.000000	105.049553	0
5380.000000	104.672554	0
5450.000000	104.330551	0
5520.000000	103.981476	0
5600.000000	103.579308	0
5700.000000	103.081467	0
5800.000000	102.601463	0
5900.000000	102.151924	0
6000.000000	101.744041	0
6080.000000	101.453209	0
6150.000000	101.226685	0
6220.000000	101.026611	0
6300.000000	100.829651	0
6400.000000	100.627693	0
6500.000000	100.469261	0
6600.000000	100.347404	0
6700.000000	100.255196	0
6800.000000	100.186340	0
6900.000000	100.135437	0
7000.000000	100.098114	0
7100.000000	100.070908	0
7200.000000	100.051170	0
7300.000000	100.036896	0
7400.000000	100.026596	0
7500.000000	100.019180	0
7620.000000	100.012955	0
7750.000000	100.008484	0
7880.000000	100.005569	0
8000.000000	100.003792	0
8120.000000	100.002571	0
8250.000000	100.001694	0
8380.000000	100.001129	0
8500.000000	100.000778	0
8620.000000	100.000526	0
8750.000000	100.000351	0
8850.000000	100.000259	0
9000.000000	100.000168	0
9120.000000	100.000114	0
9250.000000	100.000084	0
9380.000000	100.000046	0
9500.000000	100.000031	0
9620.000000	100.000031	0
9750.000000	100.000015	0
9880.000000	100.000008	0
10000.000000	100.000008	0
10150.000000	100.000008	0
10300.000000	100.000000	0
10440.000000	100.000000	0
10600.000000	100.000000	0
10750.000000	100.000000	0
10900.000000	100.000000	0
11060.000000	100.000000	0
11200.000000	100.000000	0
11380.000000	100.000000	0
11500.000000	100.000008	0
11720.000000	100.000000	0
11800.000000	100.000000	0
12060.000000	100.000000	0
12200.000000	100.000000	0
12410.000000	100.000000	0
12500.000000	100.000000	0
12650.000000	100.000000	0
12800.000000	100.000000	0
13150.000000	100.000000	0
13200.000000	100.000000	0
13400.000000	100.000000	0
13600.000000	100.000000	0
13800.000000	100.000000	0
14000.000000	100.000000	0
14300.000000	100.000000	0
14500.000000	100.000008	0
14750.000000	100.000000	0
15000.000000	100.000000	0
15250.000000	100.000008	0
15500.000000	100.000000	0
15750.000000	100.000000	0
16000.000000	100.000000	0
16250.000000	100.000000	0
16500.000000	100.000000	0
16750.000000	100.000000	0
17000.000000	100.000000	0
17250.000000	100.000000	0
17500.000000	100.000000	0
17750.000000	100.000008	0
18000.000000	100.000008	0
18250.000000	100.000000	0
18500.000000	100.000000	0
18750.000000	100.000000	0
19000.000000	100.000000	0
19250.000000	100.000000	0
19500.000000	100.000000	0
19750.000000	100.000000	0
20000.000000	100.000000	0
