* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result A * B
* Format: Trace Arithmetic result A * B
* Dated: 01-Mar-2022 17:06:10
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic A times B A = H95 L VSG B = VSG to Crin
* Measurement: H95 L VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	63.322
20.299999	63.338
20.600000	63.368
20.900000	63.411
21.200001	63.469
21.400000	63.515
21.799999	63.624
22.000000	63.687
22.400000	63.822
22.700001	63.928
23.000000	64.034
23.299999	64.136
23.600000	64.236
24.000000	64.371
24.299999	64.478
24.700001	64.631
25.000000	64.756
25.400000	64.927
25.799999	65.095
26.200001	65.250
26.500000	65.356
26.900000	65.487
27.200001	65.584
27.600000	65.714
28.000000	65.847
28.500000	66.013
29.000000	66.169
29.500000	66.308
30.000000	66.436
30.400000	66.535
30.700001	66.610
31.100000	66.710
31.500000	66.813
32.000000	66.944
32.500000	67.076
33.000000	67.207
33.500000	67.334
34.000000	67.451
34.500000	67.556
35.000000	67.649
35.500000	67.732
36.000000	67.806
36.500000	67.876
37.000000	67.943
37.500000	68.007
38.200001	68.096
38.700001	68.160
39.500000	68.261
40.000000	68.321
40.599998	68.387
41.200001	68.444
41.799999	68.494
42.500000	68.541
43.099998	68.573
43.700001	68.600
44.400002	68.627
45.000000	68.652
45.500000	68.673
46.200001	68.702
46.799999	68.725
47.500000	68.744
48.200001	68.757
48.700001	68.763
49.400002	68.769
50.000000	68.769
50.799999	68.756
51.500000	68.728
52.200001	68.685
53.000000	68.620
53.799999	68.544
54.500000	68.473
55.200001	68.397
56.000000	68.301
57.000000	68.167
58.000000	68.014
59.000000	67.839
60.000000	67.645
60.799999	67.483
61.500000	67.343
62.200001	67.211
63.000000	67.073
64.000000	66.925
65.000000	66.801
66.000000	66.692
67.000000	66.584
68.000000	66.464
69.000000	66.317
70.000000	66.131
71.000000	65.906
72.000000	65.645
73.000000	65.354
74.000000	65.040
75.000000	64.712
76.199997	64.308
77.500000	63.865
78.800003	63.423
80.000000	63.024
81.199997	62.640
82.500000	62.252
83.800003	61.906
85.000000	61.629
86.199997	61.395
87.500000	61.197
88.500000	61.086
90.000000	60.990
91.199997	60.970
92.500000	60.999
93.800003	61.069
95.000000	61.164
96.199997	61.285
97.500000	61.440
98.800003	61.613
100.000000	61.784
101.500000	62.009
103.000000	62.241
104.400002	62.463
106.000000	62.721
107.500000	62.965
109.000000	63.207
110.599998	63.460
112.000000	63.676
113.800003	63.949
115.000000	64.128
117.199997	64.450
118.000000	64.564
120.599998	64.920
122.000000	65.099
124.099998	65.351
125.000000	65.456
126.500000	65.631
128.000000	65.808
131.500000	66.220
132.000000	66.276
134.000000	66.494
136.000000	66.699
138.000000	66.895
140.000000	67.079
143.000000	67.327
145.000000	67.468
147.500000	67.616
150.000000	67.738
152.500000	67.835
155.000000	67.906
157.500000	67.953
160.000000	67.973
162.500000	67.968
165.000000	67.952
167.500000	67.939
170.000000	67.943
172.500000	67.973
175.000000	68.035
177.500000	68.133
180.000000	68.268
182.500000	68.441
185.000000	68.649
187.500000	68.889
190.000000	69.151
192.500000	69.423
195.000000	69.696
197.500000	69.963
200.000000	70.220
203.000000	70.515
206.000000	70.795
209.000000	71.062
212.000000	71.324
214.000000	71.497
218.000000	71.833
220.000000	71.991
224.000000	72.262
227.000000	72.414
230.000000	72.517
233.000000	72.580
236.000000	72.613
240.000000	72.636
243.000000	72.652
247.000000	72.684
250.000000	72.714
254.000000	72.752
258.000000	72.777
262.000000	72.782
265.000000	72.772
269.000000	72.739
272.000000	72.701
276.000000	72.638
280.000000	72.565
285.000000	72.466
290.000000	72.362
295.000000	72.256
300.000000	72.153
304.000000	72.073
307.000000	72.013
311.000000	71.932
315.000000	71.846
320.000000	71.726
325.000000	71.594
