* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result A * B
* Format: Trace Arithmetic result A * B
* Dated: 01-Mar-2022 17:06:13
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic A times B A = H95 R VSG B = VSG to Crin
* Measurement: H95 R VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	61.480
20.299999	61.578
20.600000	61.681
20.900000	61.787
21.200001	61.893
21.400000	61.963
21.799999	62.108
22.000000	62.184
22.400000	62.342
22.700001	62.464
23.000000	62.589
23.299999	62.713
23.600000	62.839
24.000000	63.012
24.299999	63.152
24.700001	63.354
25.000000	63.516
25.400000	63.739
25.799999	63.956
26.200001	64.160
26.500000	64.305
26.900000	64.491
27.200001	64.631
27.600000	64.819
28.000000	65.008
28.500000	65.232
29.000000	65.433
29.500000	65.609
30.000000	65.771
30.400000	65.897
30.700001	65.991
31.100000	66.115
31.500000	66.236
32.000000	66.381
32.500000	66.523
33.000000	66.663
33.500000	66.800
34.000000	66.928
34.500000	67.042
35.000000	67.143
35.500000	67.232
36.000000	67.316
36.500000	67.398
37.000000	67.483
37.500000	67.574
38.200001	67.713
38.700001	67.819
39.500000	67.990
40.000000	68.095
40.599998	68.216
41.200001	68.332
41.799999	68.440
42.500000	68.563
43.099998	68.668
43.700001	68.771
44.400002	68.883
45.000000	68.964
45.500000	69.019
46.200001	69.074
46.799999	69.103
47.500000	69.125
48.200001	69.152
48.700001	69.177
49.400002	69.212
50.000000	69.225
50.799999	69.202
51.500000	69.152
52.200001	69.089
53.000000	69.015
53.799999	68.944
54.500000	68.887
55.200001	68.831
56.000000	68.764
57.000000	68.664
58.000000	68.539
59.000000	68.391
60.000000	68.230
60.799999	68.097
61.500000	67.983
62.200001	67.873
63.000000	67.750
64.000000	67.596
65.000000	67.434
66.000000	67.257
67.000000	67.061
68.000000	66.838
69.000000	66.583
70.000000	66.295
71.000000	65.984
