* Measurement data measured by REW V5.20.3
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 31-Mar-2022 23:11:16
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic B to A at 1,000 Hz A = X2HR L VSG to Crin B = X2HR L VSG B was scaled by 111.3 dB
* Measurement: X2HR L VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	73.238
20.299999	73.371
20.600000	73.500
20.900000	73.627
21.200001	73.750
21.400000	73.830
21.799999	73.985
22.000000	74.061
22.400000	74.208
22.700001	74.315
23.000000	74.420
23.299999	74.522
23.600000	74.622
24.000000	74.752
24.299999	74.848
24.700001	74.973
25.000000	75.065
25.400000	75.186
25.799999	75.305
26.200001	75.422
26.500000	75.509
26.900000	75.623
27.200001	75.707
27.600000	75.818
28.000000	75.927
28.500000	76.060
29.000000	76.190
29.500000	76.316
30.000000	76.438
30.400000	76.534
30.700001	76.604
31.100000	76.694
31.500000	76.783
32.000000	76.889
32.500000	76.992
33.000000	77.091
33.500000	77.187
34.000000	77.280
34.500000	77.371
35.000000	77.460
35.500000	77.546
36.000000	77.631
36.500000	77.714
37.000000	77.796
37.500000	77.876
38.200001	77.984
38.700001	78.060
39.500000	78.177
40.000000	78.247
40.599998	78.329
41.200001	78.409
41.799999	78.485
42.500000	78.571
43.099998	78.642
43.700001	78.710
44.400002	78.787
45.000000	78.850
45.500000	78.900
46.200001	78.967
46.799999	79.022
47.500000	79.083
48.200001	79.140
48.700001	79.178
49.400002	79.229
50.000000	79.269
50.799999	79.318
51.500000	79.357
52.200001	79.391
53.000000	79.425
53.799999	79.455
54.500000	79.477
55.200001	79.497
56.000000	79.517
57.000000	79.539
58.000000	79.558
59.000000	79.576
60.000000	79.593
60.799999	79.605
61.500000	79.614
62.200001	79.623
63.000000	79.631
64.000000	79.639
65.000000	79.643
66.000000	79.643
67.000000	79.640
68.000000	79.634
69.000000	79.626
70.000000	79.617
71.000000	79.608
72.000000	79.598
73.000000	79.590
74.000000	79.584
75.000000	79.578
76.199997	79.573
77.500000	79.567
78.800003	79.559
80.000000	79.548
81.199997	79.532
82.500000	79.510
83.800003	79.484
85.000000	79.458
86.199997	79.430
87.500000	79.400
88.500000	79.377
90.000000	79.345
91.199997	79.320
92.500000	79.295
93.800003	79.271
95.000000	79.249
96.199997	79.228
97.500000	79.206
98.800003	79.185
100.000000	79.165
101.500000	79.141
103.000000	79.117
104.400002	79.094
106.000000	79.067
107.500000	79.039
109.000000	79.009
110.599998	78.974
112.000000	78.941
113.800003	78.894
115.000000	78.860
117.199997	78.794
118.000000	78.769
120.599998	78.685
122.000000	78.637
124.099998	78.565
125.000000	78.533
126.500000	78.480
128.000000	78.425
131.500000	78.291
132.000000	78.272
134.000000	78.193
136.000000	78.113
138.000000	78.032
140.000000	77.952
143.000000	77.832
145.000000	77.753
147.500000	77.655
150.000000	77.557
152.500000	77.460
155.000000	77.363
157.500000	77.265
160.000000	77.167
162.500000	77.070
165.000000	76.972
167.500000	76.875
170.000000	76.780
172.500000	76.688
175.000000	76.598
177.500000	76.513
180.000000	76.433
182.500000	76.359
185.000000	76.294
187.500000	76.236
190.000000	76.187
192.500000	76.146
195.000000	76.112
197.500000	76.083
200.000000	76.057
203.000000	76.027
206.000000	75.997
209.000000	75.966
212.000000	75.933
214.000000	75.911
218.000000	75.868
220.000000	75.849
224.000000	75.818
227.000000	75.805
230.000000	75.804
233.000000	75.817
236.000000	75.846
240.000000	75.913
243.000000	75.986
247.000000	76.111
250.000000	76.220
254.000000	76.380
258.000000	76.543
262.000000	76.694
265.000000	76.792
269.000000	76.895
272.000000	76.948
276.000000	76.987
280.000000	76.991
285.000000	76.954
290.000000	76.881
295.000000	76.787
300.000000	76.680
304.000000	76.593
307.000000	76.529
311.000000	76.446
315.000000	76.367
320.000000	76.275
325.000000	76.193
330.000000	76.119
335.000000	76.055
340.000000	75.999
345.000000	75.951
350.000000	75.910
355.000000	75.876
360.000000	75.847
365.000000	75.822
370.000000	75.799
375.000000	75.776
382.000000	75.746
387.000000	75.724
395.000000	75.690
400.000000	75.670
406.000000	75.648
412.000000	75.628
418.000000	75.611
425.000000	75.595
431.000000	75.585
437.000000	75.578
444.000000	75.573
450.000000	75.571
455.000000	75.571
462.000000	75.572
468.000000	75.573
475.000000	75.576
482.000000	75.579
487.000000	75.582
494.000000	75.588
500.000000	75.594
508.000000	75.606
515.000000	75.617
522.000000	75.631
530.000000	75.648
538.000000	75.666
545.000000	75.680
552.000000	75.694
560.000000	75.709
570.000000	75.726
580.000000	75.742
590.000000	75.759
600.000000	75.778
608.000000	75.796
615.000000	75.813
622.000000	75.832
630.000000	75.854
640.000000	75.884
