* Measurement data measured by REW V5.20.3
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 31-Mar-2022 23:11:22
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic B to A at 1,000 Hz A = X2HR R VSG to Crin B = X2HR R VSG B was scaled by 111.3 dB
* Measurement: X2HR R VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	72.816
20.299999	72.948
20.600000	73.078
20.900000	73.204
21.200001	73.328
21.400000	73.409
21.799999	73.566
22.000000	73.643
22.400000	73.793
22.700001	73.902
23.000000	74.008
23.299999	74.112
23.600000	74.213
24.000000	74.345
24.299999	74.442
24.700001	74.569
25.000000	74.663
25.400000	74.787
25.799999	74.910
26.200001	75.030
26.500000	75.119
26.900000	75.236
27.200001	75.323
27.600000	75.436
28.000000	75.547
28.500000	75.682
29.000000	75.813
29.500000	75.940
30.000000	76.064
30.400000	76.160
30.700001	76.231
31.100000	76.323
31.500000	76.413
32.000000	76.522
32.500000	76.628
33.000000	76.731
33.500000	76.832
34.000000	76.929
34.500000	77.025
35.000000	77.118
35.500000	77.209
36.000000	77.299
36.500000	77.386
37.000000	77.471
37.500000	77.554
38.200001	77.666
38.700001	77.744
39.500000	77.864
40.000000	77.936
40.599998	78.021
41.200001	78.102
41.799999	78.181
42.500000	78.270
43.099998	78.343
43.700001	78.413
44.400002	78.490
45.000000	78.553
45.500000	78.603
46.200001	78.669
46.799999	78.722
47.500000	78.779
48.200001	78.832
48.700001	78.867
49.400002	78.912
50.000000	78.948
50.799999	78.991
51.500000	79.024
52.200001	79.054
53.000000	79.084
53.799999	79.109
54.500000	79.129
55.200001	79.145
56.000000	79.162
57.000000	79.179
58.000000	79.194
59.000000	79.207
60.000000	79.217
60.799999	79.225
61.500000	79.231
62.200001	79.237
63.000000	79.243
64.000000	79.250
65.000000	79.257
66.000000	79.263
67.000000	79.268
68.000000	79.271
69.000000	79.273
70.000000	79.272
71.000000	79.268
72.000000	79.262
73.000000	79.254
74.000000	79.244
75.000000	79.234
76.199997	79.220
77.500000	79.206
78.800003	79.192
80.000000	79.179
81.199997	79.167
82.500000	79.156
83.800003	79.146
85.000000	79.139
86.199997	79.134
87.500000	79.130
88.500000	79.127
90.000000	79.124
91.199997	79.120
92.500000	79.114
93.800003	79.107
95.000000	79.099
96.199997	79.089
97.500000	79.076
98.800003	79.061
100.000000	79.045
101.500000	79.024
103.000000	79.001
104.400002	78.978
106.000000	78.950
107.500000	78.922
109.000000	78.892
110.599998	78.857
112.000000	78.825
113.800003	78.781
115.000000	78.751
117.199997	78.691
118.000000	78.668
120.599998	78.593
122.000000	78.550
124.099998	78.485
125.000000	78.457
126.500000	78.409
128.000000	78.361
131.500000	78.245
132.000000	78.228
134.000000	78.159
136.000000	78.088
138.000000	78.016
140.000000	77.943
143.000000	77.832
145.000000	77.757
147.500000	77.665
150.000000	77.572
152.500000	77.480
155.000000	77.389
157.500000	77.298
160.000000	77.209
162.500000	77.119
165.000000	77.031
167.500000	76.942
170.000000	76.854
172.500000	76.766
175.000000	76.678
177.500000	76.593
180.000000	76.511
182.500000	76.436
185.000000	76.369
187.500000	76.313
190.000000	76.272
192.500000	76.246
195.000000	76.238
197.500000	76.246
200.000000	76.269
203.000000	76.311
206.000000	76.363
209.000000	76.418
212.000000	76.470
214.000000	76.502
218.000000	76.554
220.000000	76.576
224.000000	76.611
227.000000	76.633
230.000000	76.655
233.000000	76.679
236.000000	76.708
240.000000	76.756
243.000000	76.802
247.000000	76.875
250.000000	76.937
254.000000	77.028
258.000000	77.120
262.000000	77.207
265.000000	77.263
269.000000	77.320
272.000000	77.347
276.000000	77.362
280.000000	77.351
285.000000	77.305
290.000000	77.232
295.000000	77.141
300.000000	77.042
304.000000	76.963
307.000000	76.905
311.000000	76.831
315.000000	76.763
320.000000	76.686
325.000000	76.618
330.000000	76.558
335.000000	76.507
340.000000	76.464
345.000000	76.428
350.000000	76.398
355.000000	76.375
360.000000	76.356
365.000000	76.341
370.000000	76.329
375.000000	76.318
382.000000	76.305
387.000000	76.297
395.000000	76.285
400.000000	76.278
406.000000	76.270
412.000000	76.262
418.000000	76.256
425.000000	76.249
431.000000	76.245
437.000000	76.243
444.000000	76.242
450.000000	76.242
455.000000	76.243
462.000000	76.246
468.000000	76.249
475.000000	76.253
482.000000	76.257
487.000000	76.260
494.000000	76.265
500.000000	76.271
508.000000	76.280
515.000000	76.290
522.000000	76.302
530.000000	76.317
538.000000	76.333
545.000000	76.345
552.000000	76.356
560.000000	76.367
