* Measurement data measured by REW V5.20.4
* Source: Frequency Response Averaged data
* Format: Averaged data produced from the rms magnitudes of Feb 24, Feb 24
* Dated: 24-Feb-2022 17:38:39
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Averaged data produced from the rms magnitudes of Feb 24, Feb 24
* Measurement: 7Hz Eternal L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	91.754
20.299999	91.771
20.600000	91.786
20.900000	91.799
21.200001	91.811
21.400000	91.817
21.799999	91.827
22.000000	91.831
22.400000	91.840
22.700001	91.846
23.000000	91.854
23.299999	91.863
23.600000	91.872
24.000000	91.883
24.299999	91.891
24.700001	91.899
25.000000	91.904
25.400000	91.910
25.799999	91.916
26.200001	91.925
26.500000	91.932
26.900000	91.943
27.200001	91.950
27.600000	91.959
28.000000	91.965
28.500000	91.968
29.000000	91.967
29.500000	91.965
30.000000	91.962
30.400000	91.961
30.700001	91.961
31.100000	91.960
31.500000	91.959
32.000000	91.956
32.500000	91.949
33.000000	91.937
33.500000	91.922
34.000000	91.905
34.500000	91.887
35.000000	91.870
35.500000	91.856
36.000000	91.845
36.500000	91.839
37.000000	91.836
37.500000	91.835
38.200001	91.836
38.700001	91.836
39.500000	91.832
40.000000	91.825
40.599998	91.813
41.200001	91.796
41.799999	91.776
42.500000	91.750
43.099998	91.728
43.700001	91.705
44.400002	91.681
45.000000	91.662
45.500000	91.647
46.200001	91.628
46.799999	91.611
47.500000	91.593
48.200001	91.575
48.700001	91.562
49.400002	91.544
50.000000	91.528
50.799999	91.508
51.500000	91.490
52.200001	91.472
53.000000	91.450
53.799999	91.427
54.500000	91.406
55.200001	91.385
56.000000	91.361
57.000000	91.329
58.000000	91.299
59.000000	91.268
60.000000	91.238
60.799999	91.214
61.500000	91.193
62.200001	91.171
63.000000	91.145
64.000000	91.111
65.000000	91.077
66.000000	91.041
67.000000	91.006
68.000000	90.971
69.000000	90.937
70.000000	90.904
71.000000	90.870
72.000000	90.838
73.000000	90.805
74.000000	90.773
75.000000	90.740
76.199997	90.701
77.500000	90.659
78.800003	90.616
80.000000	90.577
81.199997	90.538
82.500000	90.496
83.800003	90.453
85.000000	90.414
86.199997	90.374
87.500000	90.331
88.500000	90.298
90.000000	90.249
91.199997	90.210
92.500000	90.167
93.800003	90.125
95.000000	90.087
96.199997	90.049
97.500000	90.009
98.800003	89.969
100.000000	89.933
101.500000	89.887
103.000000	89.842
104.400002	89.800
106.000000	89.752
107.500000	89.706
109.000000	89.661
110.599998	89.614
112.000000	89.573
113.800003	89.521
115.000000	89.487
117.199997	89.424
118.000000	89.402
120.599998	89.329
122.000000	89.291
124.099998	89.234
125.000000	89.209
126.500000	89.169
128.000000	89.129
131.500000	89.039
132.000000	89.026
134.000000	88.976
136.000000	88.926
138.000000	88.877
140.000000	88.828
143.000000	88.757
145.000000	88.710
147.500000	88.653
150.000000	88.596
152.500000	88.540
155.000000	88.485
157.500000	88.431
160.000000	88.378
162.500000	88.325
165.000000	88.274
167.500000	88.224
170.000000	88.174
172.500000	88.126
175.000000	88.079
177.500000	88.033
180.000000	87.987
182.500000	87.942
185.000000	87.899
187.500000	87.855
190.000000	87.813
192.500000	87.771
195.000000	87.730
197.500000	87.689
200.000000	87.650
203.000000	87.603
206.000000	87.557
209.000000	87.512
212.000000	87.468
214.000000	87.439
218.000000	87.382
220.000000	87.354
224.000000	87.300
227.000000	87.260
230.000000	87.221
233.000000	87.183
236.000000	87.146
240.000000	87.096
243.000000	87.060
247.000000	87.013
250.000000	86.978
254.000000	86.932
258.000000	86.887
262.000000	86.842
265.000000	86.810
269.000000	86.768
272.000000	86.738
276.000000	86.700
280.000000	86.664
285.000000	86.625
290.000000	86.592
295.000000	86.563
300.000000	86.538
304.000000	86.518
307.000000	86.503
311.000000	86.483
315.000000	86.462
320.000000	86.434
325.000000	86.405
330.000000	86.375
335.000000	86.345
340.000000	86.316
345.000000	86.287
350.000000	86.259
355.000000	86.231
360.000000	86.205
365.000000	86.179
370.000000	86.155
375.000000	86.131
382.000000	86.100
387.000000	86.080
395.000000	86.049
400.000000	86.032
406.000000	86.011
412.000000	85.992
418.000000	85.972
425.000000	85.950
431.000000	85.931
437.000000	85.913
444.000000	85.891
450.000000	85.872
455.000000	85.857
462.000000	85.835
468.000000	85.817
475.000000	85.797
482.000000	85.777
487.000000	85.764
494.000000	85.745
500.000000	85.730
508.000000	85.711
515.000000	85.695
522.000000	85.680
530.000000	85.664
538.000000	85.648
545.000000	85.635
552.000000	85.623
560.000000	85.609
570.000000	85.593
580.000000	85.578
590.000000	85.566
600.000000	85.554
608.000000	85.547
615.000000	85.540
622.000000	85.535
630.000000	85.529
640.000000	85.523
650.000000	85.519
660.000000	85.516
670.000000	85.514
680.000000	85.514
690.000000	85.516
700.000000	85.520
710.000000	85.525
720.000000	85.532
730.000000	85.541
740.000000	85.552
750.000000	85.565
762.000000	85.583
775.000000	85.607
788.000000	85.635
800.000000	85.664
812.000000	85.698
825.000000	85.739
838.000000	85.784
850.000000	85.831
862.000000	85.881
875.000000	85.941
885.000000	85.989
900.000000	86.067
912.000000	86.134
925.000000	86.209
938.000000	86.289
950.000000	86.365
962.000000	86.444
975.000000	86.533
988.000000	86.623
1000.000000	86.709
1015.000000	86.817
1030.000000	86.927
1044.000000	87.031
1060.000000	87.149
1075.000000	87.261
1090.000000	87.371
1106.000000	87.488
1120.000000	87.589
1138.000000	87.717
1150.000000	87.801
1172.000000	87.952
1180.000000	88.006
1206.000000	88.177
1220.000000	88.268
1241.000000	88.401
1250.000000	88.457
1265.000000	88.549
1280.000000	88.640
1315.000000	88.849
1320.000000	88.879
1340.000000	88.996
1360.000000	89.113
1380.000000	89.229
1400.000000	89.346
1430.000000	89.520
1450.000000	89.637
1475.000000	89.785
1500.000000	89.935
1525.000000	90.086
1550.000000	90.240
1575.000000	90.397
1600.000000	90.556
1625.000000	90.717
1650.000000	90.881
1675.000000	91.047
1700.000000	91.215
1725.000000	91.385
1750.000000	91.557
1775.000000	91.730
1800.000000	91.904
1825.000000	92.080
1850.000000	92.257
1875.000000	92.436
1900.000000	92.615
1925.000000	92.795
1950.000000	92.975
1975.000000	93.156
2000.000000	93.335
2030.000000	93.548
2060.000000	93.758
2090.000000	93.962
2120.000000	94.157
2140.000000	94.283
2180.000000	94.517
2200.000000	94.625
2240.000000	94.821
2270.000000	94.947
2300.000000	95.055
2330.000000	95.143
2360.000000	95.211
2400.000000	95.269
2430.000000	95.289
2470.000000	95.283
2500.000000	95.256
2540.000000	95.193
2580.000000	95.100
2620.000000	94.981
2650.000000	94.877
2690.000000	94.721
2720.000000	94.594
2760.000000	94.413
2800.000000	94.223
2850.000000	93.978
2900.000000	93.728
2950.000000	93.479
3000.000000	93.236
3040.000000	93.047
3070.000000	92.909
3110.000000	92.733
3150.000000	92.565
3200.000000	92.368
3250.000000	92.187
3300.000000	92.023
3350.000000	91.877
3400.000000	91.748
3450.000000	91.639
3500.000000	91.549
3550.000000	91.479
3600.000000	91.429
3650.000000	91.399
3700.000000	91.391
3750.000000	91.405
3820.000000	91.461
3870.000000	91.527
3950.000000	91.681
4000.000000	91.807
4060.000000	91.991
4120.000000	92.209
4180.000000	92.464
4250.000000	92.807
4310.000000	93.139
4370.000000	93.504
4440.000000	93.966
4500.000000	94.386
4550.000000	94.747
4620.000000	95.256
4680.000000	95.682
4750.000000	96.151
4820.000000	96.568
4870.000000	96.822
4940.000000	97.105
5000.000000	97.267
5080.000000	97.360
5150.000000	97.320
5220.000000	97.169
5300.000000	96.870
5380.000000	96.453
5450.000000	96.009
5520.000000	95.508
5600.000000	94.885
5700.000000	94.069
5800.000000	93.246
5900.000000	92.450
6000.000000	91.706
6080.000000	91.160
6150.000000	90.725
6220.000000	90.332
6300.000000	89.938
6400.000000	89.531
6500.000000	89.221
6600.000000	89.011
6700.000000	88.904
6800.000000	88.903
6900.000000	89.008
7000.000000	89.217
