* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 31-Mar-2022 22:43:14
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic B to A at 1,000 Hz A = HE1000se L VSG to Crin B = HE1000se L VSG B was scaled by 111.3 dB
* Measurement: HE1000se L VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	74.208
20.299999	74.342
20.600000	74.468
20.900000	74.589
21.200001	74.704
21.400000	74.779
21.799999	74.926
22.000000	74.996
22.400000	75.129
22.700001	75.219
23.000000	75.300
23.299999	75.374
23.600000	75.443
24.000000	75.531
24.299999	75.598
24.700001	75.686
25.000000	75.751
25.400000	75.829
25.799999	75.898
26.200001	75.964
26.500000	76.017
26.900000	76.097
27.200001	76.167
27.600000	76.269
28.000000	76.374
28.500000	76.498
29.000000	76.604
29.500000	76.695
30.000000	76.777
30.400000	76.841
30.700001	76.890
31.100000	76.957
31.500000	77.022
32.000000	77.100
32.500000	77.167
33.000000	77.220
33.500000	77.261
34.000000	77.295
34.500000	77.327
35.000000	77.362
35.500000	77.400
36.000000	77.437
36.500000	77.470
37.000000	77.497
37.500000	77.517
38.200001	77.538
38.700001	77.549
39.500000	77.561
40.000000	77.566
40.599998	77.575
41.200001	77.591
41.799999	77.615
42.500000	77.648
43.099998	77.679
43.700001	77.712
44.400002	77.756
45.000000	77.799
45.500000	77.837
46.200001	77.890
46.799999	77.934
47.500000	77.984
48.200001	78.033
48.700001	78.065
49.400002	78.103
50.000000	78.129
50.799999	78.159
51.500000	78.181
52.200001	78.198
53.000000	78.212
53.799999	78.224
54.500000	78.232
55.200001	78.236
56.000000	78.239
57.000000	78.242
58.000000	78.243
59.000000	78.242
60.000000	78.246
60.799999	78.257
61.500000	78.275
62.200001	78.301
63.000000	78.343
64.000000	78.410
65.000000	78.481
66.000000	78.543
67.000000	78.589
68.000000	78.620
69.000000	78.638
70.000000	78.648
71.000000	78.652
72.000000	78.652
73.000000	78.647
74.000000	78.639
75.000000	78.625
76.199997	78.604
77.500000	78.573
78.800003	78.537
80.000000	78.501
81.199997	78.464
82.500000	78.423
83.800003	78.384
85.000000	78.354
86.199997	78.329
