* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 30-Mar-2022 22:15:16
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic B to A at 1,000 Hz A = Arya L VSG to Crin B = Arya L VSG B was scaled by 111.3 dB
* Measurement: Arya L VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	72.224
20.299999	72.295
20.600000	72.362
20.900000	72.426
21.200001	72.486
21.400000	72.524
21.799999	72.595
22.000000	72.628
22.400000	72.690
22.700001	72.734
23.000000	72.776
23.299999	72.816
23.600000	72.856
24.000000	72.910
24.299999	72.951
24.700001	73.007
25.000000	73.051
25.400000	73.110
25.799999	73.171
26.200001	73.232
26.500000	73.277
26.900000	73.336
27.200001	73.380
27.600000	73.435
28.000000	73.489
28.500000	73.553
29.000000	73.613
29.500000	73.670
30.000000	73.725
30.400000	73.766
30.700001	73.795
31.100000	73.832
31.500000	73.866
32.000000	73.906
32.500000	73.942
33.000000	73.976
33.500000	74.008
34.000000	74.039
34.500000	74.067
35.000000	74.094
35.500000	74.120
36.000000	74.144
36.500000	74.168
37.000000	74.190
37.500000	74.213
38.200001	74.246
38.700001	74.271
39.500000	74.316
40.000000	74.347
40.599998	74.386
41.200001	74.426
41.799999	74.465
42.500000	74.510
43.099998	74.545
43.700001	74.576
44.400002	74.608
45.000000	74.633
45.500000	74.651
46.200001	74.674
46.799999	74.692
47.500000	74.714
48.200001	74.738
48.700001	74.758
49.400002	74.788
50.000000	74.818
50.799999	74.864
51.500000	74.908
52.200001	74.954
53.000000	75.006
53.799999	75.057
54.500000	75.097
55.200001	75.132
56.000000	75.165
57.000000	75.195
58.000000	75.212
59.000000	75.220
60.000000	75.220
60.799999	75.216
61.500000	75.211
62.200001	75.204
63.000000	75.195
64.000000	75.183
65.000000	75.170
66.000000	75.158
67.000000	75.146
68.000000	75.135
69.000000	75.125
70.000000	75.116
71.000000	75.108
72.000000	75.102
73.000000	75.097
74.000000	75.095
75.000000	75.094
76.199997	75.096
77.500000	75.102
78.800003	75.111
80.000000	75.121
81.199997	75.132
82.500000	75.143
83.800003	75.152
85.000000	75.158
86.199997	75.161
87.500000	75.160
88.500000	75.156
90.000000	75.145
91.199997	75.131
92.500000	75.111
93.800003	75.087
95.000000	75.063
96.199997	75.036
97.500000	75.005
98.800003	74.975
100.000000	74.947
101.500000	74.914
103.000000	74.883
104.400002	74.857
106.000000	74.831
107.500000	74.809
109.000000	74.790
110.599998	74.770
112.000000	74.754
113.800003	74.732
115.000000	74.717
117.199997	74.687
118.000000	74.675
120.599998	74.633
122.000000	74.609
124.099998	74.569
125.000000	74.552
126.500000	74.521
128.000000	74.488
131.500000	74.406
132.000000	74.394
134.000000	74.343
136.000000	74.291
138.000000	74.236
140.000000	74.181
143.000000	74.098
145.000000	74.042
147.500000	73.974
150.000000	73.908
152.500000	73.846
155.000000	73.788
157.500000	73.735
160.000000	73.689
162.500000	73.649
165.000000	73.615
167.500000	73.588
170.000000	73.566
172.500000	73.550
175.000000	73.539
177.500000	73.532
180.000000	73.528
182.500000	73.528
185.000000	73.530
187.500000	73.534
190.000000	73.539
192.500000	73.545
195.000000	73.550
197.500000	73.556
200.000000	73.561
203.000000	73.565
206.000000	73.567
209.000000	73.568
212.000000	73.567
214.000000	73.566
218.000000	73.563
220.000000	73.562
224.000000	73.559
227.000000	73.558
230.000000	73.558
233.000000	73.560
236.000000	73.564
240.000000	73.572
243.000000	73.580
247.000000	73.591
250.000000	73.599
254.000000	73.607
258.000000	73.612
262.000000	73.611
265.000000	73.605
269.000000	73.593
272.000000	73.578
276.000000	73.552
280.000000	73.519
285.000000	73.467
290.000000	73.406
295.000000	73.340
300.000000	73.272
304.000000	73.220
307.000000	73.185
311.000000	73.142
315.000000	73.106
320.000000	73.072
325.000000	73.050
330.000000	73.037
335.000000	73.033
340.000000	73.036
345.000000	73.044
350.000000	73.056
355.000000	73.073
360.000000	73.092
365.000000	73.114
370.000000	73.137
375.000000	73.159
382.000000	73.189
387.000000	73.207
395.000000	73.232
400.000000	73.243
406.000000	73.251
412.000000	73.252
418.000000	73.243
425.000000	73.222
431.000000	73.193
437.000000	73.156
444.000000	73.104
450.000000	73.053
455.000000	73.008
462.000000	72.944
468.000000	72.891
475.000000	72.833
482.000000	72.783
487.000000	72.752
494.000000	72.715
500.000000	72.690
508.000000	72.665
515.000000	72.653
522.000000	72.647
530.000000	72.649
538.000000	72.658
545.000000	72.669
552.000000	72.684
560.000000	72.703
570.000000	72.727
580.000000	72.753
