* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 30-Mar-2022 22:32:52
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic B to A at 1,000 Hz A = Edition XS R VSG to Crin B = Edition XS R VSG B was scaled by 111.3 dB
* Measurement: Edition XS R VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	70.204
20.299999	70.298
20.600000	70.389
20.900000	70.477
21.200001	70.561
21.400000	70.615
21.799999	70.717
22.000000	70.766
22.400000	70.858
22.700001	70.922
23.000000	70.983
23.299999	71.041
23.600000	71.096
24.000000	71.168
24.299999	71.220
24.700001	71.290
25.000000	71.343
25.400000	71.416
25.799999	71.494
26.200001	71.576
26.500000	71.640
26.900000	71.729
27.200001	71.796
27.600000	71.886
28.000000	71.974
28.500000	72.078
29.000000	72.175
29.500000	72.264
30.000000	72.347
30.400000	72.409
30.700001	72.454
31.100000	72.512
31.500000	72.569
32.000000	72.638
32.500000	72.706
33.000000	72.772
33.500000	72.836
34.000000	72.897
34.500000	72.954
35.000000	73.007
35.500000	73.056
36.000000	73.101
36.500000	73.142
37.000000	73.181
37.500000	73.217
38.200001	73.265
38.700001	73.296
39.500000	73.342
40.000000	73.369
40.599998	73.397
41.200001	73.424
41.799999	73.448
42.500000	73.475
43.099998	73.498
43.700001	73.521
44.400002	73.551
45.000000	73.579
45.500000	73.603
46.200001	73.637
46.799999	73.667
47.500000	73.701
48.200001	73.733
48.700001	73.753
49.400002	73.780
50.000000	73.800
50.799999	73.824
51.500000	73.842
52.200001	73.859
53.000000	73.876
53.799999	73.892
54.500000	73.906
55.200001	73.919
56.000000	73.934
57.000000	73.954
58.000000	73.974
59.000000	73.996
60.000000	74.019
60.799999	74.038
61.500000	74.054
62.200001	74.069
63.000000	74.084
64.000000	74.102
65.000000	74.115
66.000000	74.125
67.000000	74.131
68.000000	74.133
69.000000	74.131
70.000000	74.125
71.000000	74.114
72.000000	74.100
73.000000	74.081
74.000000	74.060
75.000000	74.035
76.199997	74.003
77.500000	73.965
78.800003	73.927
80.000000	73.892
81.199997	73.858
82.500000	73.822
83.800003	73.787
85.000000	73.757
86.199997	73.728
87.500000	73.699
88.500000	73.677
90.000000	73.647
91.199997	73.625
92.500000	73.602
93.800003	73.581
95.000000	73.562
96.199997	73.545
97.500000	73.527
98.800003	73.510
100.000000	73.495
101.500000	73.477
103.000000	73.459
104.400002	73.442
106.000000	73.424
107.500000	73.407
109.000000	73.390
110.599998	73.373
112.000000	73.359
113.800003	73.342
115.000000	73.330
117.199997	73.310
118.000000	73.303
120.599998	73.281
122.000000	73.269
124.099998	73.252
125.000000	73.244
126.500000	73.231
128.000000	73.217
131.500000	73.184
132.000000	73.179
134.000000	73.158
136.000000	73.137
138.000000	73.115
140.000000	73.093
143.000000	73.059
145.000000	73.037
147.500000	73.009
150.000000	72.982
152.500000	72.957
155.000000	72.933
157.500000	72.911
160.000000	72.890
162.500000	72.868
165.000000	72.847
167.500000	72.825
170.000000	72.803
172.500000	72.778
175.000000	72.752
177.500000	72.724
180.000000	72.692
182.500000	72.657
185.000000	72.618
187.500000	72.574
190.000000	72.526
192.500000	72.473
195.000000	72.415
197.500000	72.353
200.000000	72.288
203.000000	72.209
206.000000	72.129
209.000000	72.053
212.000000	71.983
214.000000	71.940
218.000000	71.869
220.000000	71.840
224.000000	71.798
227.000000	71.778
230.000000	71.768
233.000000	71.766
236.000000	71.772
240.000000	71.789
243.000000	71.808
247.000000	71.839
250.000000	71.864
254.000000	71.901
258.000000	71.939
262.000000	71.978
265.000000	72.007
269.000000	72.046
272.000000	72.076
276.000000	72.116
280.000000	72.156
285.000000	72.205
290.000000	72.252
295.000000	72.297
300.000000	72.340
304.000000	72.373
307.000000	72.397
311.000000	72.429
315.000000	72.460
320.000000	72.499
325.000000	72.538
330.000000	72.578
335.000000	72.617
340.000000	72.654
345.000000	72.689
350.000000	72.722
355.000000	72.751
360.000000	72.777
365.000000	72.797
370.000000	72.811
375.000000	72.816
382.000000	72.802
387.000000	72.774
395.000000	72.692
400.000000	72.613
406.000000	72.491
412.000000	72.337
418.000000	72.154
425.000000	71.913
431.000000	71.692
437.000000	71.469
444.000000	71.224
450.000000	71.041
455.000000	70.913
462.000000	70.782
468.000000	70.715
475.000000	70.686
482.000000	70.703
487.000000	70.737
494.000000	70.807
500.000000	70.881
508.000000	70.993
515.000000	71.097
522.000000	71.203
530.000000	71.323
538.000000	71.440
545.000000	71.540
552.000000	71.635
560.000000	71.737
570.000000	71.853
580.000000	71.951
590.000000	72.030
600.000000	72.084
608.000000	72.108
615.000000	72.113
622.000000	72.100
630.000000	72.065
640.000000	71.987
650.000000	71.875
660.000000	71.734
670.000000	71.572
680.000000	71.401
690.000000	71.236
700.000000	71.094
710.000000	70.992
720.000000	70.944
730.000000	70.955
740.000000	71.025
750.000000	71.144
762.000000	71.333
775.000000	71.568
788.000000	71.811
800.000000	72.031
812.000000	72.239
825.000000	72.443
838.000000	72.620
850.000000	72.751
862.000000	72.845
875.000000	72.899
885.000000	72.905
900.000000	72.853
912.000000	72.761
925.000000	72.617
938.000000	72.440
950.000000	72.262
962.000000	72.087
975.000000	71.922
988.000000	71.802
1000.000000	71.743
1015.000000	71.752
1030.000000	71.854
1044.000000	72.024
1060.000000	72.276
1075.000000	72.528
1090.000000	72.758
1106.000000	72.943
1120.000000	73.032
1138.000000	73.034
1150.000000	72.968
1172.000000	72.745
1180.000000	72.642
1206.000000	72.292
1220.000000	72.136
1241.000000	71.988
1250.000000	71.951
1265.000000	71.905
1280.000000	71.858
1315.000000	71.693
1320.000000	71.661
1340.000000	71.516
1360.000000	71.338
1380.000000	71.143
1400.000000	70.955
1430.000000	70.726
1450.000000	70.609
1475.000000	70.481
1500.000000	70.361
1525.000000	70.291
1550.000000	70.320
1575.000000	70.414
1600.000000	70.455
1625.000000	70.343
1650.000000	70.082
1675.000000	69.783
1700.000000	69.575
1725.000000	69.485
1750.000000	69.438
1775.000000	69.360
1800.000000	69.241
1825.000000	69.153
1850.000000	69.191
1875.000000	69.393
1900.000000	69.714
1925.000000	70.086
1950.000000	70.483
1975.000000	70.914
2000.000000	71.397
2030.000000	72.053
2060.000000	72.766
2090.000000	73.488
2120.000000	74.164
2140.000000	74.570
2180.000000	75.255
2200.000000	75.542
2240.000000	76.048
2270.000000	76.410
2300.000000	76.804
2330.000000	77.256
2360.000000	77.757
2400.000000	78.435
2430.000000	78.911
2470.000000	79.493
2500.000000	79.901
2540.000000	80.399
2580.000000	80.810
2620.000000	81.111
2650.000000	81.263
2690.000000	81.379
2720.000000	81.403
2760.000000	81.350
2800.000000	81.223
2850.000000	81.089
2900.000000	81.172
2950.000000	81.481
3000.000000	81.811
3040.000000	81.952
3070.000000	81.960
3110.000000	81.857
3150.000000	81.678
3200.000000	81.452
3250.000000	81.298
3300.000000	81.224
3350.000000	81.185
3400.000000	81.135
3450.000000	81.046
3500.000000	80.915
3550.000000	80.761
3600.000000	80.620
3650.000000	80.525
3700.000000	80.498
3750.000000	80.522
3820.000000	80.556
3870.000000	80.524
3950.000000	80.353
4000.000000	80.183
4060.000000	79.922
4120.000000	79.604
4180.000000	79.254
4250.000000	78.861
4310.000000	78.585
4370.000000	78.398
4440.000000	78.310
4500.000000	78.336
4550.000000	78.407
4620.000000	78.522
4680.000000	78.577
4750.000000	78.518
4820.000000	78.276
4870.000000	77.980
4940.000000	77.407
5000.000000	76.800
5080.000000	75.899
5150.000000	75.107
5220.000000	74.401
5300.000000	73.806
5380.000000	73.520
5450.000000	73.528
5520.000000	73.734
5600.000000	74.152
5700.000000	74.907
5800.000000	75.872
5900.000000	76.958
6000.000000	78.061
6080.000000	78.901
6150.000000	79.577
6220.000000	80.183
