* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 30-Mar-2022 22:38:06
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic B to A at 1,000 Hz A = HE-R10D R VSG to Crin B = HE-R10D R VSG B was scaled by 111.3 dB
* Measurement: HE-R10D R VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	83.522
20.299999	83.632
20.600000	83.738
20.900000	83.841
21.200001	83.941
21.400000	84.005
21.799999	84.129
22.000000	84.188
22.400000	84.302
22.700001	84.382
23.000000	84.460
23.299999	84.533
23.600000	84.604
24.000000	84.694
24.299999	84.758
24.700001	84.841
25.000000	84.901
25.400000	84.979
25.799999	85.055
26.200001	85.130
26.500000	85.185
26.900000	85.260
27.200001	85.315
27.600000	85.390
28.000000	85.464
28.500000	85.557
29.000000	85.647
29.500000	85.735
30.000000	85.819
30.400000	85.885
30.700001	85.934
31.100000	85.998
31.500000	86.061
32.000000	86.141
32.500000	86.221
33.000000	86.302
33.500000	86.384
34.000000	86.465
34.500000	86.546
35.000000	86.623
35.500000	86.697
36.000000	86.765
36.500000	86.826
37.000000	86.879
37.500000	86.925
38.200001	86.978
38.700001	87.008
39.500000	87.045
40.000000	87.063
40.599998	87.078
41.200001	87.088
41.799999	87.093
42.500000	87.091
43.099998	87.083
43.700001	87.071
44.400002	87.052
45.000000	87.034
45.500000	87.017
46.200001	86.993
46.799999	86.971
47.500000	86.947
48.200001	86.923
48.700001	86.906
49.400002	86.883
50.000000	86.864
50.799999	86.839
51.500000	86.818
52.200001	86.796
53.000000	86.771
53.799999	86.746
54.500000	86.725
55.200001	86.704
56.000000	86.684
57.000000	86.664
58.000000	86.652
59.000000	86.649
60.000000	86.653
60.799999	86.661
61.500000	86.671
62.200001	86.682
63.000000	86.697
64.000000	86.718
65.000000	86.741
66.000000	86.766
67.000000	86.794
68.000000	86.824
69.000000	86.855
70.000000	86.886
71.000000	86.917
72.000000	86.948
73.000000	86.978
74.000000	87.006
75.000000	87.034
76.199997	87.066
77.500000	87.099
78.800003	87.129
80.000000	87.154
81.199997	87.176
82.500000	87.194
83.800003	87.208
85.000000	87.214
86.199997	87.216
87.500000	87.213
88.500000	87.207
90.000000	87.193
91.199997	87.177
92.500000	87.156
93.800003	87.132
95.000000	87.106
96.199997	87.078
97.500000	87.045
98.800003	87.009
100.000000	86.973
101.500000	86.926
103.000000	86.874
104.400002	86.823
106.000000	86.761
107.500000	86.700
109.000000	86.635
110.599998	86.564
112.000000	86.499
113.800003	86.413
115.000000	86.354
117.199997	86.245
118.000000	86.205
120.599998	86.073
122.000000	86.002
124.099998	85.896
125.000000	85.850
126.500000	85.775
128.000000	85.701
131.500000	85.530
132.000000	85.507
134.000000	85.413
136.000000	85.322
138.000000	85.233
140.000000	85.148
143.000000	85.025
145.000000	84.946
147.500000	84.851
150.000000	84.757
152.500000	84.664
155.000000	84.570
157.500000	84.475
160.000000	84.377
162.500000	84.277
165.000000	84.178
167.500000	84.082
170.000000	83.992
172.500000	83.912
175.000000	83.846
177.500000	83.798
180.000000	83.774
182.500000	83.776
185.000000	83.810
187.500000	83.877
190.000000	83.978
192.500000	84.109
195.000000	84.263
197.500000	84.426
200.000000	84.585
203.000000	84.749
206.000000	84.867
209.000000	84.928
212.000000	84.929
214.000000	84.899
218.000000	84.779
220.000000	84.698
224.000000	84.509
227.000000	84.360
230.000000	84.213
233.000000	84.076
236.000000	83.950
240.000000	83.804
243.000000	83.709
247.000000	83.599
250.000000	83.526
254.000000	83.438
258.000000	83.359
262.000000	83.286
265.000000	83.235
269.000000	83.169
272.000000	83.122
276.000000	83.061
280.000000	83.001
285.000000	82.927
290.000000	82.853
295.000000	82.782
300.000000	82.712
304.000000	82.657
307.000000	82.618
311.000000	82.567
315.000000	82.519
320.000000	82.463
325.000000	82.411
330.000000	82.365
335.000000	82.325
340.000000	82.290
345.000000	82.262
350.000000	82.239
355.000000	82.222
360.000000	82.210
365.000000	82.204
370.000000	82.203
375.000000	82.207
382.000000	82.223
387.000000	82.241
395.000000	82.281
400.000000	82.313
406.000000	82.357
412.000000	82.407
418.000000	82.462
425.000000	82.530
431.000000	82.591
437.000000	82.652
444.000000	82.724
450.000000	82.786
455.000000	82.837
