* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 30-Mar-2022 22:15:21
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic B to A at 1,000 Hz A = Arya R VSG to Crin B = Arya R VSG B was scaled by 111.3 dB
* Measurement: Arya R VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	72.053
20.299999	72.126
20.600000	72.197
20.900000	72.266
21.200001	72.331
21.400000	72.371
21.799999	72.447
22.000000	72.483
22.400000	72.552
22.700001	72.603
23.000000	72.655
23.299999	72.706
23.600000	72.757
24.000000	72.823
24.299999	72.869
24.700001	72.928
25.000000	72.972
25.400000	73.031
25.799999	73.095
26.200001	73.161
26.500000	73.212
26.900000	73.277
27.200001	73.322
27.600000	73.374
28.000000	73.418
28.500000	73.461
29.000000	73.496
29.500000	73.530
30.000000	73.568
30.400000	73.603
30.700001	73.633
31.100000	73.674
31.500000	73.714
32.000000	73.759
32.500000	73.797
33.000000	73.827
33.500000	73.854
34.000000	73.879
34.500000	73.906
35.000000	73.935
35.500000	73.962
36.000000	73.986
36.500000	74.004
37.000000	74.017
37.500000	74.029
38.200001	74.045
38.700001	74.057
39.500000	74.073
40.000000	74.083
40.599998	74.094
41.200001	74.107
41.799999	74.122
42.500000	74.142
43.099998	74.165
43.700001	74.193
44.400002	74.227
45.000000	74.256
45.500000	74.281
46.200001	74.318
46.799999	74.351
47.500000	74.385
48.200001	74.411
48.700001	74.422
49.400002	74.427
50.000000	74.425
50.799999	74.419
51.500000	74.413
52.200001	74.407
53.000000	74.401
53.799999	74.398
54.500000	74.403
55.200001	74.417
56.000000	74.444
57.000000	74.487
58.000000	74.530
59.000000	74.565
60.000000	74.592
60.799999	74.608
61.500000	74.618
62.200001	74.625
63.000000	74.630
64.000000	74.630
65.000000	74.625
66.000000	74.614
67.000000	74.602
68.000000	74.589
69.000000	74.575
70.000000	74.563
71.000000	74.551
72.000000	74.541
73.000000	74.532
74.000000	74.527
75.000000	74.526
76.199997	74.530
77.500000	74.538
78.800003	74.548
80.000000	74.557
81.199997	74.564
82.500000	74.567
83.800003	74.564
85.000000	74.555
86.199997	74.542
87.500000	74.523
88.500000	74.505
90.000000	74.472
91.199997	74.443
92.500000	74.409
93.800003	74.373
95.000000	74.340
96.199997	74.308
97.500000	74.278
98.800003	74.255
100.000000	74.239
101.500000	74.227
103.000000	74.220
104.400002	74.216
106.000000	74.212
107.500000	74.208
109.000000	74.201
110.599998	74.192
112.000000	74.181
113.800003	74.164
115.000000	74.149
117.199997	74.115
118.000000	74.102
120.599998	74.055
122.000000	74.029
124.099998	73.987
125.000000	73.968
126.500000	73.933
128.000000	73.896
131.500000	73.807
132.000000	73.794
134.000000	73.744
136.000000	73.696
138.000000	73.647
140.000000	73.595
143.000000	73.511
145.000000	73.452
147.500000	73.376
150.000000	73.299
152.500000	73.223
155.000000	73.154
157.500000	73.093
160.000000	73.042
162.500000	73.000
165.000000	72.967
167.500000	72.943
170.000000	72.926
172.500000	72.918
175.000000	72.919
177.500000	72.927
180.000000	72.941
182.500000	72.955
185.000000	72.968
187.500000	72.977
190.000000	72.984
192.500000	72.988
195.000000	72.991
197.500000	72.992
200.000000	72.993
203.000000	72.997
206.000000	73.006
209.000000	73.021
212.000000	73.037
214.000000	73.047
218.000000	73.066
220.000000	73.075
224.000000	73.094
227.000000	73.109
230.000000	73.125
233.000000	73.141
236.000000	73.159
240.000000	73.180
243.000000	73.192
247.000000	73.204
250.000000	73.211
254.000000	73.215
258.000000	73.212
262.000000	73.198
265.000000	73.181
269.000000	73.155
272.000000	73.131
276.000000	73.094
280.000000	73.045
285.000000	72.966
290.000000	72.867
295.000000	72.757
300.000000	72.644
304.000000	72.561
307.000000	72.506
311.000000	72.447
315.000000	72.404
320.000000	72.369
325.000000	72.350
330.000000	72.342
335.000000	72.340
340.000000	72.335
345.000000	72.322
350.000000	72.302
355.000000	72.278
360.000000	72.256
365.000000	72.238
370.000000	72.222
375.000000	72.206
382.000000	72.189
387.000000	72.186
395.000000	72.202
400.000000	72.222
406.000000	72.249
412.000000	72.270
418.000000	72.282
425.000000	72.282
431.000000	72.273
437.000000	72.257
444.000000	72.233
450.000000	72.206
455.000000	72.184
462.000000	72.159
468.000000	72.148
475.000000	72.147
482.000000	72.154
487.000000	72.159
494.000000	72.161
500.000000	72.154
508.000000	72.130
515.000000	72.095
522.000000	72.052
530.000000	72.001
538.000000	71.961
545.000000	71.942
552.000000	71.938
560.000000	71.952
570.000000	71.990
580.000000	72.037
590.000000	72.086
600.000000	72.133
608.000000	72.171
615.000000	72.206
622.000000	72.242
630.000000	72.285
640.000000	72.338
650.000000	72.383
660.000000	72.411
670.000000	72.413
680.000000	72.383
690.000000	72.324
700.000000	72.248
710.000000	72.174
720.000000	72.117
730.000000	72.089
740.000000	72.095
750.000000	72.136
762.000000	72.229
775.000000	72.368
788.000000	72.523
800.000000	72.669
812.000000	72.815
825.000000	72.970
838.000000	73.119
850.000000	73.243
862.000000	73.349
875.000000	73.432
885.000000	73.464
900.000000	73.466
912.000000	73.452
925.000000	73.453
938.000000	73.484
950.000000	73.532
962.000000	73.581
975.000000	73.615
988.000000	73.616
1000.000000	73.589
1015.000000	73.546
1030.000000	73.534
1044.000000	73.575
1060.000000	73.686
1075.000000	73.838
1090.000000	74.015
1106.000000	74.201
1120.000000	74.338
1138.000000	74.444
1150.000000	74.455
1172.000000	74.350
1180.000000	74.281
1206.000000	74.012
1220.000000	73.870
1241.000000	73.718
1250.000000	73.685
1265.000000	73.660
1280.000000	73.637
1315.000000	73.439
1320.000000	73.396
1340.000000	73.204
1360.000000	72.978
1380.000000	72.713
1400.000000	72.474
1430.000000	72.343
1450.000000	72.399
1475.000000	72.498
1500.000000	72.541
1525.000000	72.551
1550.000000	72.604
1575.000000	72.719
1600.000000	72.786
1625.000000	72.658
1650.000000	72.313
1675.000000	71.878
1700.000000	71.521
1725.000000	71.311
1750.000000	71.188
1775.000000	71.052
1800.000000	70.864
1825.000000	70.671
1850.000000	70.549
1875.000000	70.535
1900.000000	70.612
1925.000000	70.758
1950.000000	70.975
1975.000000	71.275
2000.000000	71.662
2030.000000	72.224
2060.000000	72.849
2090.000000	73.491
2120.000000	74.097
2140.000000	74.453
2180.000000	75.010
2200.000000	75.219
2240.000000	75.560
2270.000000	75.812
2300.000000	76.117
2330.000000	76.510
2360.000000	76.988
2400.000000	77.706
2430.000000	78.263
2470.000000	78.993
2500.000000	79.520
2540.000000	80.175
2580.000000	80.729
2620.000000	81.132
2650.000000	81.328
2690.000000	81.474
2720.000000	81.523
2760.000000	81.538
2800.000000	81.540
2850.000000	81.644
2900.000000	81.983
2950.000000	82.445
3000.000000	82.753
3040.000000	82.792
3070.000000	82.725
3110.000000	82.593
3150.000000	82.491
3200.000000	82.408
3250.000000	82.247
3300.000000	81.891
3350.000000	81.339
3400.000000	80.723
3450.000000	80.272
3500.000000	80.181
3550.000000	80.461
3600.000000	80.944
3650.000000	81.404
3700.000000	81.696
3750.000000	81.819
3820.000000	81.953
3870.000000	82.226
3950.000000	83.082
4000.000000	83.708
4060.000000	84.304
4120.000000	84.594
4180.000000	84.565
4250.000000	84.272
4310.000000	83.985
4370.000000	83.767
4440.000000	83.561
4500.000000	83.349
4550.000000	83.122
4620.000000	82.722
4680.000000	82.285
4750.000000	81.625
4820.000000	80.800
4870.000000	80.130
4940.000000	79.112
5000.000000	78.179
5080.000000	76.878
5150.000000	75.761
5220.000000	74.789
5300.000000	74.002
5380.000000	73.682
5450.000000	73.829
5520.000000	74.339
5600.000000	75.250
5700.000000	76.664
5800.000000	78.140
5900.000000	79.523
6000.000000	80.777
6080.000000	81.705
6150.000000	82.461
6220.000000	83.145
6300.000000	83.793
6400.000000	84.318
6500.000000	84.445
6600.000000	84.132
6700.000000	83.405
6800.000000	82.354
6900.000000	81.104
7000.000000	79.784
7100.000000	78.521
7200.000000	77.427
7300.000000	76.592
7400.000000	76.080
7500.000000	75.920
7620.000000	76.137
7750.000000	76.654
7880.000000	77.217
8000.000000	77.688
8120.000000	78.092
8250.000000	78.395
8380.000000	78.447
8500.000000	78.171
8620.000000	77.522
8750.000000	76.373
8850.000000	75.196
9000.000000	73.091
9120.000000	71.338
9250.000000	69.642
9380.000000	68.267
9500.000000	67.212
9620.000000	66.289
9750.000000	65.470
9880.000000	64.953
10000.000000	64.783
10150.000000	64.837
10300.000000	64.946
10440.000000	64.975
10600.000000	64.977
10750.000000	65.118
10900.000000	65.464
11060.000000	65.935
11200.000000	66.335
11380.000000	66.886
11500.000000	67.361
11720.000000	68.555
11800.000000	69.086
12060.000000	71.009
12200.000000	72.034
12410.000000	73.285
12500.000000	73.652
12650.000000	73.986
12800.000000	73.972
13150.000000	72.885
13200.000000	72.661
13400.000000	71.744
13600.000000	70.916
13800.000000	70.206
14000.000000	69.558
14300.000000	68.597
14500.000000	67.892
14750.000000	66.839
