* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 30-Mar-2022 22:32:48
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic B to A at 1,000 Hz A = Edition XS L VSG to Crin B = Edition XS L VSG B was scaled by 111.3 dB
* Measurement: Edition XS L VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	70.590
20.299999	70.680
20.600000	70.767
20.900000	70.850
21.200001	70.930
21.400000	70.981
21.799999	71.077
22.000000	71.122
22.400000	71.206
22.700001	71.265
23.000000	71.320
23.299999	71.373
23.600000	71.424
24.000000	71.490
24.299999	71.540
24.700001	71.608
25.000000	71.661
25.400000	71.733
25.799999	71.806
26.200001	71.881
26.500000	71.936
26.900000	72.009
27.200001	72.062
27.600000	72.130
28.000000	72.195
28.500000	72.271
29.000000	72.340
29.500000	72.405
30.000000	72.464
30.400000	72.509
30.700001	72.541
31.100000	72.582
31.500000	72.621
32.000000	72.668
32.500000	72.712
33.000000	72.754
33.500000	72.792
34.000000	72.828
34.500000	72.860
35.000000	72.889
35.500000	72.915
36.000000	72.938
36.500000	72.960
37.000000	72.980
37.500000	72.999
38.200001	73.026
38.700001	73.047
39.500000	73.084
40.000000	73.109
40.599998	73.142
41.200001	73.176
41.799999	73.213
42.500000	73.256
43.099998	73.293
43.700001	73.329
44.400002	73.371
45.000000	73.404
45.500000	73.431
46.200001	73.468
46.799999	73.498
47.500000	73.532
48.200001	73.565
48.700001	73.588
49.400002	73.619
50.000000	73.645
50.799999	73.679
51.500000	73.708
52.200001	73.737
53.000000	73.772
53.799999	73.807
54.500000	73.839
55.200001	73.871
56.000000	73.908
57.000000	73.953
58.000000	73.993
59.000000	74.026
60.000000	74.052
60.799999	74.064
61.500000	74.070
62.200001	74.070
63.000000	74.064
64.000000	74.048
65.000000	74.023
66.000000	73.991
67.000000	73.954
68.000000	73.914
69.000000	73.872
70.000000	73.831
71.000000	73.790
72.000000	73.751
73.000000	73.713
74.000000	73.678
75.000000	73.645
76.199997	73.608
77.500000	73.570
78.800003	73.533
80.000000	73.499
81.199997	73.466
82.500000	73.431
83.800003	73.395
85.000000	73.363
86.199997	73.331
87.500000	73.296
88.500000	73.270
90.000000	73.231
91.199997	73.200
92.500000	73.167
93.800003	73.134
95.000000	73.104
96.199997	73.075
97.500000	73.044
98.800003	73.015
100.000000	72.990
101.500000	72.960
103.000000	72.933
104.400002	72.909
106.000000	72.884
107.500000	72.862
109.000000	72.840
110.599998	72.817
112.000000	72.796
113.800003	72.769
115.000000	72.751
117.199997	72.715
118.000000	72.702
120.599998	72.658
122.000000	72.633
124.099998	72.596
125.000000	72.580
126.500000	72.553
128.000000	72.526
131.500000	72.463
132.000000	72.454
134.000000	72.419
136.000000	72.387
138.000000	72.356
140.000000	72.328
143.000000	72.292
145.000000	72.271
147.500000	72.250
150.000000	72.234
152.500000	72.222
155.000000	72.213
157.500000	72.207
160.000000	72.203
162.500000	72.201
165.000000	72.199
167.500000	72.198
170.000000	72.197
172.500000	72.195
175.000000	72.192
177.500000	72.188
180.000000	72.181
182.500000	72.170
185.000000	72.156
187.500000	72.138
190.000000	72.116
192.500000	72.089
195.000000	72.058
197.500000	72.022
200.000000	71.981
203.000000	71.927
206.000000	71.867
209.000000	71.802
212.000000	71.733
214.000000	71.686
218.000000	71.593
220.000000	71.549
224.000000	71.467
227.000000	71.414
230.000000	71.371
233.000000	71.338
236.000000	71.315
240.000000	71.297
243.000000	71.292
247.000000	71.295
250.000000	71.302
254.000000	71.316
258.000000	71.335
262.000000	71.356
265.000000	71.374
269.000000	71.399
272.000000	71.418
276.000000	71.446
280.000000	71.473
285.000000	71.508
290.000000	71.539
295.000000	71.567
300.000000	71.591
304.000000	71.607
307.000000	71.617
311.000000	71.628
315.000000	71.637
320.000000	71.648
325.000000	71.659
330.000000	71.673
335.000000	71.691
340.000000	71.713
345.000000	71.740
350.000000	71.773
355.000000	71.810
360.000000	71.852
365.000000	71.898
370.000000	71.947
375.000000	71.997
382.000000	72.064
387.000000	72.108
395.000000	72.167
400.000000	72.194
406.000000	72.215
412.000000	72.220
418.000000	72.208
425.000000	72.166
431.000000	72.106
437.000000	72.022
444.000000	71.893
450.000000	71.757
455.000000	71.630
462.000000	71.438
468.000000	71.268
475.000000	71.077
482.000000	70.904
487.000000	70.798
494.000000	70.681
500.000000	70.611
508.000000	70.560
515.000000	70.552
522.000000	70.572
530.000000	70.620
538.000000	70.687
545.000000	70.754
552.000000	70.824
560.000000	70.905
570.000000	71.003
580.000000	71.098
590.000000	71.192
600.000000	71.290
608.000000	71.374
615.000000	71.451
622.000000	71.531
630.000000	71.624
640.000000	71.738
650.000000	71.842
660.000000	71.926
670.000000	71.982
680.000000	72.002
690.000000	71.980
700.000000	71.909
710.000000	71.790
720.000000	71.626
730.000000	71.424
740.000000	71.202
750.000000	70.978
762.000000	70.739
775.000000	70.553
788.000000	70.469
800.000000	70.485
812.000000	70.580
825.000000	70.749
838.000000	70.965
850.000000	71.186
862.000000	71.414
875.000000	71.655
885.000000	71.827
900.000000	72.056
912.000000	72.204
925.000000	72.321
938.000000	72.387
950.000000	72.396
962.000000	72.354
975.000000	72.252
988.000000	72.101
1000.000000	71.931
1015.000000	71.710
1030.000000	71.528
1044.000000	71.434
1060.000000	71.442
1075.000000	71.551
1090.000000	71.726
1106.000000	71.934
1120.000000	72.097
1138.000000	72.245
1150.000000	72.301
1172.000000	72.335
1180.000000	72.333
1206.000000	72.322
1220.000000	72.340
1241.000000	72.412
1250.000000	72.447
1265.000000	72.485
1280.000000	72.474
1315.000000	72.234
1320.000000	72.179
1340.000000	71.926
1360.000000	71.645
1380.000000	71.375
1400.000000	71.153
1430.000000	70.948
1450.000000	70.880
1475.000000	70.826
1500.000000	70.782
1525.000000	70.785
1550.000000	70.894
1575.000000	71.088
1600.000000	71.262
1625.000000	71.317
1650.000000	71.249
1675.000000	71.153
1700.000000	71.132
1725.000000	71.189
1750.000000	71.238
1775.000000	71.204
1800.000000	71.082
1825.000000	70.953
1850.000000	70.929
1875.000000	71.065
1900.000000	71.326
1925.000000	71.647
1950.000000	71.992
1975.000000	72.360
2000.000000	72.756
2030.000000	73.262
2060.000000	73.776
2090.000000	74.257
2120.000000	74.664
2140.000000	74.883
2180.000000	75.197
2200.000000	75.305
2240.000000	75.478
2270.000000	75.623
2300.000000	75.829
2330.000000	76.126
2360.000000	76.504
2400.000000	77.066
2430.000000	77.487
2470.000000	78.036
2500.000000	78.449
2540.000000	78.992
2580.000000	79.493
2620.000000	79.925
2650.000000	80.200
2690.000000	80.502
2720.000000	80.674
2760.000000	80.818
2800.000000	80.878
2850.000000	80.949
2900.000000	81.192
2950.000000	81.612
3000.000000	82.007
3040.000000	82.176
3070.000000	82.193
3110.000000	82.093
3150.000000	81.908
3200.000000	81.665
3250.000000	81.488
3300.000000	81.384
3350.000000	81.307
3400.000000	81.211
3450.000000	81.074
3500.000000	80.900
3550.000000	80.718
3600.000000	80.567
3650.000000	80.485
3700.000000	80.485
3750.000000	80.545
3820.000000	80.627
3870.000000	80.624
3950.000000	80.489
4000.000000	80.343
4060.000000	80.125
4120.000000	79.870
4180.000000	79.598
4250.000000	79.290
4310.000000	79.052
4370.000000	78.849
4440.000000	78.663
4500.000000	78.549
4550.000000	78.479
4620.000000	78.395
4680.000000	78.307
4750.000000	78.153
4820.000000	77.921
4870.000000	77.709
4940.000000	77.368
5000.000000	77.061
5080.000000	76.674
5150.000000	76.392
5220.000000	76.192
5300.000000	76.102
5380.000000	76.184
5450.000000	76.374
5520.000000	76.629
5600.000000	76.956
5700.000000	77.414
5800.000000	77.960
5900.000000	78.603
6000.000000	79.307
6080.000000	79.870
6150.000000	80.330
6220.000000	80.736
6300.000000	81.112
6400.000000	81.412
6500.000000	81.468
6600.000000	81.226
6700.000000	80.665
6800.000000	79.812
