18.47,0.66
19.72,0.93
20.38,1.19
21.14,1.50
21.27,1.53
21.40,1.57
21.52,1.62
21.65,1.65
21.78,1.70
21.91,1.73
22.05,1.77
22.18,1.80
22.31,1.85
22.44,1.89
22.58,1.92
22.71,1.95
22.85,2.00
22.99,2.05
23.13,2.08
23.26,2.12
23.40,2.17
23.54,2.20
23.69,2.24
23.83,2.29
23.97,2.32
24.11,2.35
24.26,2.40
24.40,2.43
24.55,2.47
24.70,2.50
24.85,2.55
25.00,2.59
25.15,2.62
25.30,2.65
25.45,2.68
25.60,2.73
25.75,2.78
25.91,2.81
26.06,2.84
26.22,2.88
26.38,2.91
26.54,2.96
26.70,2.99
26.86,3.02
27.02,3.05
27.18,3.09
27.34,3.12
27.51,3.16
27.67,3.19
27.84,3.23
28.00,3.26
28.17,3.29
28.34,3.32
28.51,3.35
28.68,3.38
28.85,3.41
29.03,3.44
29.20,3.47
29.38,3.50
29.55,3.54
29.73,3.57
29.91,3.60
30.09,3.61
30.27,3.64
30.45,3.67
30.63,3.69
30.82,3.73
31.00,3.75
31.19,3.78
31.37,3.79
31.56,3.82
31.75,3.85
31.94,3.87
32.13,3.90
32.33,3.92
32.52,3.95
32.71,3.98
32.91,3.98
33.11,4.02
33.31,4.04
33.51,4.05
33.71,4.08
33.91,4.10
34.11,4.13
34.32,4.16
34.52,4.16
34.73,4.19
34.94,4.22
35.15,4.22
35.36,4.26
35.57,4.28
35.79,4.30
36.00,4.33
36.22,4.34
36.43,4.36
36.65,4.39
36.87,4.40
37.09,4.42
37.31,4.45
37.54,4.46
37.76,4.46
37.99,4.51
38.22,4.52
38.45,4.52
38.68,4.55
38.91,4.58
39.14,4.58
39.38,4.60
39.61,4.64
39.85,4.64
40.09,4.64
40.33,4.69
40.57,4.71
40.82,4.71
41.06,4.72
41.31,4.75
41.56,4.77
41.81,4.77
42.06,4.78
42.31,4.81
42.56,4.83
42.82,4.83
43.07,4.84
43.33,4.87
43.59,4.89
43.85,4.89
44.12,4.89
44.38,4.92
44.65,4.95
44.92,4.95
45.19,4.95
45.46,4.96
45.73,4.99
46.00,5.01
46.28,5.01
46.56,5.01
46.84,5.02
47.12,5.06
47.40,5.07
47.68,5.07
47.97,5.07
48.26,5.10
48.55,5.13
48.84,5.13
49.13,5.13
49.43,5.13
49.72,5.16
50.02,5.19
50.32,5.19
50.62,5.19
50.93,5.19
51.23,5.21
51.54,5.24
51.85,5.25
52.16,5.25
52.47,5.25
52.79,5.25
53.10,5.28
53.42,5.31
53.74,5.31
54.07,5.31
54.39,5.31
54.72,5.33
55.04,5.34
55.37,5.37
55.71,5.37
56.04,5.37
56.38,5.37
56.72,5.37
57.06,5.40
57.40,5.42
57.74,5.44
58.09,5.44
58.44,5.44
58.79,5.44
59.14,5.44
59.49,5.44
59.85,5.47
60.21,5.48
60.57,5.50
60.94,5.50
61.30,5.50
61.67,5.50
62.04,5.50
62.41,5.50
62.78,5.50
63.16,5.50
63.54,5.50
63.92,5.53
64.30,5.53
64.69,5.56
65.08,5.56
65.47,5.56
65.86,5.56
66.26,5.56
66.65,5.56
67.05,5.56
67.46,5.56
67.86,5.56
68.27,5.56
68.68,5.56
69.09,5.56
69.50,5.56
69.92,5.56
70.34,5.57
70.76,5.59
71.19,5.59
71.61,5.59
72.04,5.59
72.48,5.59
72.91,5.59
73.35,5.59
73.79,5.59
74.23,5.59
74.68,5.59
75.12,5.59
75.57,5.59
76.03,5.59
76.48,5.59
76.94,5.59
77.40,5.56
77.87,5.56
78.34,5.56
78.80,5.56
79.28,5.56
79.75,5.56
80.23,5.56
80.71,5.56
81.20,5.56
81.68,5.56
82.17,5.56
82.67,5.56
83.16,5.56
83.66,5.56
84.16,5.53
84.67,5.53
85.18,5.50
85.69,5.50
86.20,5.50
86.72,5.50
87.24,5.50
87.76,5.50
88.29,5.50
88.82,5.50
89.35,5.50
89.89,5.47
90.43,5.47
90.97,5.44
91.51,5.44
92.06,5.44
92.62,5.44
93.17,5.44
93.73,5.44
94.29,5.44
94.86,5.44
95.43,5.44
96.00,5.42
96.57,5.40
97.15,5.39
97.74,5.37
98.32,5.37
98.91,5.37
99.51,5.37
100.10,5.37
100.70,5.37
101.31,5.37
101.92,5.37
102.53,5.37
103.14,5.34
103.76,5.33
104.38,5.31
105.01,5.31
105.64,5.31
106.27,5.31
106.91,5.31
