* Measurement data measured by REW V5.20.4
* Source:
* Format:
* Dated: 2022/02/11 21:37:29
* REW Settings:
6080.000000 96.957 -105.1638
6150.000000 97.055 -106.8417
6220.000000 97.074 -108.9063
6300.000000 96.975 -111.5669
6400.000000 96.648 -114.9157
6500.000000 96.096 -117.6922
6600.000000 95.364 -119.3604
6700.000000 94.517 -119.6290
6800.000000 93.629 -118.4608
6900.000000 92.761 -115.9862
7000.000000 91.959 -112.4151
7100.000000 91.249 -107.9941
7200.000000 90.642 -102.9427
7300.000000 90.144 -97.4246
7400.000000 89.758 -91.5843
7500.000000 89.483 -85.5673
7620.000000 89.293 -78.2927
7750.000000 89.246 -70.5107
7880.000000 89.342 -62.9484
8000.000000 89.541 -56.2222
8120.000000 89.834 -49.7672
8250.000000 90.255 -43.0939
8380.000000 90.782 -36.7749
8500.000000 91.368 -31.2840
8620.000000 92.058 -26.1788
8750.000000 92.936 -21.2312
8850.000000 93.712 -17.9869
9000.000000 95.046 -14.3929
9120.000000 96.248 -13.0664
9250.000000 97.617 -13.8231
9380.000000 98.916 -17.4841
9500.000000 99.878 -23.6439
9620.000000 100.451 -31.8951
9750.000000 100.539 -41.5432
9880.000000 100.124 -49.8820
10000.000000 99.449 -55.3354
10150.000000 98.463 -59.0394
10300.000000 97.530 -60.0909
10440.000000 96.809 -59.5568
10600.000000 96.198 -57.9836
10750.000000 95.830 -56.1487
10900.000000 95.648 -54.3876
11060.000000 95.641 -52.9849
11200.000000 95.765 -52.4738
11380.000000 96.043 -53.2575
11500.000000 96.252 -54.9151
11720.000000 96.518 -60.5814
11800.000000 96.528 -63.4102
12060.000000 96.058 -74.0040
12200.000000 95.462 -79.4550
12410.000000 94.219 -85.7131
12500.000000 93.608 -87.5065
12650.000000 92.560 -89.3301
12800.000000 91.534 -89.8938
13150.000000 89.472 -87.8863
13200.000000 89.227 -87.3614
13400.000000 88.373 -84.9876
13600.000000 87.713 -82.4904
13800.000000 87.211 -80.2463
14000.000000 86.832 -78.6155
14300.000000 86.387 -77.9958
14500.000000 86.047 -78.8926
14750.000000 85.414 -80.8464
15000.000000 84.482 -82.4319
15250.000000 83.305 -82.3388
15500.000000 82.049 -79.8164
15750.000000 80.905 -74.7250
16000.000000 80.027 -67.5052
16250.000000 79.563 -59.2856
16500.000000 79.507 -51.7224
16750.000000 79.690 -45.5537
17000.000000 80.035 -40.9379
17250.000000 80.489 -38.4578
17500.000000 80.903 -38.5213
17750.000000 81.044 -40.5670
18000.000000 80.820 -42.8686
18250.000000 80.429 -44.5359
18500.000000 79.995 -46.9905
18750.000000 79.348 -50.9428
19000.000000 78.377 -56.3212
19250.000000 76.905 -62.9350
19500.000000 74.658 -68.2209
19750.000000 71.725 -69.2137
