* Measurement data measured by REW V5.20.5
* Source:
* Format:
* Dated: 2022/04/21 14:10:56
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note:
* Measurement: Z1R ADV L
* Smoothing: 1/24 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.366211 58.677 153.9546
0.732422 57.187 154.1542
1.098633 53.265 164.7919
1.464844 46.850 112.2081
1.831055 49.000 1.2621
2.197266 56.809 -41.4236
2.563477 61.045 -47.1662
2.929688 63.780 -62.2391
3.295899 65.562 -70.0648
3.662110 66.813 -75.1682
4.028321 67.868 -76.8542
4.394532 68.988 -74.1807
4.760743 70.422 -69.8072
5.126954 72.191 -64.4057
5.493164 74.068 -60.2864
5.859375 75.799 -57.2047
6.225586 77.199 -54.9856
6.591797 78.207 -52.9038
6.958008 78.881 -50.5853
7.324219 79.328 -48.2715
7.690430 79.626 -46.2995
8.056641 79.829 -44.9185
8.422852 79.970 -44.1594
8.789063 80.066 -43.9156
9.155274 80.148 -43.9622
9.521485 80.255 -44.1532
9.887696 80.407 -44.4860
10.253907 80.582 -45.0051
10.620118 80.781 -45.7771
10.986329 81.072 -47.0397
11.352540 81.429 -48.9463
11.718751 81.734 -51.1952
12.084962 81.989 -53.4188
12.451173 82.240 -55.4903
12.817384 82.481 -57.3735
13.183595 82.731 -59.0771
13.549806 83.013 -60.6947
13.916017 83.306 -62.3333
14.282228 83.576 -64.0225
14.648439 83.797 -65.6926
15.014650 83.983 -67.2305
15.380861 84.183 -68.5788
15.747072 84.401 -69.8174
16.113283 84.601 -71.1136
16.479493 84.772 -72.5712
16.845704 84.927 -74.1624
17.211915 85.055 -75.7685
17.578126 85.146 -77.2564
17.944337 85.219 -78.5772
18.310548 85.308 -79.7991
18.676759 85.436 -81.0642
19.042970 85.591 -82.5385
19.409181 85.737 -84.2963
19.775392 85.846 -86.2197
20.141603 85.914 -88.0838
20.507814 85.960 -89.7332
20.874025 86.013 -91.1817
21.240236 86.097 -92.5874
21.606447 86.203 -94.1183
21.972658 86.295 -95.8103
22.338869 86.350 -97.5331
22.705080 86.376 -99.0676
23.071291 86.405 -100.2519
23.437502 86.470 -101.1234
23.803713 86.586 -101.9258
24.169924 86.743 -102.9363
24.536135 86.896 -104.2699
24.902346 87.002 -105.8140
25.268557 87.045 -107.3071
25.634768 87.047 -108.4926
26.000979 87.048 -109.2675
26.367190 87.088 -109.7454
26.733401 87.179 -110.1914
27.099612 87.306 -110.8701
27.465823 87.431 -111.9080
27.832033 87.518 -113.2477
28.198244 87.546 -114.6950
28.564455 87.520 -116.0118
28.930666 87.466 -117.0179
29.296877 87.420 -117.6686
29.663088 87.415 -118.0816
30.029299 87.462 -118.4907
30.395510 87.554 -119.1387
30.761721 87.660 -120.1594
31.127932 87.742 -121.5155
31.494143 87.775 -123.0227
31.860354 87.755 -124.4417
32.226565 87.706 -125.5880
32.592776 87.656 -126.4038
32.958987 87.632 -126.9605
33.325198 87.645 -127.4016
33.691409 87.689 -127.8649
34.057620 87.753 -128.4300
34.423831 87.826 -129.1132
34.790042 87.900 -129.9028
35.156253 87.970 -130.7928
35.522464 88.029 -131.7863
35.888675 88.069 -132.8691
36.254886 88.079 -133.9858
36.621097 88.054 -135.0415
36.987308 88.003 -135.9349
37.353519 87.940 -136.6053
37.719730 87.889 -137.0671
38.085941 87.864 -137.4052
38.452152 87.868 -137.7293
38.818363 87.891 -138.1151
39.184573 87.918 -138.5734
39.550784 87.942 -139.0670
39.916995 87.965 -139.5598
40.283206 87.997 -140.0615
40.649417 88.040 -140.6315
41.015628 88.087 -141.3403
41.381839 88.126 -142.2140
41.748050 88.147 -143.2066
42.114261 88.145 -144.2196
42.480472 88.127 -145.1594
42.846683 88.107 -145.9905
43.212894 88.093 -146.7499
43.579105 88.087 -147.5106
43.945316 88.078 -148.3206
44.311527 88.053 -149.1592
44.677738 88.005 -149.9422
45.043949 87.938 -150.5701
45.410160 87.867 -150.9898
45.776371 87.810 -151.2283
46.142582 87.778 -151.3783
46.508793 87.770 -151.5496
46.875004 87.779 -151.8183
47.241215 87.792 -152.2033
47.607426 87.802 -152.6786
47.973637 87.804 -153.2016
48.339848 87.799 -153.7357
48.706059 87.787 -154.2568
49.072270 87.769 -154.7477
49.438481 87.747 -155.1959
49.804692 87.726 -155.5999
50.170902 87.713 -155.9786
50.537113 87.709 -156.3706
50.903324 87.712 -156.8176
51.269535 87.715 -157.3382
51.635746 87.710 -157.9106
52.001957 87.693 -158.4773
52.368168 87.666 -158.9726
52.734379 87.640 -159.3572
53.100590 87.622 -159.6400
53.466801 87.618 -159.8732
53.833012 87.628 -160.1253
54.199223 87.645 -160.4473
54.565434 87.658 -160.8508
54.931645 87.662 -161.3087
55.297856 87.653 -161.7740
55.664067 87.636 -162.2058
56.030278 87.616 -162.5882
56.396489 87.600 -162.9355
56.762700 87.591 -163.2833
57.128911 87.590 -163.6720
57.495122 87.592 -164.1299
57.861333 87.594 -164.6647
58.227544 87.591 -165.2631
58.593755 87.582 -165.8984
58.959966 87.567 -166.5407
59.326177 87.549 -167.1639
59.692388 87.531 -167.7486
60.058599 87.516 -168.2827
60.424810 87.506 -168.7606
60.791021 87.503 -169.1839
61.157232 87.509 -169.5610
61.523442 87.521 -169.9037
61.889653 87.538 -170.2222
62.255864 87.556 -170.5198
62.622075 87.573 -170.7928
62.988286 87.589 -171.0354
63.354497 87.602 -171.2469
63.720708 87.614 -171.4346
64.086919 87.623 -171.6111
64.453130 87.629 -171.7862
64.819341 87.629 -171.9615
65.185552 87.622 -172.1311
65.551763 87.608 -172.2883
65.917974 87.590 -172.4337
66.284185 87.569 -172.5769
66.650396 87.546 -172.7326
67.016607 87.521 -172.9123
67.382818 87.494 -173.1190
67.749029 87.464 -173.3482
68.115240 87.433 -173.5934
68.481451 87.402 -173.8514
68.847662 87.372 -174.1237
69.213873 87.345 -174.4136
69.580084 87.319 -174.7212
69.946295 87.295 -175.0414
70.312506 87.272 -175.3632
70.678717 87.251 -175.6732
71.044928 87.231 -175.9588
71.411139 87.214 -176.2109
71.777350 87.202 -176.4270
72.143561 87.195 -176.6127
72.509771 87.195 -176.7805
72.875982 87.199 -176.9451
73.242193 87.207 -177.1169
73.608404 87.215 -177.2965
73.974615 87.222 -177.4745
74.340826 87.225 -177.6374
74.707037 87.227 -177.7768
75.073248 87.228 -177.8952
75.439459 87.230 -178.0052
75.805670 87.232 -178.1228
76.171881 87.232 -178.2585
76.538092 87.227 -178.4139
76.904303 87.218 -178.5828
77.270514 87.204 -178.7575
77.636725 87.186 -178.9334
78.002936 87.166 -179.1093
78.369147 87.145 -179.2847
78.735358 87.123 -179.4576
79.101569 87.101 -179.6247
79.467780 87.080 -179.7850
79.833991 87.062 -179.9421
80.200202 87.046 179.8969
80.566413 87.032 179.7263
80.932624 87.018 179.5475
81.298835 87.002 179.3696
81.665046 86.985 179.2050
82.031257 86.969 179.0617
82.397468 86.955 178.9387
82.763679 86.944 178.8267
83.129890 86.935 178.7150
83.496101 86.927 178.5989
83.862311 86.919 178.4824
84.228522 86.908 178.3754
84.594733 86.897 178.2852
84.960944 86.886 178.2111
85.327155 86.877 178.1434
85.693366 86.868 178.0684
86.059577 86.860 177.9759
86.425788 86.850 177.8646
86.791999 86.836 177.7407
87.158210 86.818 177.6135
87.524421 86.799 177.4884
87.890632 86.778 177.3647
88.256843 86.756 177.2372
88.623054 86.734 177.1014
88.989265 86.710 176.9585
89.355476 86.685 176.8162
89.721687 86.659 176.6849
90.087898 86.635 176.5720
90.454109 86.613 176.4764
90.820320 86.596 176.3890
91.186531 86.584 176.2970
91.552742 86.575 176.1902
91.918953 86.567 176.0671
92.285164 86.558 175.9353
92.651375 86.548 175.8070
93.017586 86.537 175.6930
93.383797 86.526 175.5961
93.750008 86.518 175.5109
94.116219 86.512 175.4264
94.482430 86.508 175.3331
94.848641 86.504 175.2280
95.214851 86.498 175.1166
95.581062 86.489 175.0102
95.947273 86.477 174.9197
96.313484 86.464 174.8499
96.679695 86.451 174.7972
97.045906 86.440 174.7504
97.412117 86.430 174.6964
97.778328 86.420 174.6254
98.144539 86.407 174.5353
98.510750 86.391 174.4327
98.876961 86.371 174.3289
99.243172 86.347 174.2359
99.609383 86.321 174.1606
99.975594 86.295 174.1022
100.341805 86.272 174.0533
100.708016 86.251 174.0025
101.074227 86.233 173.9398
101.440438 86.215 173.8606
101.806649 86.198 173.7670
102.172860 86.180 173.6671
102.539071 86.160 173.5708
102.905282 86.141 173.4861
103.271493 86.123 173.4154
103.637704 86.108 173.3548
104.003915 86.096 173.2963
104.370126 86.087 173.2310
104.736337 86.079 173.1537
105.102548 86.072 173.0642
105.468759 86.063 172.9684
105.834970 86.051 172.8752
106.201180 86.038 172.7935
106.567391 86.023 172.7289
106.933602 86.009 172.6815
107.299813 85.995 172.6464
107.666024 85.983 172.6156
108.032235 85.971 172.5806
108.398446 85.960 172.5352
108.764657 85.947 172.4775
109.130868 85.932 172.4105
109.497079 85.914 172.3407
109.863290 85.893 172.2764
110.229501 85.869 172.2247
110.595712 85.844 172.1891
110.961923 85.820 172.1684
111.328134 85.798 172.1564
111.694345 85.779 172.1441
112.060556 85.763 172.1218
112.426767 85.749 172.0821
112.792978 85.736 172.0222
113.159189 85.723 171.9446
113.525400 85.708 171.8564
113.891611 85.691 171.7673
114.257822 85.672 171.6870
114.624033 85.652 171.6227
114.990244 85.633 171.5777
115.356455 85.615 171.5505
115.722666 85.599 171.5357
116.088877 85.586 171.5255
116.455088 85.575 171.5115
116.821299 85.566 171.4872
117.187510 85.557 171.4487
117.553720 85.546 171.3959
117.919931 85.534 171.3323
118.286142 85.518 171.2639
118.652353 85.500 171.1981
119.018564 85.478 171.1418
119.384775 85.455 171.1000
119.750986 85.431 171.0750
120.117197 85.408 171.0653
120.483408 85.387 171.0667
120.849619 85.368 171.0724
121.215830 85.353 171.0750
121.582041 85.340 171.0677
121.948252 85.329 171.0460
122.314463 85.319 171.0080
122.680674 85.309 170.9553
123.046885 85.298 170.8922
123.413096 85.286 170.8251
123.779307 85.273 170.7611
124.145518 85.259 170.7067
124.511729 85.244 170.6668
124.877940 85.229 170.6436
125.244151 85.215 170.6366
125.610362 85.202 170.6424
125.976573 85.191 170.6557
126.342784 85.183 170.6701
126.708995 85.176 170.6792
127.075206 85.169 170.6776
127.441417 85.163 170.6613
127.807628 85.156 170.6290
128.173839 85.146 170.5815
128.540049 85.134 170.5220
128.906260 85.118 170.4558
129.272471 85.098 170.3893
129.638682 85.075 170.3290
130.004893 85.050 170.2807
130.371104 85.023 170.2488
130.737315 84.995 170.2355
131.103526 84.968 170.2404
131.469737 84.943 170.2607
131.835948 84.921 170.2916
132.202159 84.903 170.3270
132.568370 84.889 170.3604
132.934581 84.878 170.3857
133.300792 84.870 170.3980
133.667003 84.864 170.3940
134.033214 84.860 170.3724
134.399425 84.856 170.3340
134.765636 84.851 170.2817
135.131847 84.844 170.2200
135.498058 84.835 170.1542
135.864269 84.824 170.0900
136.230480 84.810 170.0327
136.596691 84.793 169.9867
136.962902 84.773 169.9557
137.329113 84.752 169.9423
137.695324 84.730 169.9472
138.061535 84.707 169.9700
138.427746 84.685 170.0085
138.793957 84.663 170.0592
139.160168 84.643 170.1177
139.526379 84.624 170.1791
139.892589 84.607 170.2382
140.258800 84.593 170.2899
140.625011 84.580 170.3297
140.991222 84.568 170.3542
141.357433 84.558 170.3616
141.723644 84.548 170.3516
142.089855 84.538 170.3255
142.456066 84.527 170.2859
142.822277 84.515 170.2363
143.188488 84.502 170.1811
143.554699 84.488 170.1251
143.920910 84.473 170.0730
144.287121 84.456 170.0290
144.653332 84.439 169.9965
145.019543 84.421 169.9774
145.385754 84.403 169.9728
145.751965 84.385 169.9832
146.118176 84.367 170.0083
146.484387 84.351 170.0478
146.850598 84.335 170.1003
147.216809 84.321 170.1639
147.583020 84.308 170.2360
147.949231 84.296 170.3137
148.315442 84.287 170.3939
148.681653 84.279 170.4736
149.047864 84.273 170.5494
149.414075 84.268 170.6178
