* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result A * B
* Format: Trace Arithmetic result A * B
* Dated: 31-Jan-2022 18:59:08
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic A times B A = Liric L VSG B = VSG to Crin
* Measurement: Liric L VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	87.532
20.299999	87.617
20.600000	87.693
20.900000	87.757
21.200001	87.810
21.400000	87.840
21.799999	87.891
22.000000	87.915
22.400000	87.965
22.700001	88.007
23.000000	88.051
23.299999	88.096
23.600000	88.137
24.000000	88.185
24.299999	88.214
24.700001	88.248
25.000000	88.274
25.400000	88.314
25.799999	88.362
26.200001	88.416
26.500000	88.458
26.900000	88.513
27.200001	88.553
27.600000	88.609
28.000000	88.671
28.500000	88.762
29.000000	88.861
29.500000	88.948
30.000000	89.011
30.400000	89.045
30.700001	89.067
31.100000	89.098
31.500000	89.138
32.000000	89.202
32.500000	89.276
33.000000	89.349
33.500000	89.420
34.000000	89.488
34.500000	89.557
35.000000	89.626
35.500000	89.692
36.000000	89.755
36.500000	89.814
37.000000	89.867
37.500000	89.911
38.200001	89.952
38.700001	89.965
39.500000	89.958
40.000000	89.937
40.599998	89.902
41.200001	89.860
41.799999	89.813
42.500000	89.745
43.099998	89.676
43.700001	89.605
44.400002	89.537
45.000000	89.494
45.500000	89.466
46.200001	89.435
46.799999	89.411
47.500000	89.379
48.200001	89.344
48.700001	89.323
49.400002	89.315
50.000000	89.326
50.799999	89.351
51.500000	89.359
52.200001	89.348
53.000000	89.324
53.799999	89.306
54.500000	89.304
55.200001	89.317
56.000000	89.346
57.000000	89.390
58.000000	89.424
59.000000	89.438
60.000000	89.431
60.799999	89.410
61.500000	89.383
62.200001	89.353
63.000000	89.322
64.000000	89.299
65.000000	89.296
66.000000	89.308
67.000000	89.331
68.000000	89.363
69.000000	89.405
70.000000	89.456
71.000000	89.509
72.000000	89.560
73.000000	89.605
74.000000	89.643
75.000000	89.677
76.199997	89.714
77.500000	89.746
78.800003	89.770
80.000000	89.792
81.199997	89.818
82.500000	89.852
83.800003	89.892
85.000000	89.929
86.199997	89.962
87.500000	89.991
88.500000	90.007
90.000000	90.026
91.199997	90.037
92.500000	90.050
93.800003	90.060
95.000000	90.062
96.199997	90.055
97.500000	90.041
98.800003	90.022
100.000000	90.002
101.500000	89.974
103.000000	89.942
104.400002	89.906
106.000000	89.857
107.500000	89.805
109.000000	89.748
110.599998	89.676
112.000000	89.602
113.800003	89.494
115.000000	89.417
117.199997	89.268
118.000000	89.210
120.599998	89.015
122.000000	88.905
124.099998	88.733
125.000000	88.655
126.500000	88.520
128.000000	88.382
131.500000	88.067
132.000000	88.023
134.000000	87.852
136.000000	87.684
138.000000	87.516
140.000000	87.350
143.000000	87.114
145.000000	86.969
147.500000	86.798
150.000000	86.637
152.500000	86.491
155.000000	86.360
157.500000	86.234
160.000000	86.104
162.500000	85.967
165.000000	85.830
167.500000	85.705
170.000000	85.597
172.500000	85.507
175.000000	85.436
177.500000	85.384
180.000000	85.354
182.500000	85.348
185.000000	85.370
187.500000	85.421
190.000000	85.492
192.500000	85.569
195.000000	85.635
197.500000	85.678
200.000000	85.693
