* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 30-Mar-2022 22:30:44
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic B to A at 1,000 Hz A = Poseidon L VSG to Crin B = Poseidon L VSG B was scaled by 111.3 dB
* Measurement: Poseidon L VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	71.227
20.299999	71.406
20.600000	71.581
20.900000	71.751
21.200001	71.915
21.400000	72.022
21.799999	72.228
22.000000	72.328
22.400000	72.521
22.700001	72.660
23.000000	72.795
23.299999	72.925
23.600000	73.052
24.000000	73.216
24.299999	73.335
24.700001	73.490
25.000000	73.603
25.400000	73.753
25.799999	73.902
26.200001	74.052
26.500000	74.167
26.900000	74.323
27.200001	74.442
27.600000	74.602
28.000000	74.763
28.500000	74.961
29.000000	75.154
29.500000	75.340
30.000000	75.519
30.400000	75.657
30.700001	75.759
31.100000	75.892
31.500000	76.022
32.000000	76.181
32.500000	76.336
33.000000	76.487
33.500000	76.634
34.000000	76.776
34.500000	76.912
35.000000	77.042
35.500000	77.166
36.000000	77.284
36.500000	77.398
37.000000	77.506
37.500000	77.611
38.200001	77.751
38.700001	77.848
39.500000	77.994
40.000000	78.080
40.599998	78.178
41.200001	78.269
41.799999	78.353
42.500000	78.441
43.099998	78.511
43.700001	78.575
44.400002	78.644
45.000000	78.699
45.500000	78.743
46.200001	78.804
46.799999	78.855
47.500000	78.914
48.200001	78.974
48.700001	79.018
49.400002	79.081
50.000000	79.136
50.799999	79.211
51.500000	79.276
52.200001	79.341
53.000000	79.412
53.799999	79.482
54.500000	79.540
55.200001	79.598
56.000000	79.663
57.000000	79.745
58.000000	79.829
59.000000	79.916
60.000000	80.007
60.799999	80.084
61.500000	80.154
62.200001	80.228
63.000000	80.318
64.000000	80.437
65.000000	80.565
66.000000	80.699
67.000000	80.837
68.000000	80.978
69.000000	81.118
70.000000	81.257
71.000000	81.391
72.000000	81.521
73.000000	81.647
74.000000	81.767
75.000000	81.882
76.199997	82.014
77.500000	82.148
78.800003	82.274
80.000000	82.382
81.199997	82.483
82.500000	82.584
83.800003	82.678
85.000000	82.758
86.199997	82.832
87.500000	82.909
88.500000	82.964
90.000000	83.044
91.199997	83.105
92.500000	83.170
93.800003	83.232
95.000000	83.287
96.199997	83.341
97.500000	83.397
98.800003	83.450
100.000000	83.497
101.500000	83.552
103.000000	83.603
104.400002	83.648
106.000000	83.695
107.500000	83.734
109.000000	83.771
110.599998	83.805
112.000000	83.832
113.800003	83.863
115.000000	83.881
117.199997	83.909
118.000000	83.918
120.599998	83.941
122.000000	83.951
124.099998	83.962
125.000000	83.966
126.500000	83.970
128.000000	83.973
131.500000	83.975
132.000000	83.975
134.000000	83.973
136.000000	83.969
138.000000	83.965
140.000000	83.961
143.000000	83.955
145.000000	83.952
147.500000	83.950
150.000000	83.950
152.500000	83.952
155.000000	83.956
157.500000	83.961
160.000000	83.967
162.500000	83.973
165.000000	83.978
167.500000	83.981
170.000000	83.982
172.500000	83.980
