
Frequency	dB	Unweighted
8758	61.8
8886	60.3
9015	58.9
9146	57.6
9279	56.5
9414	55.4
9551	54.5
9690	53.6
9831	52.9
9974	52.2
10119	51.7
10266	51.2
10416	50.6
10567	50.5
10721	50.3
10877	50.2
11035	50.1
11196	50.3
11358	50.5
11524	50.9
11691	51.6
11861	52.4
12034	53.5
12209	54.7
12386	56
12567	57.2
12749	58.1
12935	58.6
13123	59
13314	59.1
13507	59.2
13704	59.2
13903	59.1
14105	58.6
14311	57.7
14519	56
14730	55.4
14944	54.2
15162	53.2
15382	52.3
15606	51.6
15833	51
16063	50.5
16297	50.5
16534	50.7
16774	50.9
17018	51.5
17266	52.3
17517	53.5
17772	55.1
18030	57.1
18293	60.1
18559	60.5
18829	60.3
19102	58.5
19380	55.7
20000	52.2
overall dB	93.7 dB
decay	Average
averaging	No Smoothing
source	Headset Mic 1 Low Range


saved	9/11/20, 10:44 PM
peak	30.8Hz
