* Measurement data measured by REW V5.19
* Source: Frequency Response Averaged data
* Format: Averaged data produced from Dec 2 12:33:12, Dec 2 12:34:41
* Dated: 02-Dec-2021 12:35:36
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Averaged data produced from Dec 2 12:33:12, Dec 2 12:34:41
* Measurement: New L new tip
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	80.071
20.299999	80.068
20.600000	80.064
20.900000	80.059
21.200001	80.053
21.400000	80.049
21.799999	80.041
22.000000	80.038
22.400000	80.031
22.700001	80.026
23.000000	80.022
23.299999	80.017
23.600000	80.012
24.000000	80.005
24.299999	79.999
24.700001	79.990
25.000000	79.983
25.400000	79.973
25.799999	79.963
26.200001	79.953
26.500000	79.945
26.900000	79.934
27.200001	79.926
27.600000	79.915
28.000000	79.903
28.500000	79.888
29.000000	79.873
29.500000	79.860
30.000000	79.847
30.400000	79.838
30.700001	79.832
31.100000	79.823
31.500000	79.813
32.000000	79.800
32.500000	79.785
33.000000	79.769
33.500000	79.753
34.000000	79.737
34.500000	79.722
35.000000	79.709
35.500000	79.698
36.000000	79.687
36.500000	79.676
37.000000	79.664
37.500000	79.649
38.200001	79.622
38.700001	79.599
39.500000	79.558
40.000000	79.533
40.599998	79.504
41.200001	79.479
41.799999	79.457
42.500000	79.433
43.099998	79.414
43.700001	79.393
44.400002	79.369
45.000000	79.346
45.500000	79.327
46.200001	79.300
46.799999	79.275
47.500000	79.245
48.200001	79.214
48.700001	79.191
49.400002	79.158
50.000000	79.131
50.799999	79.097
51.500000	79.069
52.200001	79.042
53.000000	79.011
53.799999	78.979
54.500000	78.951
55.200001	78.923
56.000000	78.890
57.000000	78.847
58.000000	78.801
59.000000	78.755
60.000000	78.710
60.799999	78.674
61.500000	78.645
62.200001	78.616
63.000000	78.584
64.000000	78.545
65.000000	78.506
66.000000	78.466
67.000000	78.425
68.000000	78.382
69.000000	78.338
70.000000	78.294
71.000000	78.250
72.000000	78.207
73.000000	78.167
74.000000	78.128
75.000000	78.089
76.199997	78.042
77.500000	77.989
78.800003	77.934
80.000000	77.883
81.199997	77.832
82.500000	77.780
83.800003	77.729
85.000000	77.683
86.199997	77.637
87.500000	77.585
88.500000	77.544
90.000000	77.481
91.199997	77.432
92.500000	77.381
93.800003	77.332
95.000000	77.288
96.199997	77.245
97.500000	77.196
98.800003	77.147
100.000000	77.100
101.500000	77.043
103.000000	76.987
104.400002	76.938
106.000000	76.882
107.500000	76.830
109.000000	76.778
110.599998	76.722
112.000000	76.674
113.800003	76.613
115.000000	76.573
117.199997	76.500
118.000000	76.473
120.599998	76.388
122.000000	76.343
124.099998	76.279
125.000000	76.251
126.500000	76.206
128.000000	76.160
131.500000	76.052
132.000000	76.037
134.000000	75.977
136.000000	75.918
138.000000	75.860
140.000000	75.801
143.000000	75.715
145.000000	75.660
147.500000	75.593
150.000000	75.529
152.500000	75.467
155.000000	75.408
157.500000	75.352
160.000000	75.296
162.500000	75.240
165.000000	75.182
167.500000	75.120
170.000000	75.051
172.500000	74.976
175.000000	74.895
177.500000	74.812
180.000000	74.732
182.500000	74.660
185.000000	74.599
187.500000	74.548
190.000000	74.504
192.500000	74.465
195.000000	74.426
197.500000	74.386
200.000000	74.343
203.000000	74.288
206.000000	74.230
209.000000	74.171
212.000000	74.112
214.000000	74.072
218.000000	73.997
220.000000	73.962
224.000000	73.898
227.000000	73.857
230.000000	73.822
233.000000	73.790
236.000000	73.763
240.000000	73.731
243.000000	73.711
247.000000	73.689
250.000000	73.674
254.000000	73.653
258.000000	73.627
262.000000	73.594
265.000000	73.566
269.000000	73.524
272.000000	73.491
276.000000	73.447
280.000000	73.403
285.000000	73.349
290.000000	73.297
295.000000	73.247
300.000000	73.201
304.000000	73.165
307.000000	73.139
311.000000	73.104
315.000000	73.069
320.000000	73.026
325.000000	72.983
330.000000	72.942
335.000000	72.901
340.000000	72.862
345.000000	72.823
350.000000	72.786
355.000000	72.750
360.000000	72.715
365.000000	72.680
370.000000	72.646
375.000000	72.612
382.000000	72.565
387.000000	72.532
395.000000	72.480
400.000000	72.448
406.000000	72.410
412.000000	72.375
418.000000	72.343
425.000000	72.312
431.000000	72.291
437.000000	72.274
444.000000	72.258
450.000000	72.246
455.000000	72.238
462.000000	72.229
468.000000	72.224
475.000000	72.218
482.000000	72.211
487.000000	72.203
494.000000	72.189
500.000000	72.174
508.000000	72.153
515.000000	72.133
522.000000	72.113
530.000000	72.091
538.000000	72.070
545.000000	72.052
552.000000	72.035
560.000000	72.017
570.000000	71.998
580.000000	71.983
590.000000	71.969
600.000000	71.955
608.000000	71.944
615.000000	71.936
622.000000	71.928
630.000000	71.920
640.000000	71.912
650.000000	71.905
660.000000	71.901
670.000000	71.900
680.000000	71.901
690.000000	71.904
700.000000	71.909
710.000000	71.914
720.000000	71.922
730.000000	71.933
740.000000	71.947
750.000000	71.963
762.000000	71.987
775.000000	72.017
788.000000	72.051
800.000000	72.087
812.000000	72.127
825.000000	72.176
838.000000	72.229
850.000000	72.284
862.000000	72.342
875.000000	72.410
885.000000	72.465
900.000000	72.553
912.000000	72.628
925.000000	72.713
938.000000	72.802
950.000000	72.887
962.000000	72.975
975.000000	73.073
988.000000	73.173
1000.000000	73.266
1015.000000	73.382
1030.000000	73.498
1044.000000	73.605
1060.000000	73.727
1075.000000	73.840
1090.000000	73.951
1106.000000	74.068
1120.000000	74.167
1138.000000	74.288
1150.000000	74.365
1172.000000	74.498
1180.000000	74.544
1206.000000	74.688
1220.000000	74.762
1241.000000	74.869
1250.000000	74.914
1265.000000	74.985
1280.000000	75.054
1315.000000	75.207
1320.000000	75.228
1340.000000	75.313
1360.000000	75.398
1380.000000	75.484
1400.000000	75.571
1430.000000	75.709
1450.000000	75.809
1475.000000	75.945
1500.000000	76.095
