20.08,9.23
20.29,9.21
20.50,9.20
20.72,9.20
20.93,9.20
21.15,9.17
21.38,9.14
21.60,9.13
21.83,9.09
22.06,9.05
22.29,9.04
22.52,8.98
22.76,8.98
23.00,8.93
23.24,8.93
23.49,8.90
23.73,8.87
23.98,8.83
24.24,8.81
24.49,8.77
24.75,8.77
25.01,8.71
25.27,8.70
25.54,8.66
25.81,8.62
26.08,8.59
26.35,8.55
26.63,8.52
26.91,8.49
27.19,8.44
27.48,8.40
27.77,8.39
28.06,8.33
28.35,8.33
28.65,8.28
28.95,8.24
29.26,8.20
29.57,8.16
29.88,8.11
30.19,8.07
30.51,8.05
30.83,8.01
31.15,7.98
31.48,7.94
31.81,7.90
32.15,7.84
32.48,7.80
32.83,7.76
33.17,7.72
33.52,7.68
33.87,7.63
34.23,7.59
34.59,7.53
34.95,7.49
35.32,7.45
35.69,7.41
36.07,7.36
36.45,7.32
36.83,7.26
37.22,7.22
37.61,7.18
38.00,7.14
38.40,7.09
38.81,7.06
39.22,7.02
39.63,6.98
40.04,6.94
40.47,6.90
40.89,6.86
41.32,6.80
41.76,6.75
42.20,6.69
42.64,6.64
43.09,6.58
43.54,6.54
44.00,6.48
44.46,6.44
44.93,6.38
45.40,6.34
45.88,6.29
46.36,6.23
46.85,6.19
47.34,6.15
47.84,6.10
48.34,6.04
48.85,5.99
49.36,5.93
49.88,5.88
50.41,5.83
50.94,5.77
51.47,5.72
52.02,5.66
52.56,5.61
53.12,5.56
53.67,5.50
54.24,5.45
54.81,5.39
55.39,5.32
55.97,5.26
56.56,5.20
57.15,5.15
57.75,5.09
58.36,5.04
58.97,4.99
59.59,4.93
60.22,4.88
60.85,4.81
61.49,4.74
62.14,4.69
62.79,4.63
63.45,4.58
64.12,4.53
64.80,4.46
65.48,4.40
66.17,4.36
66.86,4.31
67.56,4.25
68.28,4.20
68.99,4.15
69.72,4.09
70.45,4.04
71.19,3.98
71.94,3.93
72.70,3.89
73.46,3.84
74.24,3.77
75.02,3.71
75.81,3.66
76.60,3.58
77.41,3.52
78.22,3.46
79.05,3.40
79.88,3.32
80.72,3.25
81.57,3.18
82.42,3.12
83.29,3.06
84.17,2.98
85.05,2.91
85.95,2.86
86.85,2.79
87.76,2.72
88.69,2.66
89.62,2.60
90.56,2.55
91.51,2.49
92.48,2.44
93.45,2.37
94.43,2.32
95.42,2.25
96.43,2.17
97.44,2.10
98.47,2.05
99.50,1.97
100.55,1.90
101.61,1.83
102.67,1.78
103.75,1.72
104.85,1.65
105.95,1.60
107.06,1.53
108.19,1.46
109.33,1.40
110.48,1.34
111.64,1.28
112.81,1.21
114.00,1.14
115.20,1.09
116.41,1.02
117.63,0.96
118.87,0.90
120.12,0.81
121.38,0.75
122.66,0.69
123.95,0.61
125.25,0.54
126.57,0.48
127.90,0.42
129.25,0.35
130.61,0.29
131.98,0.21
133.37,0.15
134.77,0.08
136.19,0.02
137.62,-0.05
139.07,-0.12
140.53,-0.17
142.01,-0.23
143.50,-0.28
145.01,-0.34
146.54,-0.40
148.08,-0.46
149.63,-0.53
151.21,-0.59
152.80,-0.66
154.41,-0.72
156.03,-0.80
157.67,-0.86
159.33,-0.92
161.00,-0.97
162.70,-1.04
164.41,-1.10
166.14,-1.15
167.88,-1.20
169.65,-1.27
171.43,-1.33
173.24,-1.38
175.06,-1.43
176.90,-1.49
178.76,-1.54
180.64,-1.60
182.54,-1.65
184.46,-1.70
186.40,-1.76
188.36,-1.79
190.34,-1.84
192.34,-1.89
194.37,-1.95
196.41,-1.99
198.48,-2.04
200.56,-2.08
202.67,-2.13
204.80,-2.19
206.96,-2.22
209.13,-2.27
211.33,-2.31
213.56,-2.35
215.80,-2.40
218.07,-2.44
220.36,-2.49
222.68,-2.52
225.02,-2.57
227.39,-2.63
229.78,-2.68
232.20,-2.71
234.64,-2.76
237.11,-2.79
239.60,-2.84
242.12,-2.90
244.67,-2.95
247.24,-3.00
249.84,-3.03
252.47,-3.09
255.12,-3.14
257.81,-3.17
260.52,-3.22
263.26,-3.28
266.03,-3.33
268.83,-3.38
271.65,-3.42
274.51,-3.47
277.40,-3.52
280.31,-3.57
283.26,-3.63
286.24,-3.67
289.25,-3.71
292.29,-3.76
295.37,-3.80
298.47,-3.84
301.61,-3.90
304.78,-3.93
307.99,-3.97
311.23,-3.99
314.50,-4.02
317.81,-4.06
321.15,-4.09
324.53,-4.13
327.94,-4.17
331.39,-4.18
334.88,-4.22
338.40,-4.24
341.96,-4.28
345.55,-4.30
349.19,-4.33
352.86,-4.35
356.57,-4.39
360.32,-4.41
364.11,-4.44
367.94,-4.47
371.81,-4.49
375.72,-4.51
379.67,-4.52
383.66,-4.56
387.70,-4.60
391.78,-4.62
395.90,-4.66
400.06,-4.67
404.27,-4.71
408.52,-4.72
412.81,-4.75
417.16,-4.78
421.54,-4.82
425.98,-4.85
430.46,-4.89
434.98,-4.93
439.56,-4.94
444.18,-4.98
448.85,-5.01
453.57,-5.05
458.34,-5.06
463.16,-5.10
468.03,-5.10
472.96,-5.12
477.93,-5.16
482.96,-5.16
488.04,-5.20
493.17,-5.21
498.36,-5.21
503.60,-5.21
508.89,-5.21
514.24,-5.21
519.65,-5.21
525.12,-5.21
530.64,-5.21
536.22,-5.24
541.86,-5.27
547.56,-5.28
553.32,-5.31
559.14,-5.32
565.02,-5.32
570.96,-5.32
576.96,-5.33
583.03,-5.36
589.16,-5.37
595.36,-5.39
601.62,-5.43
607.95,-5.43
614.34,-5.43
620.80,-5.43
627.33,-5.43
633.93,-5.43
640.60,-5.43
647.33,-5.42
654.14,-5.37
661.02,-5.36
667.97,-5.32
675.00,-5.31
682.10,-5.25
689.27,-5.23
696.52,-5.21
703.84,-5.21
711.25,-5.21
718.73,-5.27
726.28,-5.36
733.92,-5.50
741.64,-5.59
749.44,-5.65
757.32,-5.63
765.29,-5.59
773.34,-5.58
781.47,-5.54
789.69,-5.52
797.99,-5.47
806.38,-5.42
814.86,-5.33
823.43,-5.28
832.09,-5.25
840.85,-5.20
849.69,-5.14
858.62,-5.08
867.65,-5.00
876.78,-4.94
886.00,-4.85
895.32,-4.78
904.73,-4.68
914.25,-4.63
923.86,-4.58
933.58,-4.52
943.40,-4.49
953.32,-4.44
963.35,-4.39
973.48,-4.32
983.72,-4.24
994.06,-4.18
1004.52,-4.10
1015.08,-4.02
1025.76,-3.94
1036.54,-3.86
1047.44,-3.78
1058.46,-3.70
1069.59,-3.60
1080.84,-3.53
1092.21,-3.42
1103.69,-3.32
1115.30,-3.23
1127.03,-3.13
1138.88,-3.02
1150.86,-2.91
1162.96,-2.82
1175.19,-2.72
1187.55,-2.61
1200.04,-2.54
1212.66,-2.45
1225.42,-2.34
1238.30,-2.23
1251.33,-2.16
1264.49,-2.07
1277.79,-1.99
1291.22,-1.91
1304.80,-1.84
1318.53,-1.75
1332.39,-1.69
1346.41,-1.58
1360.57,-1.51
1374.87,-1.42
1389.33,-1.33
1403.94,-1.26
1418.71,-1.15
1433.63,-1.10
1448.71,-0.99
1463.94,-0.93
1479.34,-0.82
1494.90,-0.73
1510.62,-0.63
1526.51,-0.51
1542.56,-0.39
1558.78,-0.28
1575.18,-0.17
1591.74,-0.12
1608.48,-0.07
1625.40,-0.09
1642.49,-0.12
1659.77,-0.08
1677.22,-0.01
1694.86,0.08
1712.68,0.18
1730.70,0.29
1748.90,0.39
1767.29,0.50
1785.88,0.60
1804.66,0.69
1823.64,0.80
1842.82,0.90
1862.20,0.99
1881.78,1.10
1901.57,1.21
1921.57,1.32
1941.78,1.42
1962.20,1.55
1982.84,1.67
2003.69,1.79
2024.76,1.91
2046.06,2.02
2067.57,2.13
2089.32,2.26
2111.29,2.37
2133.50,2.47
2155.93,2.53
2178.61,2.66
2201.52,2.78
2224.67,2.93
2248.07,3.13
2271.71,3.36
2295.60,3.62
2319.75,3.89
2344.14,4.15
2368.79,4.39
2393.71,4.59
2418.88,4.81
2444.32,5.01
2470.03,5.27
2496.00,5.49
2522.25,5.69
2548.78,5.89
2575.58,6.08
2602.67,6.26
2630.04,6.42
2657.70,6.58
2685.65,6.73
2713.90,6.88
2742.44,7.00
2771.28,7.11
2800.43,7.25
2829.88,7.36
2859.64,7.46
2889.71,7.55
2920.10,7.63
2950.81,7.74
2981.85,7.79
3013.21,7.84
3044.90,7.84
3076.92,7.90
3109.28,7.90
3141.98,7.90
3175.02,7.90
3208.41,7.90
3242.15,7.90
3276.25,7.90
3310.71,7.90
3345.53,7.86
3380.71,7.80
3416.26,7.74
3452.19,7.64
3488.50,7.55
3525.19,7.44
3562.26,7.33
