* Measurement data measured by REW V5.19
* Source: Frequency Response Averaged data
* Format: Averaged data produced from Jan 21 20:27:00, Jan 21 20:27:24, Jan 21 20:27:43
* Dated: 21-Jan-2022 20:27:59
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Averaged data produced from Jan 21 20:27:00, Jan 21 20:27:24, Jan 21 20:27:43
* Measurement: Midnight R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	106.375
20.299999	106.350
20.600000	106.328
20.900000	106.307
21.200001	106.288
21.400000	106.276
21.799999	106.253
22.000000	106.243
22.400000	106.223
22.700001	106.209
23.000000	106.194
23.299999	106.178
23.600000	106.162
24.000000	106.138
24.299999	106.117
24.700001	106.088
25.000000	106.063
25.400000	106.028
25.799999	105.990
26.200001	105.949
26.500000	105.918
26.900000	105.874
27.200001	105.841
27.600000	105.797
28.000000	105.753
28.500000	105.700
29.000000	105.648
29.500000	105.599
30.000000	105.552
30.400000	105.516
30.700001	105.490
31.100000	105.456
31.500000	105.422
32.000000	105.379
32.500000	105.336
33.000000	105.292
33.500000	105.247
34.000000	105.201
34.500000	105.154
35.000000	105.106
35.500000	105.058
36.000000	105.010
36.500000	104.961
37.000000	104.912
37.500000	104.862
38.200001	104.792
38.700001	104.741
39.500000	104.660
40.000000	104.610
40.599998	104.550
41.200001	104.491
41.799999	104.433
42.500000	104.366
43.099998	104.309
43.700001	104.253
44.400002	104.187
45.000000	104.131
45.500000	104.084
46.200001	104.019
46.799999	103.963
47.500000	103.897
48.200001	103.832
48.700001	103.785
49.400002	103.720
50.000000	103.665
50.799999	103.593
51.500000	103.530
52.200001	103.468
53.000000	103.399
53.799999	103.330
54.500000	103.269
55.200001	103.210
56.000000	103.142
57.000000	103.057
58.000000	102.973
59.000000	102.889
60.000000	102.807
60.799999	102.742
61.500000	102.686
62.200001	102.631
63.000000	102.568
64.000000	102.491
65.000000	102.415
66.000000	102.340
67.000000	102.265
68.000000	102.190
69.000000	102.116
70.000000	102.043
71.000000	101.971
72.000000	101.900
73.000000	101.829
74.000000	101.760
75.000000	101.692
76.199997	101.611
77.500000	101.525
78.800003	101.440
80.000000	101.362
81.199997	101.286
82.500000	101.204
83.800003	101.124
85.000000	101.051
86.199997	100.979
87.500000	100.902
88.500000	100.844
90.000000	100.757
91.199997	100.689
92.500000	100.617
