* Measurement data measured by REW V5.19
* Source: Frequency Response Averaged data
* Format: Averaged data produced from Sep 25 13:09:29, Sep 25 13:09:57, Sep 25 13:10:26
* Dated: Sep 25, 2021 1:10:38 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Averaged data produced from Sep 25 13:09:29, Sep 25 13:09:57, Sep 25 13:10:26
* Measurement: TinHiFi T2 Evo R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)
20.299999	78.593
20.600000	78.527
20.900000	78.386
21.200001	78.286
21.400000	78.250
21.799999	78.251
22.000000	78.285
22.400000	78.416
22.700001	78.559
23.000000	78.727
23.299999	78.911
23.600000	79.100
24.000000	79.345
24.299999	79.515
24.700001	79.714
25.000000	79.840
25.400000	79.971
25.799999	80.061
26.200001	80.110
26.500000	80.123
26.900000	80.109
27.200001	80.081
27.600000	80.023
28.000000	79.949
28.500000	79.849
29.000000	79.753
29.500000	79.676
30.000000	79.628
30.400000	79.613
30.700001	79.617
31.100000	79.640
31.500000	79.681
32.000000	79.751
32.500000	79.834
33.000000	79.920
33.500000	80.002
34.000000	80.072
34.500000	80.128
35.000000	80.167
35.500000	80.189
36.000000	80.198
36.500000	80.195
37.000000	80.185
37.500000	80.172
38.200001	80.153
38.700001	80.145
39.500000	80.142
40.000000	80.149
40.599998	80.164
41.200001	80.185
41.799999	80.209
42.500000	80.238
43.099998	80.262
43.700001	80.283
44.400002	80.303
45.000000	80.317
45.500000	80.326
46.200001	80.337
46.799999	80.344
47.500000	80.351
48.200001	80.356
48.700001	80.360
49.400002	80.366
50.000000	80.371
50.799999	80.379
51.500000	80.386
52.200001	80.395
53.000000	80.405
53.799999	80.416
54.500000	80.425
55.200001	80.434
56.000000	80.443
57.000000	80.452
58.000000	80.458
59.000000	80.463
60.000000	80.467
60.799999	80.471
61.500000	80.475
62.200001	80.480
63.000000	80.487
64.000000	80.497
65.000000	80.508
